Freq.	V(2,1)/V(A)
4.11149721104465e+03	(3.11666696999390e+00dB,7.36517792521185e+00°)
4.12097519097273e+03	(3.11699501416780e+00dB,7.34841792954195e+00°)
4.13047501990104e+03	(3.11732157575759e+00dB,7.33169520691641e+00°)
4.13999674819673e+03	(3.11764666135308e+00dB,7.31500968007401e+00°)
4.14954042634305e+03	(3.11797027751617e+00dB,7.29836127185897e+00°)
4.15910610493964e+03	(3.11829243078033e+00dB,7.28174990524651e+00°)
4.16869383470277e+03	(3.11861312765117e+00dB,7.26517550332299e+00°)
4.17830366646563e+03	(3.11893237460620e+00dB,7.24863798930560e+00°)
4.18793565117860e+03	(3.11925017809526e+00dB,7.23213728652337e+00°)
4.19758983990949e+03	(3.11956654454010e+00dB,7.21567331844407e+00°)
4.20726628384385e+03	(3.11988148033523e+00dB,7.19924600863977e+00°)
4.21696503428523e+03	(3.12019499184742e+00dB,7.18285528081367e+00°)
4.22668614265544e+03	(3.12050708541617e+00dB,7.16650105878677e+00°)
4.23642966049482e+03	(3.12081776735352e+00dB,7.15018326650877e+00°)
4.24619563946253e+03	(3.12112704394439e+00dB,7.13390182804900e+00°)
4.25598413133683e+03	(3.12143492144699e+00dB,7.11765666757909e+00°)
4.26579518801533e+03	(3.12174140609183e+00dB,7.10144770943167e+00°)
4.27562886151526e+03	(3.12204650408320e+00dB,7.08527487802911e+00°)
4.28548520397379e+03	(3.12235022159829e+00dB,7.06913809793243e+00°)
4.29536426764827e+03	(3.12265256478785e+00dB,7.05303729381619e+00°)
4.30526610491650e+03	(3.12295353977601e+00dB,7.03697239047998e+00°)
4.31519076827705e+03	(3.12325315266033e+00dB,7.02094331285469e+00°)
4.32513831034948e+03	(3.12355140951235e+00dB,7.00494998597815e+00°)
4.33510878387468e+03	(3.12384831637718e+00dB,6.98899233501931e+00°)
4.34510224171510e+03	(3.12414387927370e+00dB,6.97307028527797e+00°)
4.35511873685507e+03	(3.12443810419522e+00dB,6.95718376215446e+00°)
4.36515832240104e+03	(3.12473099710858e+00dB,6.94133269119935e+00°)
4.37522105158190e+03	(3.12502256395533e+00dB,6.92551699806024e+00°)
4.38530697774924e+03	(3.12531281065116e+00dB,6.90973660851734e+00°)
4.39541615437763e+03	(3.12560174308584e+00dB,6.89399144848847e+00°)
4.40554863506491e+03	(3.12588936712422e+00dB,6.87828144398737e+00°)
4.41570447353250e+03	(3.12617568860524e+00dB,6.86260652117579e+00°)
4.42588372362564e+03	(3.12646071334311e+00dB,6.84696660631213e+00°)
4.43608643931370e+03	(3.12674444712631e+00dB,6.83136162580485e+00°)
4.44631267469046e+03	(3.12702689571844e+00dB,6.81579150617308e+00°)
4.45656248397440e+03	(3.12730806485840e+00dB,6.80025617404878e+00°)
4.46683592150900e+03	(3.12758796025992e+00dB,6.78475555619988e+00°)
4.47713304176299e+03	(3.12786658761188e+00dB,6.76928957952252e+00°)
4.48745389933069e+03	(3.12814395257890e+00dB,6.75385817101281e+00°)
4.49779854893224e+03	(3.12842006080062e+00dB,6.73846125781281e+00°)
4.50816704541396e+03	(3.12869491789229e+00dB,6.72309876718300e+00°)
4.51855944374858e+03	(3.12896852944500e+00dB,6.70777062649452e+00°)
4.52897579903557e+03	(3.12924090102545e+00dB,6.69247676324958e+00°)
4.53941616650139e+03	(3.12951203817593e+00dB,6.67721710508368e+00°)
4.54988060149984e+03	(3.12978194641514e+00dB,6.66199157973272e+00°)
4.56036915951231e+03	(3.13005063123739e+00dB,6.64680011507511e+00°)
4.57088189614810e+03	(3.13031809811320e+00dB,6.63164263910865e+00°)
4.58141886714468e+03	(3.13058435248955e+00dB,6.61651907994063e+00°)
4.59198012836803e+03	(3.13084939978943e+00dB,6.60142936581904e+00°)
4.60256573581291e+03	(3.13111324541240e+00dB,6.58637342510423e+00°)
4.61317574560314e+03	(3.13137589473444e+00dB,6.57135118628800e+00°)
4.62381021399195e+03	(3.13163735310828e+00dB,6.55636257797343e+00°)
4.63446919736222e+03	(3.13189762586323e+00dB,6.54140752889581e+00°)
4.64515275222683e+03	(3.13215671830548e+00dB,6.52648596790692e+00°)
4.65586093522893e+03	(3.13241463571801e+00dB,6.51159782398885e+00°)
4.66659380314222e+03	(3.13267138336091e+00dB,6.49674302624087e+00°)
4.67735141287132e+03	(3.13292696647120e+00dB,6.48192150388908e+00°)
4.68813382145198e+03	(3.13318139026330e+00dB,6.46713318627485e+00°)
4.69894108605148e+03	(3.13343465992854e+00dB,6.45237800288058e+00°)
4.70977326396886e+03	(3.13368678063612e+00dB,6.43765588328253e+00°)
4.72063041263523e+03	(3.13393775753222e+00dB,6.42296675720751e+00°)
4.73151258961413e+03	(3.13418759574088e+00dB,6.40831055448730e+00°)
4.74241985260177e+03	(3.13443630036363e+00dB,6.39368720508603e+00°)
4.75335225942737e+03	(3.13468387647975e+00dB,6.37909663908707e+00°)
4.76430986805348e+03	(3.13493032914633e+00dB,6.36453878670038e+00°)
4.77529273657623e+03	(3.13517566339856e+00dB,6.35001357824656e+00°)
4.78630092322570e+03	(3.13541988424941e+00dB,6.33552094418229e+00°)
4.79733448636621e+03	(3.13566299669000e+00dB,6.32106081508475e+00°)
4.80839348449660e+03	(3.13590500568980e+00dB,6.30663312164296e+00°)
4.81947797625058e+03	(3.13614591619643e+00dB,6.29223779467723e+00°)
4.83058802039703e+03	(3.13638573313579e+00dB,6.27787476513493e+00°)
4.84172367584030e+03	(3.13662446141236e+00dB,6.26354396407874e+00°)
4.85288500162052e+03	(3.13686210590923e+00dB,6.24924532269158e+00°)
4.86407205691392e+03	(3.13709867148805e+00dB,6.23497877228238e+00°)
4.87528490103316e+03	(3.13733416298905e+00dB,6.22074424428996e+00°)
4.88652359342764e+03	(3.13756858523156e+00dB,6.20654167026037e+00°)
4.89778819368376e+03	(3.13780194301367e+00dB,6.19237098186951e+00°)
4.90907876152533e+03	(3.13803424111245e+00dB,6.17823211091535e+00°)
4.92039535681380e+03	(3.13826548428395e+00dB,6.16412498932489e+00°)
4.93173803954865e+03	(3.13849567726367e+00dB,6.15004954913158e+00°)
4.94310686986764e+03	(3.13872482476618e+00dB,6.13600572249818e+00°)
4.95450190804719e+03	(3.13895293148529e+00dB,6.12199344171656e+00°)
4.96592321450265e+03	(3.13918000209440e+00dB,6.10801263919337e+00°)
4.97737084978864e+03	(3.13940604124636e+00dB,6.09406324745541e+00°)
4.98884487459940e+03	(3.13963105357363e+00dB,6.08014519915642e+00°)
5.00034534976906e+03	(3.13985504368832e+00dB,6.06625842706784e+00°)
5.01187233627200e+03	(3.14007801618242e+00dB,6.05240286408069e+00°)
5.02342589522315e+03	(3.14029997562745e+00dB,6.03857844322330e+00°)
5.03500608787832e+03	(3.14052092657532e+00dB,6.02478509761840e+00°)
5.04661297563456e+03	(3.14074087355767e+00dB,6.01102276053121e+00°)
5.05824662003041e+03	(3.14095982108608e+00dB,5.99729136535219e+00°)
5.06990708274631e+03	(3.14117777365286e+00dB,5.98359084556617e+00°)
5.08159442560487e+03	(3.14139473573007e+00dB,5.96992113480538e+00°)
5.09330871057122e+03	(3.14161071177022e+00dB,5.95628216682030e+00°)
5.10504999975333e+03	(3.14182570620658e+00dB,5.94267387546140e+00°)
5.11681835540234e+03	(3.14203972345259e+00dB,5.92909619472093e+00°)
5.12861383991291e+03	(3.14225276790225e+00dB,5.91554905871529e+00°)
5.14043651582352e+03	(3.14246484393053e+00dB,5.90203240166234e+00°)
5.15228644581682e+03	(3.14267595589302e+00dB,5.88854615791027e+00°)
5.16416369271996e+03	(3.14288610812603e+00dB,5.87509026193631e+00°)
5.17606831950493e+03	(3.14309530494688e+00dB,5.86166464832880e+00°)
5.18800038928886e+03	(3.14330355065401e+00dB,5.84826925179465e+00°)
5.19995996533441e+03	(3.14351084952672e+00dB,5.83490400717025e+00°)
5.21194711105005e+03	(3.14371720582559e+00dB,5.82156884940644e+00°)
5.22396188999044e+03	(3.14392262379249e+00dB,5.80826371357171e+00°)
5.23600436585674e+03	(3.14412710765053e+00dB,5.79498853486065e+00°)
5.24807460249696e+03	(3.14433066160412e+00dB,5.78174324859010e+00°)
5.26017266390630e+03	(3.14453328983940e+00dB,5.76852779018515e+00°)
5.27229861422746e+03	(3.14473499652387e+00dB,5.75534209520006e+00°)
5.28445251775104e+03	(3.14493578580651e+00dB,5.74218609931928e+00°)
5.29663443891581e+03	(3.14513566181851e+00dB,5.72905973831644e+00°)
5.30884444230911e+03	(3.14533462867230e+00dB,5.71596294811660e+00°)
5.32108259266717e+03	(3.14553269046248e+00dB,5.70289566474846e+00°)
5.33334895487543e+03	(3.14572985126552e+00dB,5.68985782436163e+00°)
5.34564359396894e+03	(3.14592611513991e+00dB,5.67684936322535e+00°)
5.35796657513264e+03	(3.14612148612614e+00dB,5.66387021773568e+00°)
5.37031796370174e+03	(3.14631596824701e+00dB,5.65092032439639e+00°)
5.38269782516210e+03	(3.14650956550746e+00dB,5.63799961983807e+00°)
5.39510622515049e+03	(3.14670228189478e+00dB,5.62510804080706e+00°)
5.40754322945502e+03	(3.14689412137864e+00dB,5.61224552417195e+00°)
5.42000890401545e+03	(3.14708508791117e+00dB,5.59941200691759e+00°)
5.43250331492354e+03	(3.14727518542708e+00dB,5.58660742614769e+00°)
5.44502652842342e+03	(3.14746441784369e+00dB,5.57383171908191e+00°)
5.45757861091191e+03	(3.14765278906090e+00dB,5.56108482306753e+00°)
5.47015962893892e+03	(3.14784030296152e+00dB,5.54836667556040e+00°)
5.48276964920774e+03	(3.14802696341109e+00dB,5.53567721413943e+00°)
5.49540873857544e+03	(3.14821277425817e+00dB,5.52301637649942e+00°)
5.50807696405323e+03	(3.14839773933412e+00dB,5.51038410045737e+00°)
5.52077439280677e+03	(3.14858186245348e+00dB,5.49778032394810e+00°)
5.53350109215656e+03	(3.14876514741397e+00dB,5.48520498501493e+00°)
5.54625712957830e+03	(3.14894759799630e+00dB,5.47265802183414e+00°)
5.55904257270322e+03	(3.14912921796466e+00dB,5.46013937268726e+00°)
5.57185748931848e+03	(3.14931001106646e+00dB,5.44764897597861e+00°)
5.58470194736749e+03	(3.14948998103258e+00dB,5.43518677022808e+00°)
5.59757601495028e+03	(3.14966913157724e+00dB,5.42275269407991e+00°)
5.61047976032388e+03	(3.14984746639842e+00dB,5.41034668628441e+00°)
5.62341325190267e+03	(3.15002498917756e+00dB,5.39796868571874e+00°)
5.63637655825872e+03	(3.15020170357993e+00dB,5.38561863136658e+00°)
5.64936974812220e+03	(3.15037761325435e+00dB,5.37329646234359e+00°)
5.66239289038170e+03	(3.15055272183376e+00dB,5.36100211786188e+00°)
5.67544605408464e+03	(3.15072703293461e+00dB,5.34873553727802e+00°)
5.68852930843758e+03	(3.15090055015771e+00dB,5.33649666003584e+00°)
5.70164272280664e+03	(3.15107327708770e+00dB,5.32428542571364e+00°)
5.71478636671783e+03	(3.15124521729323e+00dB,5.31210177400721e+00°)
5.72796030985745e+03	(3.15141637432747e+00dB,5.29994564470990e+00°)
5.74116462207243e+03	(3.15158675172736e+00dB,5.28781697775852e+00°)
5.75439937337072e+03	(3.15175635301453e+00dB,5.27571571318299e+00°)
5.76766463392166e+03	(3.15192518169489e+00dB,5.26364179113532e+00°)
5.78096047405633e+03	(3.15209324125863e+00dB,5.25159515189164e+00°)
5.79428696426796e+03	(3.15226053518058e+00dB,5.23957573583647e+00°)
5.80764417521226e+03	(3.15242706692009e+00dB,5.22758348347296e+00°)
5.82103217770786e+03	(3.15259283992130e+00dB,5.21561833540982e+00°)
5.83445104273659e+03	(3.15275785761279e+00dB,5.20368023238929e+00°)
5.84790084144394e+03	(3.15292212340813e+00dB,5.19176911525164e+00°)
5.86138164513942e+03	(3.15308564070561e+00dB,5.17988492496321e+00°)
5.87489352529690e+03	(3.15324841288850e+00dB,5.16802760259805e+00°)
5.88843655355502e+03	(3.15341044332494e+00dB,5.15619708934974e+00°)
5.90201080171757e+03	(3.15357173536822e+00dB,5.14439332652299e+00°)
5.91561634175386e+03	(3.15373229235658e+00dB,5.13261625554189e+00°)
5.92925324579912e+03	(3.15389211761356e+00dB,5.12086581793778e+00°)
5.94292158615485e+03	(3.15405121444776e+00dB,5.10914195536699e+00°)
5.95662143528922e+03	(3.15420958615333e+00dB,5.09744460958197e+00°)
5.97035286583748e+03	(3.15436723600940e+00dB,5.08577372247451e+00°)
5.98411595060231e+03	(3.15452416728088e+00dB,5.07412923602333e+00°)
5.99791076255421e+03	(3.15468038321786e+00dB,5.06251109234411e+00°)
6.01173737483189e+03	(3.15483588705611e+00dB,5.05091923365317e+00°)
6.02559586074268e+03	(3.15499068201702e+00dB,5.03935360228115e+00°)
6.03948629376290e+03	(3.15514477130765e+00dB,5.02781414067149e+00°)
6.05340874753824e+03	(3.15529815812060e+00dB,5.01630079138988e+00°)
6.06736329588415e+03	(3.15545084563446e+00dB,5.00481349710520e+00°)
6.08135001278628e+03	(3.15560283701355e+00dB,4.99335220060563e+00°)
6.09536897240079e+03	(3.15575413540819e+00dB,4.98191684478542e+00°)
6.10942024905481e+03	(3.15590474395463e+00dB,4.97050737265320e+00°)
6.12350391724682e+03	(3.15605466577506e+00dB,4.95912372733961e+00°)
6.13762005164703e+03	(3.15620390397791e+00dB,4.94776585207224e+00°)
6.15176872709777e+03	(3.15635246165757e+00dB,4.93643369020768e+00°)
6.16595001861390e+03	(3.15650034189483e+00dB,4.92512718520016e+00°)
6.18016400138324e+03	(3.15664754775662e+00dB,4.91384628062476e+00°)
6.19441075076689e+03	(3.15679408229627e+00dB,4.90259092016430e+00°)
6.20869034229971e+03	(3.15693994855349e+00dB,4.89136104761114e+00°)
6.22300285169067e+03	(3.15708514955427e+00dB,4.88015660688226e+00°)
6.23734835482326e+03	(3.15722968831142e+00dB,4.86897754198509e+00°)
6.25172692775593e+03	(3.15737356782402e+00dB,4.85782379705752e+00°)
6.26613864672242e+03	(3.15751679107793e+00dB,4.84669531633689e+00°)
6.28058358813224e+03	(3.15765936104563e+00dB,4.83559204417693e+00°)
6.29506182857104e+03	(3.15780128068632e+00dB,4.82451392504159e+00°)
6.30957344480099e+03	(3.15794255294603e+00dB,4.81346090350481e+00°)
6.32411851376125e+03	(3.15808318075765e+00dB,4.80243292424895e+00°)
6.33869711256832e+03	(3.15822316704092e+00dB,4.79142993207175e+00°)
6.35330931851649e+03	(3.15836251470259e+00dB,4.78045187187738e+00°)
6.36795520907821e+03	(3.15850122663644e+00dB,4.76949868868056e+00°)
6.38263486190453e+03	(3.15863930572325e+00dB,4.75857032760954e+00°)
6.39734835482552e+03	(3.15877675483107e+00dB,4.74766673389434e+00°)
6.41209576585065e+03	(3.15891357681495e+00dB,4.73678785288712e+00°)
6.42687717316923e+03	(3.15904977451736e+00dB,4.72593363003772e+00°)
6.44169265515081e+03	(3.15918535076798e+00dB,4.71510401091175e+00°)
6.45654229034559e+03	(3.15932030838382e+00dB,4.70429894118463e+00°)
6.47142615748486e+03	(3.15945465016941e+00dB,4.69351836663632e+00°)
6.48634433548141e+03	(3.15958837891657e+00dB,4.68276223316341e+00°)
6.50129690342993e+03	(3.15972149740480e+00dB,4.67203048676230e+00°)
6.51628394060745e+03	(3.15985400840121e+00dB,4.66132307353781e+00°)
6.53130552647374e+03	(3.15998591466025e+00dB,4.65063993971964e+00°)
6.54636174067177e+03	(3.16011721892442e+00dB,4.63998103162083e+00°)
6.56145266302807e+03	(3.16024792392366e+00dB,4.62934629568649e+00°)
6.57657837355322e+03	(3.16037803237579e+00dB,4.61873567845834e+00°)
6.59173895244222e+03	(3.16050754698657e+00dB,4.60814912658375e+00°)
6.60693448007497e+03	(3.16063647044957e+00dB,4.59758658681897e+00°)
6.62216503701662e+03	(3.16076480544625e+00dB,4.58704800603793e+00°)
6.63743070401809e+03	(3.16089255464616e+00dB,4.57653333120913e+00°)
6.65273156201641e+03	(3.16101972070691e+00dB,4.56604250941315e+00°)
6.66806769213522e+03	(3.16114630627414e+00dB,4.55557548783969e+00°)
6.68343917568514e+03	(3.16127231398166e+00dB,4.54513221378643e+00°)
6.69884609416425e+03	(3.16139774645153e+00dB,4.53471263465314e+00°)
6.71428852925851e+03	(3.16152260629402e+00dB,4.52431669795160e+00°)
6.72976656284216e+03	(3.16164689610774e+00dB,4.51394435129609e+00°)
6.74528027697820e+03	(3.16177061847965e+00dB,4.50359554241009e+00°)
6.76082975391880e+03	(3.16189377598514e+00dB,4.49327021912007e+00°)
6.77641507610573e+03	(3.16201637118799e+00dB,4.48296832936514e+00°)
6.79203632617082e+03	(3.16213840664060e+00dB,4.47268982118188e+00°)
6.80769358693639e+03	(3.16225988488388e+00dB,4.46243464271799e+00°)
6.82338694141566e+03	(3.16238080844731e+00dB,4.45220274222754e+00°)
6.83911647281326e+03	(3.16250117984908e+00dB,4.44199406806820e+00°)
6.85488226452558e+03	(3.16262100159609e+00dB,4.43180856870432e+00°)
6.87068440014128e+03	(3.16274027618398e+00dB,4.42164619270416e+00°)
6.88652296344172e+03	(3.16285900609724e+00dB,4.41150688873974e+00°)
6.90239803840137e+03	(3.16297719380915e+00dB,4.40139060559253e+00°)
6.91830970918832e+03	(3.16309484178203e+00dB,4.39129729214100e+00°)
6.93425806016464e+03	(3.16321195246691e+00dB,4.38122689738275e+00°)
6.95024317588691e+03	(3.16332852830413e+00dB,4.37117937040075e+00°)
6.96626514110663e+03	(3.16344457172282e+00dB,4.36115466040077e+00°)
6.98232404077065e+03	(3.16356008514138e+00dB,4.35115271667786e+00°)
6.99841996002167e+03	(3.16367507096724e+00dB,4.34117348864314e+00°)
7.01455298419865e+03	(3.16378953159719e+00dB,4.33121692579685e+00°)
7.03072319883727e+03	(3.16390346941708e+00dB,4.32128297775949e+00°)
7.04693068967040e+03	(3.16401688680211e+00dB,4.31137159424752e+00°)
7.06317554262855e+03	(3.16412978611695e+00dB,4.30148272507260e+00°)
7.07945784384030e+03	(3.16424216971537e+00dB,4.29161632017064e+00°)
7.09577767963281e+03	(3.16435403994088e+00dB,4.28177232955735e+00°)
7.11213513653221e+03	(3.16446539912624e+00dB,4.27195070336715e+00°)
7.12853030126411e+03	(3.16457624959386e+00dB,4.26215139183081e+00°)
7.14496326075405e+03	(3.16468659365570e+00dB,4.25237434527925e+00°)
7.16143410212793e+03	(3.16479643361322e+00dB,4.24261951415770e+00°)
7.17794291271252e+03	(3.16490577175777e+00dB,4.23288684899527e+00°)
7.19448978003590e+03	(3.16501461037015e+00dB,4.22317630044044e+00°)
7.21107479182790e+03	(3.16512295172107e+00dB,4.21348781923642e+00°)
7.22769803602060e+03	(3.16523079807103e+00dB,4.20382135622382e+00°)
7.24435960074879e+03	(3.16533815167027e+00dB,4.19417686235513e+00°)
7.26105957435044e+03	(3.16544501475903e+00dB,4.18455428867512e+00°)
7.27779804536713e+03	(3.16555138956744e+00dB,4.17495358633276e+00°)
7.29457510254457e+03	(3.16565727831553e+00dB,4.16537470658407e+00°)
7.31139083483306e+03	(3.16576268321345e+00dB,4.15581760077847e+00°)
7.32824533138792e+03	(3.16586760646145e+00dB,4.14628222036298e+00°)
7.34513868157003e+03	(3.16597205024969e+00dB,4.13676851690087e+00°)
7.36207097494623e+03	(3.16607601675864e+00dB,4.12727644204281e+00°)
7.37904230128988e+03	(3.16617950815902e+00dB,4.11780594753740e+00°)
7.39605275058125e+03	(3.16628252661154e+00dB,4.10835698525015e+00°)
7.41310241300804e+03	(3.16638507426743e+00dB,4.09892950712803e+00°)
7.43019137896588e+03	(3.16648715326816e+00dB,4.08952346522662e+00°)
7.44731973905875e+03	(3.16658876574551e+00dB,4.08013881170381e+00°)
7.46448758409952e+03	(3.16668991382171e+00dB,4.07077549881282e+00°)
7.48169500511040e+03	(3.16679059960948e+00dB,4.06143347890577e+00°)
7.49894209332341e+03	(3.16689082521198e+00dB,4.05211270443636e+00°)
7.51622894018090e+03	(3.16699059272289e+00dB,4.04281312795798e+00°)
7.53355563733602e+03	(3.16708990422652e+00dB,4.03353470212048e+00°)
7.55092227665318e+03	(3.16718876179777e+00dB,4.02427737967175e+00°)
7.56832895020858e+03	(3.16728716750218e+00dB,4.01504111346258e+00°)
7.58577575029067e+03	(3.16738512339600e+00dB,4.00582585644049e+00°)
7.60326276940065e+03	(3.16748263152627e+00dB,3.99663156164651e+00°)
7.62079010025295e+03	(3.16757969393068e+00dB,3.98745818223209e+00°)
7.63835783577573e+03	(3.16767631263791e+00dB,3.97830567142981e+00°)
7.65596606911139e+03	(3.16777248966737e+00dB,3.96917398258595e+00°)
7.67361489361701e+03	(3.16786822702946e+00dB,3.96006306913243e+00°)
7.69130440286491e+03	(3.16796352672547e+00dB,3.95097288460522e+00°)
7.70903469064311e+03	(3.16805839074764e+00dB,3.94190338264020e+00°)
7.72680585095583e+03	(3.16815282107938e+00dB,3.93285451695888e+00°)
7.74461797802399e+03	(3.16824681969498e+00dB,3.92382624139349e+00°)
7.76247116628572e+03	(3.16834038855996e+00dB,3.91481850986333e+00°)
7.78036551039684e+03	(3.16843352963092e+00dB,3.90583127639040e+00°)
7.79830110523138e+03	(3.16852624485564e+00dB,3.89686449509071e+00°)
7.81627804588209e+03	(3.16861853617318e+00dB,3.88791812017502e+00°)
7.83429642766091e+03	(3.16871040551378e+00dB,3.87899210595310e+00°)
7.85235634609950e+03	(3.16880185479902e+00dB,3.87008640683109e+00°)
7.87045789694977e+03	(3.16889288594180e+00dB,3.86120097730919e+00°)
7.88860117618432e+03	(3.16898350084640e+00dB,3.85233577198294e+00°)
7.90678627999703e+03	(3.16907370140853e+00dB,3.84349074554707e+00°)
7.92501330480349e+03	(3.16916348951533e+00dB,3.83466585278520e+00°)
7.94328234724159e+03	(3.16925286704539e+00dB,3.82586104858498e+00°)
7.96159350417195e+03	(3.16934183586893e+00dB,3.81707628791937e+00°)
7.97994687267853e+03	(3.16943039784766e+00dB,3.80831152586349e+00°)
7.99834255006905e+03	(3.16951855483486e+00dB,3.79956671758502e+00°)
8.01678063387555e+03	(3.16960630867553e+00dB,3.79084181834557e+00°)
8.03526122185493e+03	(3.16969366120627e+00dB,3.78213678350210e+00°)
8.05378441198942e+03	(3.16978061425541e+00dB,3.77345156850999e+00°)
8.07235030248713e+03	(3.16986716964308e+00dB,3.76478612890898e+00°)
8.09095899178257e+03	(3.16995332918115e+00dB,3.75614042034001e+00°)
8.10961057853715e+03	(3.17003909467330e+00dB,3.74751439853619e+00°)
8.12830516163973e+03	(3.17012446791512e+00dB,3.73890801932422e+00°)
8.14704284020713e+03	(3.17020945069408e+00dB,3.73032123861949e+00°)
8.16582371358465e+03	(3.17029404478946e+00dB,3.72175401244449e+00°)
8.18464788134663e+03	(3.17037825197268e+00dB,3.71320629690194e+00°)
8.20351544329691e+03	(3.17046207400712e+00dB,3.70467804818704e+00°)
8.22242649946943e+03	(3.17054551264812e+00dB,3.69616922259645e+00°)
8.24138115012874e+03	(3.17062856964311e+00dB,3.68767977651730e+00°)
8.26037949577050e+03	(3.17071124673171e+00dB,3.67920966642275e+00°)
8.27942163712205e+03	(3.17079354564559e+00dB,3.67075884888656e+00°)
8.29850767514293e+03	(3.17087546810866e+00dB,3.66232728056801e+00°)
8.31763771102541e+03	(3.17095701583701e+00dB,3.65391491822236e+00°)
8.33681184619504e+03	(3.17103819053898e+00dB,3.64552171869637e+00°)
8.35603018231118e+03	(3.17111899391519e+00dB,3.63714763892663e+00°)
8.37529282126752e+03	(3.17119942765860e+00dB,3.62879263594367e+00°)
8.39459986519266e+03	(3.17127949345446e+00dB,3.62045666686869e+00°)
8.41395141645064e+03	(3.17135919298051e+00dB,3.61213968891071e+00°)
8.43334757764144e+03	(3.17143852790676e+00dB,3.60384165937849e+00°)
8.45278845160158e+03	(3.17151749989585e+00dB,3.59556253565875e+00°)
8.47227414140464e+03	(3.17159611060271e+00dB,3.58730227524398e+00°)
8.49180475036181e+03	(3.17167436167498e+00dB,3.57906083570264e+00°)
8.51138038202243e+03	(3.17175225475267e+00dB,3.57083817470569e+00°)
8.53100114017456e+03	(3.17182979146853e+00dB,3.56263425000496e+00°)
8.55066712884550e+03	(3.17190697344784e+00dB,3.55444901944929e+00°)
8.57037845230236e+03	(3.17198380230856e+00dB,3.54628244097259e+00°)
8.59013521505261e+03	(3.17206027966128e+00dB,3.53813447260517e+00°)
8.60993752184466e+03	(3.17213640710947e+00dB,3.53000507245418e+00°)
8.62978547766835e+03	(3.17221218624907e+00dB,3.52189419873609e+00°)
8.64967918775558e+03	(3.17228761866905e+00dB,3.51380180973788e+00°)
8.66961875758081e+03	(3.17236270595112e+00dB,3.50572786384095e+00°)
8.68960429286166e+03	(3.17243744966980e+00dB,3.49767231952237e+00°)
8.70963589955944e+03	(3.17251185139252e+00dB,3.48963513533963e+00°)
8.72971368387975e+03	(3.17258591267953e+00dB,3.48161626994854e+00°)
8.74983775227299e+03	(3.17265963508421e+00dB,3.47361568208037e+00°)
8.77000821143497e+03	(3.17273302015272e+00dB,3.46563333056572e+00°)
8.79022516830746e+03	(3.17280606942433e+00dB,3.45766917431967e+00°)
8.81048873007876e+03	(3.17287878443130e+00dB,3.44972317234285e+00°)
8.83079900418424e+03	(3.17295116669899e+00dB,3.44179528372712e+00°)
8.85115609830696e+03	(3.17302321774580e+00dB,3.43388546765316e+00°)
8.87156012037821e+03	(3.17309493908334e+00dB,3.42599368338375e+00°)
8.89201117857808e+03	(3.17316633221632e+00dB,3.41811989027199e+00°)
8.91250938133605e+03	(3.17323739864265e+00dB,3.41026404775993e+00°)
8.93305483733155e+03	(3.17330813985341e+00dB,3.40242611537793e+00°)
8.95364765549453e+03	(3.17337855733307e+00dB,3.39460605273433e+00°)
8.97428794500607e+03	(3.17344865255922e+00dB,3.38680381953655e+00°)
8.99497581529893e+03	(3.17351842700285e+00dB,3.37901937556809e+00°)
9.01571137605815e+03	(3.17358788212827e+00dB,3.37125268070467e+00°)
9.03649473722159e+03	(3.17365701939315e+00dB,3.36350369490773e+00°)
9.05732600898057e+03	(3.17372584024855e+00dB,3.35577237822490e+00°)
9.07820530178042e+03	(3.17379434613900e+00dB,3.34805869078406e+00°)
9.09913272632108e+03	(3.17386253850245e+00dB,3.34036259280711e+00°)
9.12010839355766e+03	(3.17393041877031e+00dB,3.33268404460044e+00°)
9.14113241470106e+03	(3.17399798836758e+00dB,3.32502300655157e+00°)
9.16220490121855e+03	(3.17406524871279e+00dB,3.31737943913034e+00°)
9.18332596483436e+03	(3.17413220121800e+00dB,3.30975330290130e+00°)
9.20449571753026e+03	(3.17419884728883e+00dB,3.30214455851298e+00°)
9.22571427154617e+03	(3.17426518832468e+00dB,3.29455316668982e+00°)
9.24698173938076e+03	(3.17433122571851e+00dB,3.28697908824485e+00°)
9.26829823379203e+03	(3.17439696085692e+00dB,3.27942228408474e+00°)
9.28966386779789e+03	(3.17446239512039e+00dB,3.27188271518268e+00°)
9.31107875467683e+03	(3.17452752988295e+00dB,3.26436034261625e+00°)
9.33254300796843e+03	(3.17459236651253e+00dB,3.25685512753106e+00°)
9.35405674147404e+03	(3.17465690637081e+00dB,3.24936703116491e+00°)
9.37562006925731e+03	(3.17472115081333e+00dB,3.24189601483630e+00°)
9.39723310564489e+03	(3.17478510118948e+00dB,3.23444203994699e+00°)
9.41889596522692e+03	(3.17484875884249e+00dB,3.22700506798579e+00°)
9.44060876285774e+03	(3.17491212510956e+00dB,3.21958506051870e+00°)
9.46237161365643e+03	(3.17497520132179e+00dB,3.21218197920071e+00°)
9.48418463300746e+03	(3.17503798880424e+00dB,3.20479578576837e+00°)
9.50604793656130e+03	(3.17510048887597e+00dB,3.19742644203817e+00°)
9.52796164023500e+03	(3.17516270285008e+00dB,3.19007390991352e+00°)
9.54992586021284e+03	(3.17522463203373e+00dB,3.18273815137333e+00°)
