Freq.	V(9)/I(RDC_9_10)
3.22106879128300e+03	(-1.45874534913056e+01dB,8.35139310030624e+01°)
3.22849412171220e+03	(-1.45677065137589e+01dB,8.35286307185728e+01°)
3.23593656929585e+03	(-1.45479583879558e+01dB,8.35432972682111e+01°)
3.24339617349306e+03	(-1.45282091190378e+01dB,8.35579307219830e+01°)
3.25087297385391e+03	(-1.45084587121238e+01dB,8.35725311497686e+01°)
3.25836701001965e+03	(-1.44887071723107e+01dB,8.35870986213092e+01°)
3.26587832172292e+03	(-1.44689545046729e+01dB,8.36016332062445e+01°)
3.27340694878794e+03	(-1.44492007142622e+01dB,8.36161349740733e+01°)
3.28095293113075e+03	(-1.44294458061096e+01dB,8.36306039941842e+01°)
3.28851630875939e+03	(-1.44096897852230e+01dB,8.36450403358281e+01°)
3.29609712177413e+03	(-1.43899326565886e+01dB,8.36594440681507e+01°)
3.30369541036770e+03	(-1.43701744251709e+01dB,8.36738152601641e+01°)
3.31131121482547e+03	(-1.43504150959128e+01dB,8.36881539807504e+01°)
3.31894457552566e+03	(-1.43306546737357e+01dB,8.37024602986815e+01°)
3.32659553293960e+03	(-1.43108931635389e+01dB,8.37167342825990e+01°)
3.33426412763190e+03	(-1.42911305702012e+01dB,8.37309760010245e+01°)
3.34195040026069e+03	(-1.42713668985790e+01dB,8.37451855223627e+01°)
3.34965439157783e+03	(-1.42516021535079e+01dB,8.37593629148781e+01°)
3.35737614242909e+03	(-1.42318363398026e+01dB,8.37735082467214e+01°)
3.36511569375445e+03	(-1.42120694622566e+01dB,8.37876215859363e+01°)
3.37287308658823e+03	(-1.41923015256421e+01dB,8.38017030004195e+01°)
3.38064836205936e+03	(-1.41725325347102e+01dB,8.38157525579455e+01°)
3.38844156139157e+03	(-1.41527624941921e+01dB,8.38297703261995e+01°)
3.39625272590363e+03	(-1.41329914087974e+01dB,8.38437563726964e+01°)
3.40408189700955e+03	(-1.41132192832156e+01dB,8.38577107648588e+01°)
3.41192911621882e+03	(-1.40934461221148e+01dB,8.38716335699794e+01°)
3.41979442513663e+03	(-1.40736719301438e+01dB,8.38855248552426e+01°)
3.42767786546404e+03	(-1.40538967119302e+01dB,8.38993846876829e+01°)
3.43557947899828e+03	(-1.40341204720815e+01dB,8.39132131342250e+01°)
3.44349930763292e+03	(-1.40143432151850e+01dB,8.39270102616851e+01°)
3.45143739335810e+03	(-1.39945649458078e+01dB,8.39407761367353e+01°)
3.45939377826075e+03	(-1.39747856684969e+01dB,8.39545108259335e+01°)
3.46736850452485e+03	(-1.39550053877794e+01dB,8.39682143957255e+01°)
3.47536161443159e+03	(-1.39352241081627e+01dB,8.39818869124198e+01°)
3.48337315035965e+03	(-1.39154418341339e+01dB,8.39955284422094e+01°)
3.49140315478539e+03	(-1.38956585701609e+01dB,8.40091390511703e+01°)
3.49945167028310e+03	(-1.38758743206920e+01dB,8.40227188052542e+01°)
3.50751873952520e+03	(-1.38560890901550e+01dB,8.40362677702818e+01°)
3.51560440528250e+03	(-1.38363028829594e+01dB,8.40497860119658e+01°)
3.52370871042439e+03	(-1.38165157034945e+01dB,8.40632735958832e+01°)
3.53183169791909e+03	(-1.37967275561311e+01dB,8.40767305875039e+01°)
3.53997341083387e+03	(-1.37769384452199e+01dB,8.40901570521745e+01°)
3.54813389233527e+03	(-1.37571483750925e+01dB,8.41035530551001e+01°)
3.55631318568937e+03	(-1.37373573500624e+01dB,8.41169186613952e+01°)
3.56451133426196e+03	(-1.37175653744231e+01dB,8.41302539360257e+01°)
3.57272838151880e+03	(-1.36977724524497e+01dB,8.41435589438587e+01°)
3.58096437102587e+03	(-1.36779785883978e+01dB,8.41568337496156e+01°)
3.58921934644956e+03	(-1.36581837865052e+01dB,8.41700784179273e+01°)
3.59749335155693e+03	(-1.36383880509907e+01dB,8.41832930132770e+01°)
3.60578643021593e+03	(-1.36185913860538e+01dB,8.41964776000460e+01°)
3.61409862639564e+03	(-1.35987937958767e+01dB,8.42096322424787e+01°)
3.62242998416649e+03	(-1.35789952846221e+01dB,8.42227570047069e+01°)
3.63078054770052e+03	(-1.35591958564350e+01dB,8.42358519507501e+01°)
3.63915036127157e+03	(-1.35393955154416e+01dB,8.42489171444884e+01°)
3.64753946925558e+03	(-1.35195942657503e+01dB,8.42619526496989e+01°)
3.65594791613075e+03	(-1.34997921114513e+01dB,8.42749585300263e+01°)
3.66437574647783e+03	(-1.34799890566165e+01dB,8.42879348490045e+01°)
3.67282300498034e+03	(-1.34601851053003e+01dB,8.43008816700423e+01°)
3.68128973642481e+03	(-1.34403802615384e+01dB,8.43137990564243e+01°)
3.68977598570100e+03	(-1.34205745293498e+01dB,8.43266870713331e+01°)
3.69828179780216e+03	(-1.34007679127346e+01dB,8.43395457778006e+01°)
3.70680721782525e+03	(-1.33809604156760e+01dB,8.43523752387680e+01°)
3.71535229097122e+03	(-1.33611520421391e+01dB,8.43651755170451e+01°)
3.72391706254517e+03	(-1.33413427960721e+01dB,8.43779466753209e+01°)
3.73250157795669e+03	(-1.33215326814050e+01dB,8.43906887761676e+01°)
3.74110588272002e+03	(-1.33017217020511e+01dB,8.44034018820384e+01°)
3.74973002245432e+03	(-1.32819098619055e+01dB,8.44160860552590e+01°)
3.75837404288393e+03	(-1.32620971648472e+01dB,8.44287413580517e+01°)
3.76703798983857e+03	(-1.32422836147374e+01dB,8.44413678525038e+01°)
3.77572190925364e+03	(-1.32224692154201e+01dB,8.44539656005997e+01°)
3.78442584717041e+03	(-1.32026539707227e+01dB,8.44665346641909e+01°)
3.79314984973630e+03	(-1.31828378844549e+01dB,8.44790751050135e+01°)
3.80189396320509e+03	(-1.31630209604109e+01dB,8.44915869846926e+01°)
3.81065823393721e+03	(-1.31432032023668e+01dB,8.45040703647270e+01°)
3.81944270839994e+03	(-1.31233846140823e+01dB,8.45165253064905e+01°)
3.82824743316770e+03	(-1.31035651993010e+01dB,8.45289518712623e+01°)
3.83707245492226e+03	(-1.30837449617493e+01dB,8.45413501201802e+01°)
3.84591782045301e+03	(-1.30639239051370e+01dB,8.45537201142699e+01°)
3.85478357665719e+03	(-1.30441020331582e+01dB,8.45660619144467e+01°)
3.86366977054016e+03	(-1.30242793494901e+01dB,8.45783755814997e+01°)
3.87257644921564e+03	(-1.30044558577934e+01dB,8.45906611761035e+01°)
3.88150365990595e+03	(-1.29846315617132e+01dB,8.46029187588176e+01°)
3.89045144994227e+03	(-1.29648064648776e+01dB,8.46151483900741e+01°)
3.89941986676489e+03	(-1.29449805708994e+01dB,8.46273501302027e+01°)
3.90840895792348e+03	(-1.29251538833751e+01dB,8.46395240394015e+01°)
3.91741877107729e+03	(-1.29053264058850e+01dB,8.46516701777587e+01°)
3.92644935399545e+03	(-1.28854981419935e+01dB,8.46637886052488e+01°)
3.93550075455723e+03	(-1.28656690952500e+01dB,8.46758793817201e+01°)
3.94457302075224e+03	(-1.28458392691869e+01dB,8.46879425669151e+01°)
3.95366620068073e+03	(-1.28260086673216e+01dB,8.46999782204459e+01°)
3.96278034255385e+03	(-1.28061772931561e+01dB,8.47119864018162e+01°)
3.97191549469385e+03	(-1.27863451501765e+01dB,8.47239671704219e+01°)
3.98107170553442e+03	(-1.27665122418530e+01dB,8.47359205855165e+01°)
3.99024902362087e+03	(-1.27466785716416e+01dB,8.47478467062682e+01°)
3.99944749761042e+03	(-1.27268441429813e+01dB,8.47597455917048e+01°)
4.00866717627247e+03	(-1.27070089592973e+01dB,8.47716173007635e+01°)
4.01790810848884e+03	(-1.26871730239989e+01dB,8.47834618922333e+01°)
4.02717034325403e+03	(-1.26673363404801e+01dB,8.47952794248081e+01°)
4.03645392967549e+03	(-1.26474989121199e+01dB,8.48070699570641e+01°)
4.04575891697386e+03	(-1.26276607422827e+01dB,8.48188335474621e+01°)
4.05508535448327e+03	(-1.26078218343175e+01dB,8.48305702543431e+01°)
4.06443329165156e+03	(-1.25879821915585e+01dB,8.48422801359401e+01°)
4.07380277804056e+03	(-1.25681418173252e+01dB,8.48539632503575e+01°)
4.08319386332635e+03	(-1.25483007149217e+01dB,8.48656196556004e+01°)
4.09260659729954e+03	(-1.25284588876383e+01dB,8.48772494095519e+01°)
4.10204102986550e+03	(-1.25086163387501e+01dB,8.48888525699755e+01°)
4.11149721104465e+03	(-1.24887730715179e+01dB,8.49004291945201e+01°)
4.12097519097273e+03	(-1.24689290891877e+01dB,8.49119793407429e+01°)
4.13047501990104e+03	(-1.24490843949913e+01dB,8.49235030660584e+01°)
4.13999674819673e+03	(-1.24292389921459e+01dB,8.49350004277699e+01°)
4.14954042634305e+03	(-1.24093928838542e+01dB,8.49464714830861e+01°)
4.15910610493964e+03	(-1.23895460733052e+01dB,8.49579162890842e+01°)
4.16869383470277e+03	(-1.23696985636730e+01dB,8.49693349027286e+01°)
4.17830366646563e+03	(-1.23498503581184e+01dB,8.49807273808842e+01°)
4.18793565117860e+03	(-1.23300014597869e+01dB,8.49920937802800e+01°)
4.19758983990949e+03	(-1.23101518718117e+01dB,8.50034341575617e+01°)
4.20726628384385e+03	(-1.22903015973100e+01dB,8.50147485692271e+01°)
4.21696503428523e+03	(-1.22704506393868e+01dB,8.50260370716863e+01°)
4.22668614265544e+03	(-1.22505990011321e+01dB,8.50372997212230e+01°)
4.23642966049482e+03	(-1.22307466856227e+01dB,8.50485365740208e+01°)
4.24619563946253e+03	(-1.22108936959215e+01dB,8.50597476861346e+01°)
4.25598413133683e+03	(-1.21910400350779e+01dB,8.50709331135150e+01°)
4.26579518801533e+03	(-1.21711857061274e+01dB,8.50820929119998e+01°)
4.27562886151526e+03	(-1.21513307120920e+01dB,8.50932271373135e+01°)
4.28548520397379e+03	(-1.21314750559808e+01dB,8.51043358450754e+01°)
4.29536426764827e+03	(-1.21116187407885e+01dB,8.51154190907843e+01°)
4.30526610491650e+03	(-1.20917617694970e+01dB,8.51264769298254e+01°)
4.31519076827705e+03	(-1.20719041450748e+01dB,8.51375094174774e+01°)
4.32513831034948e+03	(-1.20520458704771e+01dB,8.51485166089055e+01°)
4.33510878387468e+03	(-1.20321869486457e+01dB,8.51594985591602e+01°)
4.34510224171510e+03	(-1.20123273825100e+01dB,8.51704553231923e+01°)
4.35511873685507e+03	(-1.19924671749853e+01dB,8.51813869558306e+01°)
4.36515832240104e+03	(-1.19726063289744e+01dB,8.51922935117913e+01°)
4.37522105158190e+03	(-1.19527448473669e+01dB,8.52031750456869e+01°)
4.38530697774924e+03	(-1.19328827330399e+01dB,8.52140316120091e+01°)
4.39541615437763e+03	(-1.19130199888572e+01dB,8.52248632651580e+01°)
4.40554863506491e+03	(-1.18931566176701e+01dB,8.52356700593960e+01°)
4.41570447353250e+03	(-1.18732926223171e+01dB,8.52464520489034e+01°)
4.42588372362564e+03	(-1.18534280056233e+01dB,8.52572092877301e+01°)
4.43608643931370e+03	(-1.18335627704024e+01dB,8.52679418298244e+01°)
4.44631267469046e+03	(-1.18136969194546e+01dB,8.52786497290138e+01°)
4.45656248397440e+03	(-1.17938304555679e+01dB,8.52893330390371e+01°)
4.46683592150900e+03	(-1.17739633815176e+01dB,8.52999918135085e+01°)
4.47713304176299e+03	(-1.17540957000670e+01dB,8.53106261059341e+01°)
4.48745389933069e+03	(-1.17342274139661e+01dB,8.53212359697066e+01°)
4.49779854893224e+03	(-1.17143585259540e+01dB,8.53318214581232e+01°)
4.50816704541396e+03	(-1.16944890387564e+01dB,8.53423826243561e+01°)
4.51855944374858e+03	(-1.16746189550870e+01dB,8.53529195214798e+01°)
4.52897579903557e+03	(-1.16547482776481e+01dB,8.53634322024547e+01°)
4.53941616650139e+03	(-1.16348770091286e+01dB,8.53739207201417e+01°)
4.54988060149984e+03	(-1.16150051522063e+01dB,8.53843851272693e+01°)
4.56036915951231e+03	(-1.15951327095469e+01dB,8.53948254764905e+01°)
4.57088189614810e+03	(-1.15752596838038e+01dB,8.54052418203200e+01°)
4.58141886714468e+03	(-1.15553860776187e+01dB,8.54156342111874e+01°)
4.59198012836803e+03	(-1.15355118936216e+01dB,8.54260027013976e+01°)
4.60256573581291e+03	(-1.15156371344302e+01dB,8.54363473431648e+01°)
4.61317574560314e+03	(-1.14957618026509e+01dB,8.54466681885724e+01°)
4.62381021399195e+03	(-1.14758859008786e+01dB,8.54569652896150e+01°)
4.63446919736222e+03	(-1.14560094316962e+01dB,8.54672386981855e+01°)
4.64515275222683e+03	(-1.14361323976749e+01dB,8.54774884660417e+01°)
4.65586093522893e+03	(-1.14162548013744e+01dB,8.54877146448590e+01°)
4.66659380314222e+03	(-1.13963766453436e+01dB,8.54979172862022e+01°)
4.67735141287132e+03	(-1.13764979321192e+01dB,8.55080964415158e+01°)
4.68813382145198e+03	(-1.13566186642266e+01dB,8.55182521621603e+01°)
4.69894108605148e+03	(-1.13367388441799e+01dB,8.55283844993589e+01°)
4.70977326396886e+03	(-1.13168584744821e+01dB,8.55384935042610e+01°)
4.72063041263523e+03	(-1.12969775576251e+01dB,8.55485792278924e+01°)
4.73151258961413e+03	(-1.12770960960891e+01dB,8.55586417211701e+01°)
4.74241985260177e+03	(-1.12572140923436e+01dB,8.55686810349176e+01°)
4.75335225942737e+03	(-1.12373315488467e+01dB,8.55786972198435e+01°)
4.76430986805348e+03	(-1.12174484680457e+01dB,8.55886903265582e+01°)
4.77529273657623e+03	(-1.11975648523767e+01dB,8.55986604055517e+01°)
4.78630092322570e+03	(-1.11776807042653e+01dB,8.56086075072308e+01°)
4.79733448636621e+03	(-1.11577960261252e+01dB,8.56185316818757e+01°)
4.80839348449660e+03	(-1.11379108203604e+01dB,8.56284329796735e+01°)
4.81947797625058e+03	(-1.11180250893632e+01dB,8.56383114507118e+01°)
4.83058802039703e+03	(-1.10981388355160e+01dB,8.56481671449603e+01°)
4.84172367584030e+03	(-1.10782520611898e+01dB,8.56580001122907e+01°)
4.85288500162052e+03	(-1.10583647687452e+01dB,8.56678104024775e+01°)
4.86407205691392e+03	(-1.10384769605318e+01dB,8.56775980651715e+01°)
4.87528490103316e+03	(-1.10185886388895e+01dB,8.56873631499397e+01°)
4.88652359342764e+03	(-1.09986998061469e+01dB,8.56971057062356e+01°)
4.89778819368376e+03	(-1.09788104646221e+01dB,8.57068257834130e+01°)
4.90907876152533e+03	(-1.09589206166234e+01dB,8.57165234307120e+01°)
4.92039535681380e+03	(-1.09390302644483e+01dB,8.57261986972907e+01°)
4.93173803954865e+03	(-1.09191394103839e+01dB,8.57358516321811e+01°)
4.94310686986764e+03	(-1.08992480567070e+01dB,8.57454822843203e+01°)
4.95450190804719e+03	(-1.08793562056845e+01dB,8.57550907025509e+01°)
4.96592321450265e+03	(-1.08594638595726e+01dB,8.57646769356011e+01°)
4.97737084978864e+03	(-1.08395710206178e+01dB,8.57742410321066e+01°)
4.98884487459940e+03	(-1.08196776910561e+01dB,8.57837830405884e+01°)
5.00034534976906e+03	(-1.07997838731138e+01dB,8.57933030094734e+01°)
5.01187233627200e+03	(-1.07798895690067e+01dB,8.58028009870877e+01°)
5.02342589522315e+03	(-1.07599947809410e+01dB,8.58122770216524e+01°)
5.03500608787832e+03	(-1.07400995111128e+01dB,8.58217311612870e+01°)
5.04661297563456e+03	(-1.07202037617086e+01dB,8.58311634540120e+01°)
5.05824662003041e+03	(-1.07003075349044e+01dB,8.58405739477360e+01°)
5.06990708274631e+03	(-1.06804108328671e+01dB,8.58499626902899e+01°)
5.08159442560487e+03	(-1.06605136577531e+01dB,8.58593297293665e+01°)
5.09330871057122e+03	(-1.06406160117100e+01dB,8.58686751125964e+01°)
5.10504999975333e+03	(-1.06207178968750e+01dB,8.58779988874829e+01°)
5.11681835540234e+03	(-1.06008193153757e+01dB,8.58873011014430e+01°)
5.12861383991291e+03	(-1.05809202693303e+01dB,8.58965818017853e+01°)
5.14043651582352e+03	(-1.05610207608478e+01dB,8.59058410357188e+01°)
5.15228644581682e+03	(-1.05411207920270e+01dB,8.59150788503596e+01°)
5.16416369271996e+03	(-1.05212203649573e+01dB,8.59242952927124e+01°)
5.17606831950493e+03	(-1.05013194817194e+01dB,8.59334904096901e+01°)
5.18800038928886e+03	(-1.04814181443839e+01dB,8.59426642481051e+01°)
5.19995996533441e+03	(-1.04615163550121e+01dB,8.59518168546661e+01°)
5.21194711105005e+03	(-1.04416141156564e+01dB,8.59609482759836e+01°)
5.22396188999044e+03	(-1.04217114283597e+01dB,8.59700585585724e+01°)
5.23600436585674e+03	(-1.04018082951555e+01dB,8.59791477488489e+01°)
5.24807460249696e+03	(-1.03819047180685e+01dB,8.59882158931208e+01°)
5.26017266390630e+03	(-1.03620006991138e+01dB,8.59972630376073e+01°)
5.27229861422746e+03	(-1.03420962402979e+01dB,8.60062892284263e+01°)
5.28445251775104e+03	(-1.03221913436181e+01dB,8.60152945115934e+01°)
5.29663443891581e+03	(-1.03022860110622e+01dB,8.60242789330339e+01°)
5.30884444230911e+03	(-1.02823802446096e+01dB,8.60332425385648e+01°)
5.32108259266717e+03	(-1.02624740462304e+01dB,8.60421853739111e+01°)
5.33334895487543e+03	(-1.02425674178862e+01dB,8.60511074846999e+01°)
5.34564359396894e+03	(-1.02226603615294e+01dB,8.60600089164628e+01°)
5.35796657513264e+03	(-1.02027528791033e+01dB,8.60688897146233e+01°)
5.37031796370174e+03	(-1.01828449725431e+01dB,8.60777499245215e+01°)
5.38269782516210e+03	(-1.01629366437751e+01dB,8.60865895913898e+01°)
5.39510622515049e+03	(-1.01430278947164e+01dB,8.60954087603745e+01°)
5.40754322945502e+03	(-1.01231187272758e+01dB,8.61042074765088e+01°)
5.42000890401545e+03	(-1.01032091433534e+01dB,8.61129857847408e+01°)
5.43250331492354e+03	(-1.00832991448407e+01dB,8.61217437299245e+01°)
5.44502652842342e+03	(-1.00633887336210e+01dB,8.61304813568051e+01°)
5.45757861091191e+03	(-1.00434779115682e+01dB,8.61391987100483e+01°)
5.47015962893892e+03	(-1.00235666805487e+01dB,8.61478958342077e+01°)
5.48276964920774e+03	(-1.00036550424198e+01dB,8.61565727737497e+01°)
5.49540873857544e+03	(-9.98374299903066e+00dB,8.61652295730445e+01°)
5.50807696405323e+03	(-9.96383055222208e+00dB,8.61738662763615e+01°)
5.52077439280677e+03	(-9.94391770382654e+00dB,8.61824829278784e+01°)
5.53350109215656e+03	(-9.92400445566789e+00dB,8.61910795716809e+01°)
5.54625712957830e+03	(-9.90409080956217e+00dB,8.61996562517554e+01°)
5.55904257270322e+03	(-9.88417676731705e+00dB,8.62082130119913e+01°)
5.57185748931848e+03	(-9.86426233073193e+00dB,8.62167498961877e+01°)
5.58470194736749e+03	(-9.84434750159807e+00dB,8.62252669480479e+01°)
5.59757601495028e+03	(-9.82443228169887e+00dB,8.62337642111766e+01°)
5.61047976032388e+03	(-9.80451667280926e+00dB,8.62422417290964e+01°)
5.62341325190267e+03	(-9.78460067669639e+00dB,8.62506995452150e+01°)
5.63637655825872e+03	(-9.76468429511924e+00dB,8.62591377028646e+01°)
5.64936974812220e+03	(-9.74476752982905e+00dB,8.62675562452783e+01°)
5.66239289038170e+03	(-9.72485038256900e+00dB,8.62759552155909e+01°)
5.67544605408464e+03	(-9.70493285507415e+00dB,8.62843346568472e+01°)
5.68852930843758e+03	(-9.68501494907232e+00dB,8.62926946119987e+01°)
5.70164272280664e+03	(-9.66509666628248e+00dB,8.63010351239012e+01°)
5.71478636671783e+03	(-9.64517800841683e+00dB,8.63093562353227e+01°)
5.72796030985745e+03	(-9.62525897717960e+00dB,8.63176579889372e+01°)
5.74116462207243e+03	(-9.60533957426634e+00dB,8.63259404273164e+01°)
5.75439937337072e+03	(-9.58541980136634e+00dB,8.63342035929450e+01°)
5.76766463392166e+03	(-9.56549966016029e+00dB,8.63424475282340e+01°)
5.78096047405633e+03	(-9.54557915232115e+00dB,8.63506722754652e+01°)
5.79428696426796e+03	(-9.52565827951525e+00dB,8.63588778768572e+01°)
5.80764417521226e+03	(-9.50573704340062e+00dB,8.63670643745275e+01°)
5.82103217770786e+03	(-9.48581544562773e+00dB,8.63752318105038e+01°)
5.83445104273659e+03	(-9.46589348783978e+00dB,8.63833802267180e+01°)
5.84790084144394e+03	(-9.44597117167249e+00dB,8.63915096650092e+01°)
5.86138164513942e+03	(-9.42604849875403e+00dB,8.63996201671328e+01°)
5.87489352529690e+03	(-9.40612547070561e+00dB,8.64077117747470e+01°)
5.88843655355502e+03	(-9.38620208914046e+00dB,8.64157845294221e+01°)
5.90201080171757e+03	(-9.36627835566490e+00dB,8.64238384726372e+01°)
5.91561634175386e+03	(-9.34635427187769e+00dB,8.64318736457803e+01°)
5.92925324579912e+03	(-9.32642983937070e+00dB,8.64398900901430e+01°)
5.94292158615485e+03	(-9.30650505972823e+00dB,8.64478878469403e+01°)
5.95662143528922e+03	(-9.28657993452759e+00dB,8.64558669572820e+01°)
5.97035286583748e+03	(-9.26665446533863e+00dB,8.64638274621955e+01°)
5.98411595060231e+03	(-9.24672865372455e+00dB,8.64717694026202e+01°)
5.99791076255421e+03	(-9.22680250124108e+00dB,8.64796928193984e+01°)
6.01173737483189e+03	(-9.20687600943693e+00dB,8.64875977532918e+01°)
6.02559586074268e+03	(-9.18694917985389e+00dB,8.64954842449692e+01°)
6.03948629376290e+03	(-9.16702201402647e+00dB,8.65033523349998e+01°)
6.05340874753824e+03	(-9.14709451348292e+00dB,8.65112020638808e+01°)
6.06736329588415e+03	(-9.12716667974353e+00dB,8.65190334720098e+01°)
6.08135001278628e+03	(-9.10723851432216e+00dB,8.65268465997023e+01°)
6.09536897240079e+03	(-9.08731001872617e+00dB,8.65346414871722e+01°)
6.10942024905481e+03	(-9.06738119445562e+00dB,8.65424181745603e+01°)
6.12350391724682e+03	(-9.04745204300369e+00dB,8.65501767019128e+01°)
6.13762005164703e+03	(-9.02752256585698e+00dB,8.65579171091869e+01°)
6.15176872709777e+03	(-9.00759276449525e+00dB,8.65656394362475e+01°)
6.16595001861390e+03	(-8.98766264039149e+00dB,8.65733437228850e+01°)
6.18016400138324e+03	(-8.96773219501214e+00dB,8.65810300087880e+01°)
6.19441075076689e+03	(-8.94780142981696e+00dB,8.65886983335637e+01°)
6.20869034229971e+03	(-8.92787034625882e+00dB,8.65963487367315e+01°)
6.22300285169067e+03	(-8.90793894578409e+00dB,8.66039812577244e+01°)
6.23734835482326e+03	(-8.88800722983267e+00dB,8.66115959358896e+01°)
6.25172692775593e+03	(-8.86807519983780e+00dB,8.66191928104745e+01°)
6.26613864672242e+03	(-8.84814285722649e+00dB,8.66267719206619e+01°)
6.28058358813224e+03	(-8.82821020341864e+00dB,8.66343333055325e+01°)
6.29506182857104e+03	(-8.80827723982831e+00dB,8.66418770040859e+01°)
6.30957344480099e+03	(-8.78834396786262e+00dB,8.66494030552276e+01°)
6.32411851376125e+03	(-8.76841038892276e+00dB,8.66569114977885e+01°)
6.33869711256832e+03	(-8.74847650440301e+00dB,8.66644023705109e+01°)
6.35330931851649e+03	(-8.72854231569189e+00dB,8.66718757120439e+01°)
6.36795520907821e+03	(-8.70860782417117e+00dB,8.66793315609559e+01°)
6.38263486190453e+03	(-8.68867303121626e+00dB,8.66867699557335e+01°)
6.39734835482552e+03	(-8.66873793819675e+00dB,8.66941909347664e+01°)
6.41209576585065e+03	(-8.64880254647553e+00dB,8.67015945363757e+01°)
6.42687717316923e+03	(-8.62886685740957e+00dB,8.67089807987800e+01°)
6.44169265515081e+03	(-8.60893087234971e+00dB,8.67163497601276e+01°)
6.45654229034559e+03	(-8.58899459264011e+00dB,8.67237014584748e+01°)
6.47142615748486e+03	(-8.56905801961955e+00dB,8.67310359317874e+01°)
6.48634433548141e+03	(-8.54912115462007e+00dB,8.67383532179622e+01°)
6.50129690342993e+03	(-8.52918399896814e+00dB,8.67456533547984e+01°)
6.51628394060745e+03	(-8.50924655398352e+00dB,8.67529363800186e+01°)
6.53130552647374e+03	(-8.48930882098080e+00dB,8.67602023312578e+01°)
6.54636174067177e+03	(-8.46937080126798e+00dB,8.67674512460659e+01°)
6.56145266302807e+03	(-8.44943249614727e+00dB,8.67746831619125e+01°)
6.57657837355322e+03	(-8.42949390691479e+00dB,8.67818981161824e+01°)
6.59173895244222e+03	(-8.40955503486106e+00dB,8.67890961461769e+01°)
6.60693448007497e+03	(-8.38961588127048e+00dB,8.67962772891138e+01°)
6.62216503701662e+03	(-8.36967644742159e+00dB,8.68034415821297e+01°)
6.63743070401809e+03	(-8.34973673458726e+00dB,8.68105890622732e+01°)
6.65273156201641e+03	(-8.32979674403419e+00dB,8.68177197665139e+01°)
6.66806769213522e+03	(-8.30985647702379e+00dB,8.68248337317448e+01°)
6.68343917568514e+03	(-8.28991593481134e+00dB,8.68319309947674e+01°)
6.69884609416425e+03	(-8.26997511864675e+00dB,8.68390115923027e+01°)
6.71428852925851e+03	(-8.25003402977341e+00dB,8.68460755609842e+01°)
6.72976656284216e+03	(-8.23009266943024e+00dB,8.68531229373819e+01°)
6.74528027697820e+03	(-8.21015103884954e+00dB,8.68601537579634e+01°)
6.76082975391880e+03	(-8.19020913925835e+00dB,8.68671680591257e+01°)
6.77641507610573e+03	(-8.17026697187824e+00dB,8.68741658771814e+01°)
6.79203632617082e+03	(-8.15032453792447e+00dB,8.68811472483623e+01°)
6.80769358693639e+03	(-8.13038183860800e+00dB,8.68881122088139e+01°)
6.82338694141566e+03	(-8.11043887513305e+00dB,8.68950607946156e+01°)
6.83911647281326e+03	(-8.09049564869897e+00dB,8.69019930417443e+01°)
6.85488226452558e+03	(-8.07055216049973e+00dB,8.69089089861174e+01°)
6.87068440014128e+03	(-8.05060841172308e+00dB,8.69158086635507e+01°)
6.88652296344172e+03	(-8.03066440355248e+00dB,8.69226921097998e+01°)
6.90239803840137e+03	(-8.01072013716512e+00dB,8.69295593605249e+01°)
6.91830970918832e+03	(-7.99077561373294e+00dB,8.69364104513126e+01°)
6.93425806016464e+03	(-7.97083083442256e+00dB,8.69432454176723e+01°)
6.95024317588691e+03	(-7.95088580039553e+00dB,8.69500642950258e+01°)
6.96626514110663e+03	(-7.93094051280791e+00dB,8.69568671187220e+01°)
6.98232404077065e+03	(-7.91099497281017e+00dB,8.69636539240233e+01°)
6.99841996002167e+03	(-7.89104918154814e+00dB,8.69704247461187e+01°)
7.01455298419865e+03	(-7.87110314016204e+00dB,8.69771796201166e+01°)
7.03072319883727e+03	(-7.85115684978657e+00dB,8.69839185810436e+01°)
7.04693068967040e+03	(-7.83121031155178e+00dB,8.69906416638541e+01°)
7.06317554262855e+03	(-7.81126352658235e+00dB,8.69973489034088e+01°)
7.07945784384030e+03	(-7.79131649599781e+00dB,8.70040403345115e+01°)
7.09577767963281e+03	(-7.77136922091223e+00dB,8.70107159918679e+01°)
7.11213513653221e+03	(-7.75142170243545e+00dB,8.70173759101166e+01°)
7.12853030126411e+03	(-7.73147394167100e+00dB,8.70240201238129e+01°)
7.14496326075405e+03	(-7.71152593971860e+00dB,8.70306486674319e+01°)
7.16143410212793e+03	(-7.69157769767205e+00dB,8.70372615753858e+01°)
7.17794291271252e+03	(-7.67162921662060e+00dB,8.70438588819840e+01°)
7.19448978003590e+03	(-7.65168049764818e+00dB,8.70504406214801e+01°)
7.21107479182790e+03	(-7.63173154183402e+00dB,8.70570068280365e+01°)
7.22769803602060e+03	(-7.61178235025224e+00dB,8.70635575357468e+01°)
7.24435960074879e+03	(-7.59183292397238e+00dB,8.70700927786260e+01°)
7.26105957435044e+03	(-7.57188326405823e+00dB,8.70766125906045e+01°)
7.27779804536713e+03	(-7.55193337156974e+00dB,8.70831170055438e+01°)
7.29457510254457e+03	(-7.53198324756151e+00dB,8.70896060572303e+01°)
7.31139083483306e+03	(-7.51203289308303e+00dB,8.70960797793673e+01°)
7.32824533138792e+03	(-7.49208230917977e+00dB,8.71025382055789e+01°)
