Freq.	V(9,10)/V(A)
3.65594791613075e+03	(-7.69542223507760e-01dB,8.27120993902335e+00°)
3.66437574647783e+03	(-7.69129129509016e-01dB,8.25244374845676e+00°)
3.67282300498034e+03	(-7.68717894453697e-01dB,8.23371892988924e+00°)
3.68128973642481e+03	(-7.68308510151057e-01dB,8.21503540003368e+00°)
3.68977598570100e+03	(-7.67900968444922e-01dB,8.19639307572148e+00°)
3.69828179780216e+03	(-7.67495261213439e-01dB,8.17779187389224e+00°)
3.70680721782525e+03	(-7.67091380369020e-01dB,8.15923171160018e+00°)
3.71535229097122e+03	(-7.66689317858412e-01dB,8.14071250602439e+00°)
3.72391706254517e+03	(-7.66289065661941e-01dB,8.12223417443857e+00°)
3.73250157795669e+03	(-7.65890615794192e-01dB,8.10379663424856e+00°)
3.74110588272002e+03	(-7.65493960303263e-01dB,8.08539980296445e+00°)
3.74973002245432e+03	(-7.65099091270787e-01dB,8.06704359820978e+00°)
3.75837404288393e+03	(-7.64706000812270e-01dB,8.04872793773824e+00°)
3.76703798983857e+03	(-7.64314681076008e-01dB,8.03045273939698e+00°)
3.77572190925364e+03	(-7.63925124244143e-01dB,8.01221792117380e+00°)
3.78442584717041e+03	(-7.63537322531292e-01dB,7.99402340114623e+00°)
3.79314984973630e+03	(-7.63151268185390e-01dB,7.97586909752278e+00°)
3.80189396320509e+03	(-7.62766953487285e-01dB,7.95775492863211e+00°)
3.81065823393721e+03	(-7.62384370750224e-01dB,7.93968081290443e+00°)
3.81944270839994e+03	(-7.62003512320467e-01dB,7.92164666890548e+00°)
3.82824743316770e+03	(-7.61624370576252e-01dB,7.90365241529695e+00°)
3.83707245492226e+03	(-7.61246937928368e-01dB,7.88569797086560e+00°)
3.84591782045301e+03	(-7.60871206819897e-01dB,7.86778325452144e+00°)
3.85478357665719e+03	(-7.60497169725965e-01dB,7.84990818528610e+00°)
3.86366977054016e+03	(-7.60124819153660e-01dB,7.83207268230250e+00°)
3.87257644921564e+03	(-7.59754147641731e-01dB,7.81427666482084e+00°)
3.88150365990595e+03	(-7.59385147760968e-01dB,7.79652005222449e+00°)
3.89045144994227e+03	(-7.59017812113477e-01dB,7.77880276400154e+00°)
3.89941986676489e+03	(-7.58652133333031e-01dB,7.76112471976975e+00°)
3.90840895792348e+03	(-7.58288104084541e-01dB,7.74348583925211e+00°)
3.91741877107729e+03	(-7.57925717064299e-01dB,7.72588604229973e+00°)
3.92644935399545e+03	(-7.57564964999483e-01dB,7.70832524887116e+00°)
3.93550075455723e+03	(-7.57205840648753e-01dB,7.69080337906675e+00°)
3.94457302075224e+03	(-7.56848336801023e-01dB,7.67332035307860e+00°)
3.95366620068073e+03	(-7.56492446276193e-01dB,7.65587609122863e+00°)
3.96278034255385e+03	(-7.56138161924942e-01dB,7.63847051396511e+00°)
3.97191549469385e+03	(-7.55785476628245e-01dB,7.62110354184647e+00°)
3.98107170553442e+03	(-7.55434383297658e-01dB,7.60377509555895e+00°)
3.99024902362087e+03	(-7.55084874874646e-01dB,7.58648509589399e+00°)
3.99944749761042e+03	(-7.54736944331090e-01dB,7.56923346377260e+00°)
4.00866717627247e+03	(-7.54390584668851e-01dB,7.55202012023717e+00°)
4.01790810848884e+03	(-7.54045788919695e-01dB,7.53484498644662e+00°)
4.02717034325403e+03	(-7.53702550145215e-01dB,7.51770798368292e+00°)
4.03645392967549e+03	(-7.53360861436546e-01dB,7.50060903334253e+00°)
4.04575891697386e+03	(-7.53020715914426e-01dB,7.48354805694474e+00°)
4.05508535448327e+03	(-7.52682106729165e-01dB,7.46652497613441e+00°)
4.06443329165156e+03	(-7.52345027060059e-01dB,7.44953971266167e+00°)
4.07380277804056e+03	(-7.52009470116124e-01dB,7.43259218842165e+00°)
4.08319386332635e+03	(-7.51675429134900e-01dB,7.41568232540291e+00°)
4.09260659729954e+03	(-7.51342897383284e-01dB,7.39881004573385e+00°)
4.10204102986550e+03	(-7.51011868156991e-01dB,7.38197527166118e+00°)
4.11149721104465e+03	(-7.50682334780410e-01dB,7.36517792554872e+00°)
4.12097519097273e+03	(-7.50354290606517e-01dB,7.34841792987960e+00°)
4.13047501990104e+03	(-7.50027729016723e-01dB,7.33169520725483e+00°)
4.13999674819673e+03	(-7.49702643421229e-01dB,7.31500968041320e+00°)
4.14954042634305e+03	(-7.49379027258145e-01dB,7.29836127219896e+00°)
4.15910610493964e+03	(-7.49056873993991e-01dB,7.28174990558731e+00°)
4.16869383470277e+03	(-7.48736177123144e-01dB,7.26517550366454e+00°)
4.17830366646563e+03	(-7.48416930168119e-01dB,7.24863798964794e+00°)
4.18793565117860e+03	(-7.48099126679061e-01dB,7.23213728686652e+00°)
4.19758983990949e+03	(-7.47782760234217e-01dB,7.21567331878799e+00°)
4.20726628384385e+03	(-7.47467824439088e-01dB,7.19924600898445e+00°)
4.21696503428523e+03	(-7.47154312926899e-01dB,7.18285528115920e+00°)
4.22668614265544e+03	(-7.46842219358143e-01dB,7.16650105913305e+00°)
4.23642966049482e+03	(-7.46531537420792e-01dB,7.15018326685589e+00°)
4.24619563946253e+03	(-7.46222260829927e-01dB,7.13390182839692e+00°)
4.25598413133683e+03	(-7.45914383327320e-01dB,7.11765666792781e+00°)
4.26579518801533e+03	(-7.45607898682485e-01dB,7.10144770978117e+00°)
4.27562886151526e+03	(-7.45302800691117e-01dB,7.08527487837944e+00°)
4.28548520397379e+03	(-7.44999083176030e-01dB,7.06913809828357e+00°)
4.29536426764827e+03	(-7.44696739986467e-01dB,7.05303729416811e+00°)
4.30526610491650e+03	(-7.44395764998303e-01dB,7.03697239083272e+00°)
4.31519076827705e+03	(-7.44096152113980e-01dB,7.02094331320828e+00°)
4.32513831034948e+03	(-7.43797895261977e-01dB,7.00494998633253e+00°)
4.33510878387468e+03	(-7.43500988397134e-01dB,6.98899233537449e+00°)
4.34510224171510e+03	(-7.43205425500617e-01dB,6.97307028563397e+00°)
4.35511873685507e+03	(-7.42911200579096e-01dB,6.95718376251128e+00°)
4.36515832240104e+03	(-7.42618307665741e-01dB,6.94133269155703e+00°)
4.37522105158190e+03	(-7.42326740818984e-01dB,6.92551699841871e+00°)
4.38530697774924e+03	(-7.42036494123156e-01dB,6.90973660887667e+00°)
4.39541615437763e+03	(-7.41747561688472e-01dB,6.89399144884860e+00°)
4.40554863506491e+03	(-7.41459937650087e-01dB,6.87828144434833e+00°)
4.41570447353250e+03	(-7.41173616169073e-01dB,6.86260652153760e+00°)
4.42588372362564e+03	(-7.40888591431205e-01dB,6.84696660667473e+00°)
4.43608643931370e+03	(-7.40604857648012e-01dB,6.83136162616831e+00°)
4.44631267469046e+03	(-7.40322409055877e-01dB,6.81579150653736e+00°)
4.45656248397440e+03	(-7.40041239915915e-01dB,6.80025617441392e+00°)
4.46683592150900e+03	(-7.39761344514393e-01dB,6.78475555656587e+00°)
4.47713304176299e+03	(-7.39482717162436e-01dB,6.76928957988933e+00°)
4.48745389933069e+03	(-7.39205352195408e-01dB,6.75385817138050e+00°)
4.49779854893224e+03	(-7.38929243973690e-01dB,6.73846125818134e+00°)
4.50816704541396e+03	(-7.38654386882029e-01dB,6.72309876755238e+00°)
4.51855944374858e+03	(-7.38380775329315e-01dB,6.70777062686474e+00°)
4.52897579903557e+03	(-7.38108403748872e-01dB,6.69247676362063e+00°)
4.53941616650139e+03	(-7.37837266598385e-01dB,6.67721710545562e+00°)
4.54988060149984e+03	(-7.37567358359170e-01dB,6.66199158010552e+00°)
4.56036915951231e+03	(-7.37298673536918e-01dB,6.64680011544876e+00°)
4.57088189614810e+03	(-7.37031206661116e-01dB,6.63164263948316e+00°)
4.58141886714468e+03	(-7.36764952284765e-01dB,6.61651908031599e+00°)
4.59198012836803e+03	(-7.36499904984891e-01dB,6.60142936619529e+00°)
4.60256573581291e+03	(-7.36236059361906e-01dB,6.58637342548134e+00°)
4.61317574560314e+03	(-7.35973410039880e-01dB,6.57135118666598e+00°)
4.62381021399195e+03	(-7.35711951666038e-01dB,6.55636257835228e+00°)
4.63446919736222e+03	(-7.35451678911092e-01dB,6.54140752927550e+00°)
4.64515275222683e+03	(-7.35192586468839e-01dB,6.52648596828752e+00°)
4.65586093522893e+03	(-7.34934669056302e-01dB,6.51159782437032e+00°)
4.66659380314222e+03	(-7.34677921413410e-01dB,6.49674302662324e+00°)
4.67735141287132e+03	(-7.34422338303124e-01dB,6.48192150427231e+00°)
4.68813382145198e+03	(-7.34167914511019e-01dB,6.46713318665897e+00°)
4.69894108605148e+03	(-7.33914644845779e-01dB,6.45237800326559e+00°)
4.70977326396886e+03	(-7.33662524138201e-01dB,6.43765588366840e+00°)
4.72063041263523e+03	(-7.33411547242099e-01dB,6.42296675759430e+00°)
4.73151258961413e+03	(-7.33161709033434e-01dB,6.40831055487497e+00°)
4.74241985260177e+03	(-7.32913004410692e-01dB,6.39368720547458e+00°)
4.75335225942737e+03	(-7.32665428294570e-01dB,6.37909663947652e+00°)
4.76430986805348e+03	(-7.32418975627990e-01dB,6.36453878709073e+00°)
4.77529273657623e+03	(-7.32173641375749e-01dB,6.35001357863780e+00°)
4.78630092322570e+03	(-7.31929420524907e-01dB,6.33552094457445e+00°)
4.79733448636621e+03	(-7.31686308084321e-01dB,6.32106081547781e+00°)
4.80839348449660e+03	(-7.31444299084516e-01dB,6.30663312203693e+00°)
4.81947797625058e+03	(-7.31203388577883e-01dB,6.29223779507213e+00°)
4.83058802039703e+03	(-7.30963571638527e-01dB,6.27787476553072e+00°)
4.84172367584030e+03	(-7.30724843361958e-01dB,6.26354396447544e+00°)
4.85288500162052e+03	(-7.30487198865085e-01dB,6.24924532308920e+00°)
4.86407205691392e+03	(-7.30250633286264e-01dB,6.23497877268091e+00°)
4.87528490103316e+03	(-7.30015141785266e-01dB,6.22074424468941e+00°)
4.88652359342764e+03	(-7.29780719542759e-01dB,6.20654167066074e+00°)
4.89778819368376e+03	(-7.29547361760648e-01dB,6.19237098227080e+00°)
4.90907876152533e+03	(-7.29315063661865e-01dB,6.17823211131756e+00°)
4.92039535681380e+03	(-7.29083820490364e-01dB,6.16412498972805e+00°)
4.93173803954865e+03	(-7.28853627510648e-01dB,6.15004954953565e+00°)
4.94310686986764e+03	(-7.28624480008140e-01dB,6.13600572290318e+00°)
4.95450190804719e+03	(-7.28396373289026e-01dB,6.12199344212252e+00°)
4.96592321450265e+03	(-7.28169302679914e-01dB,6.10801263960026e+00°)
4.97737084978864e+03	(-7.27943263527958e-01dB,6.09406324786322e+00°)
4.98884487459940e+03	(-7.27718251200691e-01dB,6.08014519956519e+00°)
5.00034534976906e+03	(-7.27494261085995e-01dB,6.06625842747756e+00°)
5.01187233627200e+03	(-7.27271288591899e-01dB,6.05240286449133e+00°)
5.02342589522315e+03	(-7.27049329146873e-01dB,6.03857844363489e+00°)
5.03500608787832e+03	(-7.26828378199001e-01dB,6.02478509803094e+00°)
5.04661297563456e+03	(-7.26608431216649e-01dB,6.01102276094470e+00°)
5.05824662003041e+03	(-7.26389483688236e-01dB,5.99729136576663e+00°)
5.06990708274631e+03	(-7.26171531121457e-01dB,5.98359084598157e+00°)
5.08159442560487e+03	(-7.25954569044240e-01dB,5.96992113522173e+00°)
5.09330871057122e+03	(-7.25738593004089e-01dB,5.95628216723763e+00°)
5.10504999975333e+03	(-7.25523598567735e-01dB,5.94267387587968e+00°)
5.11681835540234e+03	(-7.25309581321719e-01dB,5.92909619514015e+00°)
5.12861383991291e+03	(-7.25096536872065e-01dB,5.91554905913550e+00°)
5.14043651582352e+03	(-7.24884460843784e-01dB,5.90203240208353e+00°)
5.15228644581682e+03	(-7.24673348881288e-01dB,5.88854615833241e+00°)
5.16416369271996e+03	(-7.24463196648288e-01dB,5.87509026235941e+00°)
5.17606831950493e+03	(-7.24253999827433e-01dB,5.86166464875290e+00°)
5.18800038928886e+03	(-7.24045754120307e-01dB,5.84826925221973e+00°)
5.19995996533441e+03	(-7.23838455247598e-01dB,5.83490400759632e+00°)
5.21194711105005e+03	(-7.23632098948730e-01dB,5.82156884983347e+00°)
5.22396188999044e+03	(-7.23426680981821e-01dB,5.80826371399975e+00°)
5.23600436585674e+03	(-7.23222197123788e-01dB,5.79498853528966e+00°)
5.24807460249696e+03	(-7.23018643170197e-01dB,5.78174324902010e+00°)
5.26017266390630e+03	(-7.22816014934910e-01dB,5.76852779061613e+00°)
5.27229861422746e+03	(-7.22614308250444e-01dB,5.75534209563204e+00°)
5.28445251775104e+03	(-7.22413518967807e-01dB,5.74218609975225e+00°)
5.29663443891581e+03	(-7.22213642955815e-01dB,5.72905973875041e+00°)
5.30884444230911e+03	(-7.22014676102005e-01dB,5.71596294855156e+00°)
5.32108259266717e+03	(-7.21816614311843e-01dB,5.70289566518444e+00°)
5.33334895487543e+03	(-7.21619453508802e-01dB,5.68985782479861e+00°)
5.34564359396894e+03	(-7.21423189634408e-01dB,5.67684936366334e+00°)
5.35796657513264e+03	(-7.21227818648179e-01dB,5.66387021817471e+00°)
5.37031796370174e+03	(-7.21033336527316e-01dB,5.65092032483639e+00°)
5.38269782516210e+03	(-7.20839739266862e-01dB,5.63799962027910e+00°)
5.39510622515049e+03	(-7.20647022879542e-01dB,5.62510804124909e+00°)
5.40754322945502e+03	(-7.20455183395675e-01dB,5.61224552461501e+00°)
5.42000890401545e+03	(-7.20264216863142e-01dB,5.59941200736167e+00°)
5.43250331492354e+03	(-7.20074119347236e-01dB,5.58660742659280e+00°)
5.44502652842342e+03	(-7.19884886930630e-01dB,5.57383171952804e+00°)
5.45757861091191e+03	(-7.19696515713427e-01dB,5.56108482351470e+00°)
5.47015962893892e+03	(-7.19509001812799e-01dB,5.54836667600858e+00°)
5.48276964920774e+03	(-7.19322341363225e-01dB,5.53567721458865e+00°)
5.49540873857544e+03	(-7.19136530516151e-01dB,5.52301637694968e+00°)
5.50807696405323e+03	(-7.18951565440187e-01dB,5.51038410090867e+00°)
5.52077439280677e+03	(-7.18767442320834e-01dB,5.49778032440043e+00°)
5.53350109215656e+03	(-7.18584157360344e-01dB,5.48520498546832e+00°)
5.54625712957830e+03	(-7.18401706778017e-01dB,5.47265802228857e+00°)
5.55904257270322e+03	(-7.18220086809659e-01dB,5.46013937314275e+00°)
5.57185748931848e+03	(-7.18039293707864e-01dB,5.44764897643514e+00°)
5.58470194736749e+03	(-7.17859323741735e-01dB,5.43518677068568e+00°)
5.59757601495028e+03	(-7.17680173197071e-01dB,5.42275269453854e+00°)
5.61047976032388e+03	(-7.17501838375892e-01dB,5.41034668674411e+00°)
5.62341325190267e+03	(-7.17324315596757e-01dB,5.39796868617949e+00°)
5.63637655825872e+03	(-7.17147601194386e-01dB,5.38561863182840e+00°)
5.64936974812220e+03	(-7.16971691519970e-01dB,5.37329646280645e+00°)
5.66239289038170e+03	(-7.16796582940553e-01dB,5.36100211832582e+00°)
5.67544605408464e+03	(-7.16622271839713e-01dB,5.34873553774304e+00°)
5.68852930843758e+03	(-7.16448754616602e-01dB,5.33649666050192e+00°)
5.70164272280664e+03	(-7.16276027686622e-01dB,5.32428542618079e+00°)
5.71478636671783e+03	(-7.16104087481084e-01dB,5.31210177447546e+00°)
5.72796030985745e+03	(-7.15932930446852e-01dB,5.29994564517921e+00°)
5.74116462207243e+03	(-7.15762553046958e-01dB,5.28781697822893e+00°)
5.75439937337072e+03	(-7.15592951759785e-01dB,5.27571571365448e+00°)
5.76766463392166e+03	(-7.15424123079432e-01dB,5.26364179160788e+00°)
5.78096047405633e+03	(-7.15256063515687e-01dB,5.25159515236529e+00°)
5.79428696426796e+03	(-7.15088769593738e-01dB,5.23957573631122e+00°)
5.80764417521226e+03	(-7.14922237854227e-01dB,5.22758348394881e+00°)
5.82103217770786e+03	(-7.14756464853016e-01dB,5.21561833588675e+00°)
5.83445104273659e+03	(-7.14591447161532e-01dB,5.20368023286733e+00°)
5.84790084144394e+03	(-7.14427181366186e-01dB,5.19176911573078e+00°)
5.86138164513942e+03	(-7.14263664068707e-01dB,5.17988492544345e+00°)
5.87489352529690e+03	(-7.14100891885818e-01dB,5.16802760307941e+00°)
5.88843655355502e+03	(-7.13938861449371e-01dB,5.15619708983220e+00°)
5.90201080171757e+03	(-7.13777569406102e-01dB,5.14439332700656e+00°)
5.91561634175386e+03	(-7.13617012417738e-01dB,5.13261625602659e+00°)
5.92925324579912e+03	(-7.13457187160761e-01dB,5.12086581842358e+00°)
5.94292158615485e+03	(-7.13298090326555e-01dB,5.10914195585392e+00°)
5.95662143528922e+03	(-7.13139718620985e-01dB,5.09744461007002e+00°)
5.97035286583748e+03	(-7.12982068764923e-01dB,5.08577372296369e+00°)
5.98411595060231e+03	(-7.12825137493433e-01dB,5.07412923651365e+00°)
5.99791076255421e+03	(-7.12668921556461e-01dB,5.06251109283554e+00°)
6.01173737483189e+03	(-7.12513417718201e-01dB,5.05091923414574e+00°)
6.02559586074268e+03	(-7.12358622757299e-01dB,5.03935360277486e+00°)
6.03948629376290e+03	(-7.12204533466676e-01dB,5.02781414116632e+00°)
6.05340874753824e+03	(-7.12051146653722e-01dB,5.01630079188587e+00°)
6.06736329588415e+03	(-7.11898459139853e-01dB,5.00481349760231e+00°)
6.08135001278628e+03	(-7.11746467760768e-01dB,4.99335220110390e+00°)
6.09536897240079e+03	(-7.11595169366129e-01dB,4.98191684528482e+00°)
6.10942024905481e+03	(-7.11444560819684e-01dB,4.97050737315377e+00°)
6.12350391724682e+03	(-7.11294638999256e-01dB,4.95912372784133e+00°)
6.13762005164703e+03	(-7.11145400796413e-01dB,4.94776585257513e+00°)
6.15176872709777e+03	(-7.10996843116740e-01dB,4.93643369071171e+00°)
6.16595001861390e+03	(-7.10848962879486e-01dB,4.92512718570536e+00°)
6.18016400138324e+03	(-7.10701757017693e-01dB,4.91384628113112e+00°)
6.19441075076689e+03	(-7.10555222478052e-01dB,4.90259092067184e+00°)
6.20869034229971e+03	(-7.10409356220831e-01dB,4.89136104811984e+00°)
6.22300285169067e+03	(-7.10264155220047e-01dB,4.88015660739214e+00°)
6.23734835482326e+03	(-7.10119616462893e-01dB,4.86897754249614e+00°)
6.25172692775593e+03	(-7.09975736950296e-01dB,4.85782379756975e+00°)
6.26613864672242e+03	(-7.09832513696383e-01dB,4.84669531685030e+00°)
6.28058358813224e+03	(-7.09689943728689e-01dB,4.83559204469150e+00°)
6.29506182857104e+03	(-7.09548024087997e-01dB,4.82451392555735e+00°)
6.30957344480099e+03	(-7.09406751828292e-01dB,4.81346090402176e+00°)
6.32411851376125e+03	(-7.09266124016671e-01dB,4.80243292476711e+00°)
6.33869711256832e+03	(-7.09126137733400e-01dB,4.79142993259110e+00°)
6.35330931851649e+03	(-7.08986790071727e-01dB,4.78045187239794e+00°)
6.36795520907821e+03	(-7.08848078137883e-01dB,4.76949868920230e+00°)
6.38263486190453e+03	(-7.08709999051071e-01dB,4.75857032813249e+00°)
6.39734835482552e+03	(-7.08572549943257e-01dB,4.74766673441850e+00°)
6.41209576585065e+03	(-7.08435727959372e-01dB,4.73678785341250e+00°)
6.42687717316923e+03	(-7.08299530256960e-01dB,4.72593363056429e+00°)
6.44169265515081e+03	(-7.08163954006346e-01dB,4.71510401143953e+00°)
6.45654229034559e+03	(-7.08028996390493e-01dB,4.70429894171365e+00°)
6.47142615748486e+03	(-7.07894654604911e-01dB,4.69351836716657e+00°)
6.48634433548141e+03	(-7.07760925857754e-01dB,4.68276223369487e+00°)
6.50129690342993e+03	(-7.07627807369515e-01dB,4.67203048729496e+00°)
6.51628394060745e+03	(-7.07495296373106e-01dB,4.66132307407170e+00°)
6.53130552647374e+03	(-7.07363390114070e-01dB,4.65063994025480e+00°)
6.54636174067177e+03	(-7.07232085849892e-01dB,4.63998103215719e+00°)
6.56145266302807e+03	(-7.07101380850663e-01dB,4.62934629622410e+00°)
6.57657837355322e+03	(-7.06971272398527e-01dB,4.61873567899719e+00°)
6.59173895244222e+03	(-7.06841757787751e-01dB,4.60814912712385e+00°)
6.60693448007497e+03	(-7.06712834324748e-01dB,4.59758658736029e+00°)
6.62216503701662e+03	(-7.06584499328071e-01dB,4.58704800658052e+00°)
6.63743070401809e+03	(-7.06456750128158e-01dB,4.57653333175296e+00°)
6.65273156201641e+03	(-7.06329584067404e-01dB,4.56604250995824e+00°)
6.66806769213522e+03	(-7.06202998500175e-01dB,4.55557548838602e+00°)
6.68343917568514e+03	(-7.06076990792657e-01dB,4.54513221433404e+00°)
6.69884609416425e+03	(-7.05951558322787e-01dB,4.53471263520200e+00°)
6.71428852925851e+03	(-7.05826698480301e-01dB,4.52431669850174e+00°)
6.72976656284216e+03	(-7.05702408666582e-01dB,4.51394435184747e+00°)
6.74528027697820e+03	(-7.05578686294674e-01dB,4.50359554296275e+00°)
6.76082975391880e+03	(-7.05455528789179e-01dB,4.49327021967401e+00°)
6.77641507610573e+03	(-7.05332933586338e-01dB,4.48296832992035e+00°)
6.79203632617082e+03	(-7.05210898133714e-01dB,4.47268982173839e+00°)
6.80769358693639e+03	(-7.05089419890439e-01dB,4.46243464327577e+00°)
6.82338694141566e+03	(-7.04968496327005e-01dB,4.45220274278661e+00°)
6.83911647281326e+03	(-7.04848124925236e-01dB,4.44199406862854e+00°)
6.85488226452558e+03	(-7.04728303178226e-01dB,4.43180856926596e+00°)
6.87068440014128e+03	(-7.04609028590337e-01dB,4.42164619326711e+00°)
6.88652296344172e+03	(-7.04490298677077e-01dB,4.41150688930398e+00°)
6.90239803840137e+03	(-7.04372110965165e-01dB,4.40139060615805e+00°)
6.91830970918832e+03	(-7.04254462992297e-01dB,4.39129729270783e+00°)
6.93425806016464e+03	(-7.04137352307417e-01dB,4.38122689795090e+00°)
6.95024317588691e+03	(-7.04020776470185e-01dB,4.37117937097020e+00°)
6.96626514110663e+03	(-7.03904733051501e-01dB,4.36115466097156e+00°)
6.98232404077065e+03	(-7.03789219632937e-01dB,4.35115271724994e+00°)
6.99841996002167e+03	(-7.03674233807082e-01dB,4.34117348921656e+00°)
7.01455298419865e+03	(-7.03559773177126e-01dB,4.33121692637160e+00°)
7.03072319883727e+03	(-7.03445835357241e-01dB,4.32128297833555e+00°)
7.04693068967040e+03	(-7.03332417972200e-01dB,4.31137159482490e+00°)
7.06317554262855e+03	(-7.03219518657368e-01dB,4.30148272565132e+00°)
7.07945784384030e+03	(-7.03107135058944e-01dB,4.29161632075069e+00°)
7.09577767963281e+03	(-7.02995264833438e-01dB,4.28177233013874e+00°)
7.11213513653221e+03	(-7.02883905648082e-01dB,4.27195070394988e+00°)
7.12853030126411e+03	(-7.02773055180462e-01dB,4.26215139241488e+00°)
7.14496326075405e+03	(-7.02662711118621e-01dB,4.25237434586467e+00°)
7.16143410212793e+03	(-7.02552871161097e-01dB,4.24261951474447e+00°)
7.17794291271252e+03	(-7.02443533016553e-01dB,4.23288684958339e+00°)
7.19448978003590e+03	(-7.02334694404165e-01dB,4.22317630102992e+00°)
7.21107479182790e+03	(-7.02226353053261e-01dB,4.21348781982724e+00°)
7.22769803602060e+03	(-7.02118506703288e-01dB,4.20382135681601e+00°)
7.24435960074879e+03	(-7.02011153104045e-01dB,4.19417686294869e+00°)
7.26105957435044e+03	(-7.01904290015294e-01dB,4.18455428927003e+00°)
7.27779804536713e+03	(-7.01797915206879e-01dB,4.17495358692906e+00°)
7.29457510254457e+03	(-7.01692026458787e-01dB,4.16537470718175e+00°)
7.31139083483306e+03	(-7.01586621560869e-01dB,4.15581760137753e+00°)
7.32824533138792e+03	(-7.01481698312870e-01dB,4.14628222096340e+00°)
7.34513868157003e+03	(-7.01377254524624e-01dB,4.13676851750268e+00°)
7.36207097494623e+03	(-7.01273288015673e-01dB,4.12727644264600e+00°)
7.37904230128988e+03	(-7.01169796615299e-01dB,4.11780594814197e+00°)
7.39605275058125e+03	(-7.01066778162776e-01dB,4.10835698585614e+00°)
7.41310241300804e+03	(-7.00964230506886e-01dB,4.09892950773543e+00°)
7.43019137896588e+03	(-7.00862151506155e-01dB,4.08952346583540e+00°)
7.44731973905875e+03	(-7.00760539028819e-01dB,4.08013881231400e+00°)
7.46448758409952e+03	(-7.00659390952600e-01dB,4.07077549942441e+00°)
7.48169500511040e+03	(-7.00558705164834e-01dB,4.06143347951878e+00°)
7.49894209332341e+03	(-7.00458479562337e-01dB,4.05211270505077e+00°)
7.51622894018090e+03	(-7.00358712051432e-01dB,4.04281312857381e+00°)
7.53355563733602e+03	(-7.00259400547805e-01dB,4.03353470273771e+00°)
7.55092227665318e+03	(-7.00160542976551e-01dB,4.02427738029043e+00°)
7.56832895020858e+03	(-7.00062137272139e-01dB,4.01504111408268e+00°)
7.58577575029067e+03	(-6.99964181378320e-01dB,4.00582585706202e+00°)
7.60326276940065e+03	(-6.99866673248048e-01dB,3.99663156226947e+00°)
7.62079010025295e+03	(-6.99769610843650e-01dB,3.98745818285650e+00°)
7.63835783577573e+03	(-6.99672992136407e-01dB,3.97830567205565e+00°)
7.65596606911139e+03	(-6.99576815106944e-01dB,3.96917398321323e+00°)
7.67361489361701e+03	(-6.99481077744863e-01dB,3.96006306976116e+00°)
7.69130440286491e+03	(-6.99385778048851e-01dB,3.95097288523540e+00°)
7.70903469064311e+03	(-6.99290914026680e-01dB,3.94190338327184e+00°)
7.72680585095583e+03	(-6.99196483694940e-01dB,3.93285451759196e+00°)
7.74461797802399e+03	(-6.99102485079338e-01dB,3.92382624202804e+00°)
7.76247116628572e+03	(-6.99008916214360e-01dB,3.91481851049934e+00°)
7.78036551039684e+03	(-6.98915775143411e-01dB,3.90583127702788e+00°)
7.79830110523138e+03	(-6.98823059918684e-01dB,3.89686449572964e+00°)
7.81627804588209e+03	(-6.98730768601149e-01dB,3.88791812081543e+00°)
7.83429642766091e+03	(-6.98638899260537e-01dB,3.87899210659500e+00°)
7.85235634609950e+03	(-6.98547449975307e-01dB,3.87008640747446e+00°)
7.87045789694977e+03	(-6.98456418832524e-01dB,3.86120097795405e+00°)
7.88860117618432e+03	(-6.98365803927915e-01dB,3.85233577262928e+00°)
7.90678627999703e+03	(-6.98275603365795e-01dB,3.84349074619492e+00°)
7.92501330480349e+03	(-6.98185815258992e-01dB,3.83466585343454e+00°)
7.94328234724159e+03	(-6.98096437728932e-01dB,3.82586104923581e+00°)
7.96159350417195e+03	(-6.98007468905388e-01dB,3.81707628857168e+00°)
7.97994687267853e+03	(-6.97918906926667e-01dB,3.80831152651732e+00°)
7.99834255006905e+03	(-6.97830749939461e-01dB,3.79956671824037e+00°)
8.01678063387555e+03	(-6.97742996098787e-01dB,3.79084181900242e+00°)
8.03526122185493e+03	(-6.97655643568047e-01dB,3.78213678416045e+00°)
8.05378441198942e+03	(-6.97568690518910e-01dB,3.77345156916987e+00°)
8.07235030248713e+03	(-6.97482135131240e-01dB,3.76478612957038e+00°)
8.09095899178257e+03	(-6.97395975593175e-01dB,3.75614042100293e+00°)
8.10961057853715e+03	(-6.97310210101019e-01dB,3.74751439920063e+00°)
8.12830516163973e+03	(-6.97224836859212e-01dB,3.73890801999021e+00°)
8.14704284020713e+03	(-6.97139854080241e-01dB,3.73032123928700e+00°)
8.16582371358465e+03	(-6.97055259984854e-01dB,3.72175401311353e+00°)
8.18464788134663e+03	(-6.96971052801641e-01dB,3.71320629757254e+00°)
8.20351544329691e+03	(-6.96887230767202e-01dB,3.70467804885918e+00°)
8.22242649946943e+03	(-6.96803792126198e-01dB,3.69616922327014e+00°)
8.24138115012874e+03	(-6.96720735131208e-01dB,3.68767977719254e+00°)
8.26037949577050e+03	(-6.96638058042611e-01dB,3.67920966709955e+00°)
8.27942163712205e+03	(-6.96555759128731e-01dB,3.67075884956492e+00°)
8.29850767514293e+03	(-6.96473836665661e-01dB,3.66232728124793e+00°)
8.31763771102541e+03	(-6.96392288937314e-01dB,3.65391491890386e+00°)
