Freq.	V(5,6)/V(A)
1.57761126969908e+04	(3.24255971595293e+00dB,1.92472665358045e+00°)
1.58124803927011e+04	(3.24258239399725e+00dB,1.92028017350968e+00°)
1.58489319246084e+04	(3.24260496843671e+00dB,1.91584384386442e+00°)
1.58854674859751e+04	(3.24262743974843e+00dB,1.91141764133572e+00°)
1.59220872705090e+04	(3.24264980840741e+00dB,1.90700154266397e+00°)
1.59587914723646e+04	(3.24267207488643e+00dB,1.90259552464396e+00°)
1.59955802861440e+04	(3.24269423965615e+00dB,1.89819956412274e+00°)
1.60324539068977e+04	(3.24271630318506e+00dB,1.89381363800046e+00°)
1.60694125301260e+04	(3.24273826593955e+00dB,1.88943772322509e+00°)
1.61064563517799e+04	(3.24276012838387e+00dB,1.88507179679903e+00°)
1.61435855682621e+04	(3.24278189098017e+00dB,1.88071583577388e+00°)
1.61808003764279e+04	(3.24280355418846e+00dB,1.87636981725984e+00°)
1.62181009735865e+04	(3.24282511846670e+00dB,1.87203371840814e+00°)
1.62554875575021e+04	(3.24284658427075e+00dB,1.86770751642765e+00°)
1.62929603263944e+04	(3.24286795205437e+00dB,1.86339118857797e+00°)
1.63305194789405e+04	(3.24288922226930e+00dB,1.85908471216763e+00°)
1.63681652142753e+04	(3.24291039536519e+00dB,1.85478806455752e+00°)
1.64058977319926e+04	(3.24293147178964e+00dB,1.85050122315932e+00°)
1.64437172321465e+04	(3.24295245198824e+00dB,1.84622416543507e+00°)
1.64816239152523e+04	(3.24297333640454e+00dB,1.84195686889668e+00°)
1.65196179822873e+04	(3.24299412548006e+00dB,1.83769931110703e+00°)
1.65576996346924e+04	(3.24301481965434e+00dB,1.83345146967870e+00°)
1.65958690743728e+04	(3.24303541936488e+00dB,1.82921332227761e+00°)
1.66341265036988e+04	(3.24305592504723e+00dB,1.82498484661459e+00°)
1.66724721255078e+04	(3.24307633713491e+00dB,1.82076602045697e+00°)
1.67109061431042e+04	(3.24309665605951e+00dB,1.81655682161581e+00°)
1.67494287602615e+04	(3.24311688225065e+00dB,1.81235722795393e+00°)
1.67880401812227e+04	(3.24313701613597e+00dB,1.80816721738647e+00°)
1.68267406107018e+04	(3.24315705814119e+00dB,1.80398676787519e+00°)
1.68655302538845e+04	(3.24317700869009e+00dB,1.79981585743040e+00°)
1.69044093164297e+04	(3.24319686820449e+00dB,1.79565446411778e+00°)
1.69433780044704e+04	(3.24321663710434e+00dB,1.79150256604468e+00°)
1.69824365246145e+04	(3.24323631580766e+00dB,1.78736014137068e+00°)
1.70215850839466e+04	(3.24325590473056e+00dB,1.78322716830702e+00°)
1.70608238900283e+04	(3.24327540428724e+00dB,1.77910362511176e+00°)
1.71001531508999e+04	(3.24329481489008e+00dB,1.77498949008870e+00°)
1.71395730750813e+04	(3.24331413694950e+00dB,1.77088474159575e+00°)
1.71790838715729e+04	(3.24333337087413e+00dB,1.76678935803621e+00°)
1.72186857498571e+04	(3.24335251707067e+00dB,1.76270331786369e+00°)
1.72583789198991e+04	(3.24337157594405e+00dB,1.75862659957613e+00°)
1.72981635921480e+04	(3.24339054789728e+00dB,1.75455918172628e+00°)
1.73380399775384e+04	(3.24340943333160e+00dB,1.75050104290902e+00°)
1.73780082874907e+04	(3.24342823264638e+00dB,1.74645216177086e+00°)
1.74180687339131e+04	(3.24344694623921e+00dB,1.74241251700465e+00°)
1.74582215292020e+04	(3.24346557450585e+00dB,1.73838208735244e+00°)
1.74984668862435e+04	(3.24348411784024e+00dB,1.73436085160356e+00°)
1.75388050184146e+04	(3.24350257663458e+00dB,1.73034878859515e+00°)
1.75792361395839e+04	(3.24352095127926e+00dB,1.72634587721065e+00°)
1.76197604641132e+04	(3.24353924216290e+00dB,1.72235209638039e+00°)
1.76603782068586e+04	(3.24355744967234e+00dB,1.71836742508648e+00°)
1.77010895831711e+04	(3.24357557419266e+00dB,1.71439184235331e+00°)
1.77418948088986e+04	(3.24359361610723e+00dB,1.71042532725479e+00°)
1.77827941003861e+04	(3.24361157579765e+00dB,1.70646785891128e+00°)
1.78237876744778e+04	(3.24362945364374e+00dB,1.70251941649106e+00°)
1.78648757485174e+04	(3.24364725002370e+00dB,1.69857997920698e+00°)
1.79060585403498e+04	(3.24366496531390e+00dB,1.69464952632081e+00°)
1.79473362683221e+04	(3.24368259988906e+00dB,1.69072803714167e+00°)
1.79887091512848e+04	(3.24370015412219e+00dB,1.68681549102194e+00°)
1.80301774085926e+04	(3.24371762838461e+00dB,1.68291186736182e+00°)
1.80717412601061e+04	(3.24373502304595e+00dB,1.67901714560826e+00°)
1.81134009261929e+04	(3.24375233847414e+00dB,1.67513130525540e+00°)
1.81551566277282e+04	(3.24376957503544e+00dB,1.67125432584303e+00°)
1.81970085860967e+04	(3.24378673309448e+00dB,1.66738618695465e+00°)
1.82389570231932e+04	(3.24380381301422e+00dB,1.66352686822184e+00°)
1.82810021614242e+04	(3.24382081515594e+00dB,1.65967634932292e+00°)
1.83231442237089e+04	(3.24383773987933e+00dB,1.65583460997745e+00°)
1.83653834334803e+04	(3.24385458754240e+00dB,1.65200162995710e+00°)
1.84077200146864e+04	(3.24387135850157e+00dB,1.64817738907356e+00°)
1.84501541917915e+04	(3.24388805311160e+00dB,1.64436186718588e+00°)
1.84926861897776e+04	(3.24390467172571e+00dB,1.64055504419762e+00°)
1.85353162341449e+04	(3.24392121469542e+00dB,1.63675690006180e+00°)
1.85780445509137e+04	(3.24393768237072e+00dB,1.63296741477152e+00°)
1.86208713666254e+04	(3.24395407510001e+00dB,1.62918656836450e+00°)
1.86637969083434e+04	(3.24397039323009e+00dB,1.62541434092658e+00°)
1.87068214036547e+04	(3.24398663710618e+00dB,1.62165071258872e+00°)
1.87499450806709e+04	(3.24400280707195e+00dB,1.61789566352371e+00°)
1.87931681680294e+04	(3.24401890346951e+00dB,1.61414917394933e+00°)
1.88364908948947e+04	(3.24403492663939e+00dB,1.61041122413036e+00°)
1.88799134909596e+04	(3.24405087692061e+00dB,1.60668179437444e+00°)
1.89234361864464e+04	(3.24406675465063e+00dB,1.60296086503304e+00°)
1.89670592121081e+04	(3.24408256016539e+00dB,1.59924841650116e+00°)
1.90107827992297e+04	(3.24409829379929e+00dB,1.59554442922117e+00°)
1.90546071796291e+04	(3.24411395588523e+00dB,1.59184888367617e+00°)
1.90985325856590e+04	(3.24412954675460e+00dB,1.58816176039442e+00°)
1.91425592502075e+04	(3.24414506673728e+00dB,1.58448303994781e+00°)
1.91866874066995e+04	(3.24416051616163e+00dB,1.58081270295285e+00°)
1.92309172890982e+04	(3.24417589535458e+00dB,1.57715073006782e+00°)
1.92752491319060e+04	(3.24419120464151e+00dB,1.57349710199743e+00°)
1.93196831701659e+04	(3.24420644434638e+00dB,1.56985179948463e+00°)
1.93642196394627e+04	(3.24422161479163e+00dB,1.56621480332275e+00°)
1.94088587759244e+04	(3.24423671629830e+00dB,1.56258609434224e+00°)
1.94536008162232e+04	(3.24425174918591e+00dB,1.55896565342042e+00°)
1.94984459975770e+04	(3.24426671377257e+00dB,1.55535346147501e+00°)
1.95433945577505e+04	(3.24428161037495e+00dB,1.55174949946969e+00°)
1.95884467350565e+04	(3.24429643930826e+00dB,1.54815374840933e+00°)
1.96336027683570e+04	(3.24431120088630e+00dB,1.54456618933912e+00°)
1.96788628970650e+04	(3.24432589542143e+00dB,1.54098680335176e+00°)
1.97242273611451e+04	(3.24434052322463e+00dB,1.53741557157911e+00°)
1.97696964011151e+04	(3.24435508460544e+00dB,1.53385247519708e+00°)
1.98152702580475e+04	(3.24436957987199e+00dB,1.53029749542326e+00°)
1.98609491735702e+04	(3.24438400933105e+00dB,1.52675061351693e+00°)
1.99067333898684e+04	(3.24439837328797e+00dB,1.52321181077978e+00°)
1.99526231496853e+04	(3.24441267204673e+00dB,1.51968106855931e+00°)
1.99986186963239e+04	(3.24442690590992e+00dB,1.51615836823831e+00°)
2.00447202736481e+04	(3.24444107517880e+00dB,1.51264369124569e+00°)
2.00909281260837e+04	(3.24445518015319e+00dB,1.50913701905318e+00°)
2.01372424986203e+04	(3.24446922113163e+00dB,1.50563833317169e+00°)
2.01836636368120e+04	(3.24448319841127e+00dB,1.50214761515344e+00°)
2.02301917867791e+04	(3.24449711228792e+00dB,1.49866484659485e+00°)
2.02768271952092e+04	(3.24451096305605e+00dB,1.49519000913098e+00°)
2.03235701093586e+04	(3.24452475100881e+00dB,1.49172308444021e+00°)
2.03704207770536e+04	(3.24453847643800e+00dB,1.48826405424117e+00°)
2.04173794466917e+04	(3.24455213963411e+00dB,1.48481290029562e+00°)
2.04644463672431e+04	(3.24456574088633e+00dB,1.48136960440201e+00°)
2.05116217882520e+04	(3.24457928048252e+00dB,1.47793414840529e+00°)
2.05589059598378e+04	(3.24459275870925e+00dB,1.47450651418628e+00°)
2.06062991326964e+04	(3.24460617585180e+00dB,1.47108668366954e+00°)
2.06538015581016e+04	(3.24461953219414e+00dB,1.46767463882002e+00°)
2.07014134879068e+04	(3.24463282801897e+00dB,1.46427036164343e+00°)
2.07491351745454e+04	(3.24464606360771e+00dB,1.46087383418335e+00°)
2.07969668710333e+04	(3.24465923924050e+00dB,1.45748503852783e+00°)
2.08449088309692e+04	(3.24467235519622e+00dB,1.45410395680414e+00°)
2.08929613085367e+04	(3.24468541175249e+00dB,1.45073057117717e+00°)
2.09411245585052e+04	(3.24469840918568e+00dB,1.44736486385408e+00°)
2.09893988362315e+04	(3.24471134777090e+00dB,1.44400681708308e+00°)
2.10377843976610e+04	(3.24472422778202e+00dB,1.44065641314949e+00°)
2.10862814993292e+04	(3.24473704949169e+00dB,1.43731363438165e+00°)
2.11348903983627e+04	(3.24474981317129e+00dB,1.43397846314608e+00°)
2.11836113524813e+04	(3.24476251909101e+00dB,1.43065088184831e+00°)
2.12324446199984e+04	(3.24477516751980e+00dB,1.42733087293469e+00°)
2.12813904598233e+04	(3.24478775872542e+00dB,1.42401841889049e+00°)
2.13304491314620e+04	(3.24480029297438e+00dB,1.42071350224163e+00°)
2.13796208950185e+04	(3.24481277053200e+00dB,1.41741610555301e+00°)
2.14289060111968e+04	(3.24482519166245e+00dB,1.41412621142630e+00°)
2.14783047413015e+04	(3.24483755662864e+00dB,1.41084380250555e+00°)
2.15278173472399e+04	(3.24484986569234e+00dB,1.40756886147316e+00°)
2.15774440915228e+04	(3.24486211911410e+00dB,1.40430137104866e+00°)
2.16271852372664e+04	(3.24487431715334e+00dB,1.40104131399232e+00°)
2.16770410481931e+04	(3.24488646006827e+00dB,1.39778867310494e+00°)
2.17270117886336e+04	(3.24489854811597e+00dB,1.39454343122149e+00°)
2.17770977235277e+04	(3.24491058155231e+00dB,1.39130557121992e+00°)
2.18272991184261e+04	(3.24492256063206e+00dB,1.38807507601245e+00°)
2.18776162394916e+04	(3.24493448560883e+00dB,1.38485192855406e+00°)
2.19280493535006e+04	(3.24494635673505e+00dB,1.38163611183686e+00°)
2.19785987278443e+04	(3.24495817426204e+00dB,1.37842760888921e+00°)
2.20292646305306e+04	(3.24496993844001e+00dB,1.37522640277966e+00°)
2.20800473301851e+04	(3.24498164951799e+00dB,1.37203247661537e+00°)
2.21309470960524e+04	(3.24499330774394e+00dB,1.36884581353888e+00°)
2.21819641979982e+04	(3.24500491336466e+00dB,1.36566639673399e+00°)
2.22330989065101e+04	(3.24501646662585e+00dB,1.36249420942157e+00°)
2.22843514926991e+04	(3.24502796777212e+00dB,1.35932923485812e+00°)
2.23357222283013e+04	(3.24503941704700e+00dB,1.35617145633895e+00°)
2.23872113856794e+04	(3.24505081469285e+00dB,1.35302085719846e+00°)
2.24388192378236e+04	(3.24506216095100e+00dB,1.34987742080665e+00°)
2.24905460583538e+04	(3.24507345606165e+00dB,1.34674113057431e+00°)
2.25423921215203e+04	(3.24508470026398e+00dB,1.34361196994406e+00°)
2.25943577022057e+04	(3.24509589379605e+00dB,1.34048992239909e+00°)
2.26464430759265e+04	(3.24510703689485e+00dB,1.33737497146168e+00°)
2.26986485188342e+04	(3.24511812979630e+00dB,1.33426710068838e+00°)
2.27509743077166e+04	(3.24512917273529e+00dB,1.33116629367225e+00°)
2.28034207200001e+04	(3.24514016594563e+00dB,1.32807253404623e+00°)
2.28559880337502e+04	(3.24515110966007e+00dB,1.32498580547737e+00°)
2.29086765276736e+04	(3.24516200411035e+00dB,1.32190609167163e+00°)
2.29614864811195e+04	(3.24517284952712e+00dB,1.31883337637044e+00°)
2.30144181740810e+04	(3.24518364614004e+00dB,1.31576764335123e+00°)
2.30674718871966e+04	(3.24519439417770e+00dB,1.31270887642981e+00°)
2.31206479017518e+04	(3.24520509386770e+00dB,1.30965705945629e+00°)
2.31739464996806e+04	(3.24521574543657e+00dB,1.30661217632100e+00°)
2.32273679635669e+04	(3.24522634910989e+00dB,1.30357421094504e+00°)
2.32809125766459e+04	(3.24523690511216e+00dB,1.30054314728964e+00°)
2.33345806228058e+04	(3.24524741366690e+00dB,1.29751896935116e+00°)
2.33883723865893e+04	(3.24525787499664e+00dB,1.29450166116277e+00°)
2.34422881531950e+04	(3.24526828932290e+00dB,1.29149120679129e+00°)
2.34963282084788e+04	(3.24527865686619e+00dB,1.28848759034225e+00°)
2.35504928389559e+04	(3.24528897784608e+00dB,1.28549079595466e+00°)
2.36047823318015e+04	(3.24529925248108e+00dB,1.28250080780494e+00°)
2.36591969748533e+04	(3.24530948098879e+00dB,1.27951761010489e+00°)
2.37137370566123e+04	(3.24531966358579e+00dB,1.27654118710070e+00°)
2.37684028662445e+04	(3.24532980048774e+00dB,1.27357152307414e+00°)
2.38231946935826e+04	(3.24533989190925e+00dB,1.27060860234477e+00°)
2.38781128291275e+04	(3.24534993806408e+00dB,1.26765240926397e+00°)
2.39331575640496e+04	(3.24535993916491e+00dB,1.26470292822172e+00°)
2.39883291901906e+04	(3.24536989542357e+00dB,1.26176014364063e+00°)
2.40436280000650e+04	(3.24537980705087e+00dB,1.25882403997994e+00°)
2.40990542868616e+04	(3.24538967425674e+00dB,1.25589460173251e+00°)
2.41546083444450e+04	(3.24539949725011e+00dB,1.25297181342757e+00°)
2.42102904673574e+04	(3.24540927623903e+00dB,1.25005565962931e+00°)
2.42661009508198e+04	(3.24541901143056e+00dB,1.24714612493382e+00°)
2.43220400907338e+04	(3.24542870303089e+00dB,1.24424319397594e+00°)
2.43781081836831e+04	(3.24543835124528e+00dB,1.24134685142123e+00°)
2.44343055269353e+04	(3.24544795627800e+00dB,1.23845708197373e+00°)
2.44906324184430e+04	(3.24545751833253e+00dB,1.23557387036737e+00°)
2.45470891568459e+04	(3.24546703761133e+00dB,1.23269720137549e+00°)
2.46036760414718e+04	(3.24547651431602e+00dB,1.22982705980255e+00°)
2.46603933723389e+04	(3.24548594864730e+00dB,1.22696343048706e+00°)
2.47172414501568e+04	(3.24549534080497e+00dB,1.22410629830348e+00°)
2.47742205763284e+04	(3.24550469098794e+00dB,1.22125564815846e+00°)
2.48313310529512e+04	(3.24551399939423e+00dB,1.21841146499392e+00°)
2.48885731828194e+04	(3.24552326622100e+00dB,1.21557373378592e+00°)
2.49459472694250e+04	(3.24553249166449e+00dB,1.21274243954166e+00°)
2.50034536169598e+04	(3.24554167592011e+00dB,1.20991756730623e+00°)
2.50610925303166e+04	(3.24555081918236e+00dB,1.20709910215582e+00°)
2.51188643150912e+04	(3.24555992164489e+00dB,1.20428702920011e+00°)
2.51767692775840e+04	(3.24556898350049e+00dB,1.20148133358274e+00°)
2.52348077248012e+04	(3.24557800494108e+00dB,1.19868200048256e+00°)
2.52929799644569e+04	(3.24558698615772e+00dB,1.19588901510894e+00°)
2.53512863049745e+04	(3.24559592734068e+00dB,1.19310236270523e+00°)
2.54097270554884e+04	(3.24560482867928e+00dB,1.19032202854926e+00°)
2.54683025258458e+04	(3.24561369036208e+00dB,1.18754799795219e+00°)
2.55270130266078e+04	(3.24562251257676e+00dB,1.18478025625605e+00°)
2.55858588690518e+04	(3.24563129551019e+00dB,1.18201878883819e+00°)
2.56448403651725e+04	(3.24564003934839e+00dB,1.17926358110622e+00°)
2.57039578276840e+04	(3.24564874427657e+00dB,1.17651461850389e+00°)
2.57632115700211e+04	(3.24565741047909e+00dB,1.17377188650558e+00°)
2.58226019063413e+04	(3.24566603813952e+00dB,1.17103537061834e+00°)
2.58821291515262e+04	(3.24567462744061e+00dB,1.16830505638265e+00°)
2.59417936211834e+04	(3.24568317856428e+00dB,1.16558092937174e+00°)
2.60015956316480e+04	(3.24569169169166e+00dB,1.16286297519032e+00°)
2.60615354999842e+04	(3.24570016700306e+00dB,1.16015117947566e+00°)
2.61216135439873e+04	(3.24570860467801e+00dB,1.15744552789817e+00°)
2.61818300821851e+04	(3.24571700489523e+00dB,1.15474600616048e+00°)
2.62421854338396e+04	(3.24572536783265e+00dB,1.15205259999562e+00°)
2.63026799189490e+04	(3.24573369366742e+00dB,1.14936529517074e+00°)
2.63633138582490e+04	(3.24574198257590e+00dB,1.14668407748380e+00°)
2.64240875732146e+04	(3.24575023473366e+00dB,1.14400893276628e+00°)
2.64850013860622e+04	(3.24575845031551e+00dB,1.14133984687911e+00°)
2.65460556197505e+04	(3.24576662949545e+00dB,1.13867680571822e+00°)
2.66072505979832e+04	(3.24577477244676e+00dB,1.13601979520788e+00°)
2.66685866452099e+04	(3.24578287934192e+00dB,1.13336880130602e+00°)
2.67300640866282e+04	(3.24579095035267e+00dB,1.13072381000111e+00°)
2.67916832481854e+04	(3.24579898564996e+00dB,1.12808480731527e+00°)
2.68534444565802e+04	(3.24580698540401e+00dB,1.12545177929909e+00°)
2.69153480392642e+04	(3.24581494978427e+00dB,1.12282471203707e+00°)
2.69773943244443e+04	(3.24582287895947e+00dB,1.12020359164287e+00°)
2.70395836410835e+04	(3.24583077309757e+00dB,1.11758840426357e+00°)
2.71019163189035e+04	(3.24583863236579e+00dB,1.11497913607610e+00°)
2.71643926883858e+04	(3.24584645693061e+00dB,1.11237577328784e+00°)
2.72270130807741e+04	(3.24585424695780e+00dB,1.10977830213869e+00°)
2.72897778280754e+04	(3.24586200261237e+00dB,1.10718670889892e+00°)
2.73526872630621e+04	(3.24586972405861e+00dB,1.10460097987008e+00°)
2.74157417192738e+04	(3.24587741146012e+00dB,1.10202110138278e+00°)
2.74789415310189e+04	(3.24588506497973e+00dB,1.09944705980000e+00°)
2.75422870333766e+04	(3.24589268477957e+00dB,1.09687884151561e+00°)
2.76057785621984e+04	(3.24590027102107e+00dB,1.09431643295276e+00°)
2.76694164541100e+04	(3.24590782386493e+00dB,1.09175982056718e+00°)
2.77332010465133e+04	(3.24591534347117e+00dB,1.08920899084205e+00°)
2.77971326775878e+04	(3.24592282999909e+00dB,1.08666393029251e+00°)
2.78612116862926e+04	(3.24593028360728e+00dB,1.08412462546660e+00°)
2.79254384123682e+04	(3.24593770445365e+00dB,1.08159106293738e+00°)
2.79898131963385e+04	(3.24594509269541e+00dB,1.07906322931142e+00°)
2.80543363795120e+04	(3.24595244848908e+00dB,1.07654111122585e+00°)
2.81190083039842e+04	(3.24595977199048e+00dB,1.07402469534638e+00°)
2.81838293126394e+04	(3.24596706335479e+00dB,1.07151396836904e+00°)
2.82487997491519e+04	(3.24597432273647e+00dB,1.06900891701895e+00°)
2.83139199579886e+04	(3.24598155028930e+00dB,1.06650952805344e+00°)
2.83791902844103e+04	(3.24598874616641e+00dB,1.06401578825714e+00°)
2.84446110744739e+04	(3.24599591052026e+00dB,1.06152768444541e+00°)
2.85101826750338e+04	(3.24600304350263e+00dB,1.05904520346357e+00°)
2.85759054337442e+04	(3.24601014526464e+00dB,1.05656833218549e+00°)
2.86417796990605e+04	(3.24601721595672e+00dB,1.05409705751580e+00°)
2.87078058202416e+04	(3.24602425572870e+00dB,1.05163136638760e+00°)
2.87739841473514e+04	(3.24603126472973e+00dB,1.04917124576309e+00°)
2.88403150312607e+04	(3.24603824310831e+00dB,1.04671668263487e+00°)
2.89067988236494e+04	(3.24604519101226e+00dB,1.04426766402425e+00°)
2.89734358770079e+04	(3.24605210858879e+00dB,1.04182417698199e+00°)
2.90402265446391e+04	(3.24605899598448e+00dB,1.03938620858674e+00°)
2.91071711806607e+04	(3.24606585334522e+00dB,1.03695374594750e+00°)
2.91742701400063e+04	(3.24607268081634e+00dB,1.03452677620143e+00°)
2.92415237784279e+04	(3.24607947854247e+00dB,1.03210528651613e+00°)
2.93089324524978e+04	(3.24608624666761e+00dB,1.02968926408458e+00°)
2.93764965196099e+04	(3.24609298533521e+00dB,1.02727869613211e+00°)
2.94442163379822e+04	(3.24609969468800e+00dB,1.02487356991158e+00°)
2.95120922666584e+04	(3.24610637486816e+00dB,1.02247387270336e+00°)
2.95801246655100e+04	(3.24611302601722e+00dB,1.02007959181737e+00°)
2.96483138952379e+04	(3.24611964827608e+00dB,1.01769071459376e+00°)
2.97166603173748e+04	(3.24612624178508e+00dB,1.01530722839664e+00°)
2.97851642942864e+04	(3.24613280668391e+00dB,1.01292912062282e+00°)
2.98538261891741e+04	(3.24613934311167e+00dB,1.01055637869471e+00°)
2.99226463660763e+04	(3.24614585120685e+00dB,1.00818899006384e+00°)
2.99916251898709e+04	(3.24615233110734e+00dB,1.00582694221065e+00°)
3.00607630262767e+04	(3.24615878295044e+00dB,1.00347022264347e+00°)
3.01300602418556e+04	(3.24616520687287e+00dB,1.00111881889696e+00°)
3.01995172040146e+04	(3.24617160301073e+00dB,9.98772718535367e-01°)
3.02691342810074e+04	(3.24617797149953e+00dB,9.96431909151050e-01°)
3.03389118419371e+04	(3.24618431247423e+00dB,9.94096378363477e-01°)
3.04088502567571e+04	(3.24619062606918e+00dB,9.91766113819220e-01°)
3.04789498962742e+04	(3.24619691241816e+00dB,9.89441103194039e-01°)
3.05492111321495e+04	(3.24620317165435e+00dB,9.87121334191393e-01°)
3.06196343369011e+04	(3.24620940391041e+00dB,9.84806794540600e-01°)
3.06902198839059e+04	(3.24621560931839e+00dB,9.82497471999262e-01°)
3.07609681474014e+04	(3.24622178800974e+00dB,9.80193354353983e-01°)
3.08318795024878e+04	(3.24622794011541e+00dB,9.77894429417183e-01°)
3.09029543251302e+04	(3.24623406576577e+00dB,9.75600685027965e-01°)
3.09741929921600e+04	(3.24624016509061e+00dB,9.73312109053866e-01°)
3.10455958812778e+04	(3.24624623821914e+00dB,9.71028689390899e-01°)
3.11171633710544e+04	(3.24625228528010e+00dB,9.68750413958660e-01°)
3.11888958409336e+04	(3.24625830640159e+00dB,9.66477270706920e-01°)
3.12607936712337e+04	(3.24626430171120e+00dB,9.64209247612092e-01°)
3.13328572431500e+04	(3.24627027133598e+00dB,9.61946332675991e-01°)
3.14050869387563e+04	(3.24627621540242e+00dB,9.59688513928200e-01°)
3.14774831410073e+04	(3.24628213403647e+00dB,9.57435779425964e-01°)
3.15500462337404e+04	(3.24628802736356e+00dB,9.55188117252087e-01°)
3.16227766016779e+04	(3.24629389550855e+00dB,9.52945515516214e-01°)
3.16956746304290e+04	(3.24629973859581e+00dB,9.50707962355441e-01°)
3.17687407064918e+04	(3.24630555674915e+00dB,9.48475445931941e-01°)
3.18419752172553e+04	(3.24631135009184e+00dB,9.46247954436646e-01°)
3.19153785510016e+04	(3.24631711874667e+00dB,9.44025476085327e-01°)
3.19889510969080e+04	(3.24632286283587e+00dB,9.41807999120175e-01°)
3.20626932450487e+04	(3.24632858248117e+00dB,9.39595511810024e-01°)
3.21366053863972e+04	(3.24633427780374e+00dB,9.37388002450578e-01°)
3.22106879128283e+04	(3.24633994892432e+00dB,9.35185459362847e-01°)
3.22849412171203e+04	(3.24634559596307e+00dB,9.32987870893812e-01°)
3.23593656929568e+04	(3.24635121903962e+00dB,9.30795225418583e-01°)
3.24339617349288e+04	(3.24635681827317e+00dB,9.28607511335616e-01°)
3.25087297385373e+04	(3.24636239378236e+00dB,9.26424717071251e-01°)
3.25836701001948e+04	(3.24636794568535e+00dB,9.24246831076259e-01°)
3.26587832172275e+04	(3.24637347409978e+00dB,9.22073841828135e-01°)
3.27340694878777e+04	(3.24637897914280e+00dB,9.19905737831278e-01°)
3.28095293113057e+04	(3.24638446093110e+00dB,9.17742507612885e-01°)
3.28851630875921e+04	(3.24638991958082e+00dB,9.15584139728760e-01°)
3.29609712177396e+04	(3.24639535520765e+00dB,9.13430622759037e-01°)
3.30369541036753e+04	(3.24640076792677e+00dB,9.11281945309291e-01°)
3.31131121482529e+04	(3.24640615785289e+00dB,9.09138096010811e-01°)
3.31894457552548e+04	(3.24641152510024e+00dB,9.06999063519808e-01°)
3.32659553293942e+04	(3.24641686978256e+00dB,9.04864836519006e-01°)
3.33426412763172e+04	(3.24642219201312e+00dB,9.02735403716061e-01°)
3.34195040026051e+04	(3.24642749190469e+00dB,9.00610753842470e-01°)
3.34965439157765e+04	(3.24643276956961e+00dB,8.98490875657259e-01°)
3.35737614242892e+04	(3.24643802511970e+00dB,8.96375757943455e-01°)
3.36511569375427e+04	(3.24644325866636e+00dB,8.94265389508013e-01°)
3.37287308658805e+04	(3.24644847032050e+00dB,8.92159759185538e-01°)
3.38064836205918e+04	(3.24645366019256e+00dB,8.90058855833094e-01°)
3.38844156139139e+04	(3.24645882839251e+00dB,8.87962668334507e-01°)
3.39625272590344e+04	(3.24646397502991e+00dB,8.85871185596612e-01°)
3.40408189700937e+04	(3.24646910021382e+00dB,8.83784396552408e-01°)
3.41192911621864e+04	(3.24647420405287e+00dB,8.81702290159558e-01°)
3.41979442513644e+04	(3.24647928665519e+00dB,8.79624855400509e-01°)
3.42767786546386e+04	(3.24648434812851e+00dB,8.77552081281942e-01°)
3.43557947899810e+04	(3.24648938858013e+00dB,8.75483956833655e-01°)
3.44349930763274e+04	(3.24649440811682e+00dB,8.73420471112740e-01°)
3.45143739335791e+04	(3.24649940684501e+00dB,8.71361613199559e-01°)
3.45939377826057e+04	(3.24650438487060e+00dB,8.69307372197960e-01°)
3.46736850452466e+04	(3.24650934229911e+00dB,8.67257737237735e-01°)
3.47536161443140e+04	(3.24651427923562e+00dB,8.65212697470784e-01°)
3.48337315035946e+04	(3.24651919578471e+00dB,8.63172242076173e-01°)
3.49140315478520e+04	(3.24652409205064e+00dB,8.61136360254353e-01°)
3.49945167028291e+04	(3.24652896813714e+00dB,8.59105041231753e-01°)
3.50751873952502e+04	(3.24653382414757e+00dB,8.57078274257772e-01°)
3.51560440528232e+04	(3.24653866018484e+00dB,8.55056048606520e-01°)
3.52370871042420e+04	(3.24654347635144e+00dB,8.53038353575306e-01°)
3.53183169791890e+04	(3.24654827274947e+00dB,8.51025178485626e-01°)
3.53997341083368e+04	(3.24655304948054e+00dB,8.49016512684036e-01°)
3.54813389233508e+04	(3.24655780664592e+00dB,8.47012345538539e-01°)
3.55631318568918e+04	(3.24656254434643e+00dB,8.45012666442474e-01°)
3.56451133426177e+04	(3.24656726268247e+00dB,8.43017464813038e-01°)
3.57272838151861e+04	(3.24657196175406e+00dB,8.41026730089653e-01°)
3.58096437102568e+04	(3.24657664166078e+00dB,8.39040451736241e-01°)
3.58921934644937e+04	(3.24658130250182e+00dB,8.37058619240728e-01°)
3.59749335155674e+04	(3.24658594437596e+00dB,8.35081222113249e-01°)
3.60578643021574e+04	(3.24659056738160e+00dB,8.33108249887510e-01°)
3.61409862639545e+04	(3.24659517161670e+00dB,8.31139692122157e-01°)
3.62242998416630e+04	(3.24659975717885e+00dB,8.29175538397326e-01°)
3.63078054770032e+04	(3.24660432416527e+00dB,8.27215778316020e-01°)
3.63915036127138e+04	(3.24660887267270e+00dB,8.25260401507373e-01°)
3.64753946925538e+04	(3.24661340279760e+00dB,8.23309397619510e-01°)
3.65594791613055e+04	(3.24661791463596e+00dB,8.21362756327156e-01°)
3.66437574647764e+04	(3.24662240828340e+00dB,8.19420467326436e-01°)
