Freq.	V(9)/I(RDC_9_10)
3.99944749761042e+03	(-3.09378487726540e+01dB,1.10775240565398e+01°)
4.00866717627247e+03	(-3.09369571466647e+01dB,1.11000137799838e+01°)
4.01790810848884e+03	(-3.09360618329539e+01dB,1.11225525048318e+01°)
4.02717034325403e+03	(-3.09351628171097e+01dB,1.11451402906714e+01°)
4.03645392967549e+03	(-3.09342600846966e+01dB,1.11677771970391e+01°)
4.04575891697386e+03	(-3.09333536212254e+01dB,1.11904632833818e+01°)
4.05508535448327e+03	(-3.09324434121665e+01dB,1.12131986090714e+01°)
4.06443329165156e+03	(-3.09315294429462e+01dB,1.12359832334001e+01°)
4.07380277804056e+03	(-3.09306116989605e+01dB,1.12588172155961e+01°)
4.08319386332635e+03	(-3.09296901655381e+01dB,1.12817006147749e+01°)
4.09260659729954e+03	(-3.09287648279886e+01dB,1.13046334900008e+01°)
4.10204102986550e+03	(-3.09278356715729e+01dB,1.13276159002463e+01°)
4.11149721104465e+03	(-3.09269026814991e+01dB,1.13506479043872e+01°)
4.12097519097273e+03	(-3.09259658429465e+01dB,1.13737295612312e+01°)
4.13047501990104e+03	(-3.09250251410401e+01dB,1.13968609294835e+01°)
4.13999674819673e+03	(-3.09240805608740e+01dB,1.14200420677777e+01°)
4.14954042634305e+03	(-3.09231320874884e+01dB,1.14432730346420e+01°)
4.15910610493964e+03	(-3.09221797058805e+01dB,1.14665538885141e+01°)
4.16869383470277e+03	(-3.09212234010150e+01dB,1.14898846877537e+01°)
4.17830366646563e+03	(-3.09202631578138e+01dB,1.15132654906269e+01°)
4.18793565117860e+03	(-3.09192989611431e+01dB,1.15366963552878e+01°)
4.19758983990949e+03	(-3.09183307958292e+01dB,1.15601773397990e+01°)
4.20726628384385e+03	(-3.09173586466708e+01dB,1.15837085021461e+01°)
4.21696503428523e+03	(-3.09163824984005e+01dB,1.16072899001854e+01°)
4.22668614265544e+03	(-3.09154023357294e+01dB,1.16309215917021e+01°)
4.23642966049482e+03	(-3.09144181433144e+01dB,1.16546036343650e+01°)
4.24619563946253e+03	(-3.09134299057608e+01dB,1.16783360857290e+01°)
4.25598413133683e+03	(-3.09124376076525e+01dB,1.17021190032746e+01°)
4.26579518801533e+03	(-3.09114412335108e+01dB,1.17259524443502e+01°)
4.27562886151526e+03	(-3.09104407678267e+01dB,1.17498364662160e+01°)
4.28548520397379e+03	(-3.09094361950352e+01dB,1.17737711260058e+01°)
4.29536426764827e+03	(-3.09084274995478e+01dB,1.17977564807719e+01°)
4.30526610491650e+03	(-3.09074146657064e+01dB,1.18217925874195e+01°)
4.31519076827705e+03	(-3.09063976778298e+01dB,1.18458795027693e+01°)
4.32513831034948e+03	(-3.09053765201980e+01dB,1.18700172835354e+01°)
4.33510878387468e+03	(-3.09043511770218e+01dB,1.18942059862809e+01°)
4.34510224171510e+03	(-3.09033216324946e+01dB,1.19184456674897e+01°)
4.35511873685507e+03	(-3.09022878707472e+01dB,1.19427363834998e+01°)
4.36515832240104e+03	(-3.09012498758798e+01dB,1.19670781905499e+01°)
4.37522105158190e+03	(-3.09002076319543e+01dB,1.19914711447644e+01°)
4.38530697774924e+03	(-3.08991611229661e+01dB,1.20159153021146e+01°)
4.39541615437763e+03	(-3.08981103328903e+01dB,1.20404107184804e+01°)
4.40554863506491e+03	(-3.08970552456466e+01dB,1.20649574496015e+01°)
4.41570447353250e+03	(-3.08959958451167e+01dB,1.20895555510985e+01°)
4.42588372362564e+03	(-3.08949321151333e+01dB,1.21142050784577e+01°)
4.43608643931370e+03	(-3.08938640394941e+01dB,1.21389060870483e+01°)
4.44631267469046e+03	(-3.08927916019448e+01dB,1.21636586320978e+01°)
4.45656248397440e+03	(-3.08917147861908e+01dB,1.21884627687067e+01°)
4.46683592150900e+03	(-3.08906335758972e+01dB,1.22133185518471e+01°)
4.47713304176299e+03	(-3.08895479546787e+01dB,1.22382260363472e+01°)
4.48745389933069e+03	(-3.08884579061149e+01dB,1.22631852769112e+01°)
4.49779854893224e+03	(-3.08873634137395e+01dB,1.22881963281032e+01°)
4.50816704541396e+03	(-3.08862644610331e+01dB,1.23132592443348e+01°)
4.51855944374858e+03	(-3.08851610314537e+01dB,1.23383740799077e+01°)
4.52897579903557e+03	(-3.08840531083923e+01dB,1.23635408889486e+01°)
4.53941616650139e+03	(-3.08829406752065e+01dB,1.23887597254553e+01°)
4.54988060149984e+03	(-3.08818237152210e+01dB,1.24140306432977e+01°)
4.56036915951231e+03	(-3.08807022116957e+01dB,1.24393536961681e+01°)
4.57088189614810e+03	(-3.08795761478663e+01dB,1.24647289376400e+01°)
4.58141886714468e+03	(-3.08784455069211e+01dB,1.24901564211332e+01°)
4.59198012836803e+03	(-3.08773102719918e+01dB,1.25156361998973e+01°)
4.60256573581291e+03	(-3.08761704261790e+01dB,1.25411683270490e+01°)
4.61317574560314e+03	(-3.08750259525410e+01dB,1.25667528555537e+01°)
4.62381021399195e+03	(-3.08738768340778e+01dB,1.25923898382000e+01°)
4.63446919736222e+03	(-3.08727230537729e+01dB,1.26180793276613e+01°)
4.64515275222683e+03	(-3.08715645945447e+01dB,1.26438213764205e+01°)
4.65586093522893e+03	(-3.08704014392710e+01dB,1.26696160368063e+01°)
4.66659380314222e+03	(-3.08692335707905e+01dB,1.26954633609930e+01°)
4.67735141287132e+03	(-3.08680609718946e+01dB,1.27213634009879e+01°)
4.68813382145198e+03	(-3.08668836253404e+01dB,1.27473162086482e+01°)
4.69894108605148e+03	(-3.08657015138331e+01dB,1.27733218356532e+01°)
4.70977326396886e+03	(-3.08645146200403e+01dB,1.27993803335244e+01°)
4.72063041263523e+03	(-3.08633229265707e+01dB,1.28254917535925e+01°)
4.73151258961413e+03	(-3.08621264160186e+01dB,1.28516561470622e+01°)
4.74241985260177e+03	(-3.08609250709131e+01dB,1.28778735649344e+01°)
4.75335225942737e+03	(-3.08597188737357e+01dB,1.29041440580304e+01°)
4.76430986805348e+03	(-3.08585078069470e+01dB,1.29304676770325e+01°)
4.77529273657623e+03	(-3.08572918529504e+01dB,1.29568444724254e+01°)
4.78630092322570e+03	(-3.08560709941069e+01dB,1.29832744945189e+01°)
4.79733448636621e+03	(-3.08548452127399e+01dB,1.30097577934525e+01°)
4.80839348449660e+03	(-3.08536144911158e+01dB,1.30362944191646e+01°)
4.81947797625058e+03	(-3.08523788114766e+01dB,1.30628844214404e+01°)
4.83058802039703e+03	(-3.08511381560069e+01dB,1.30895278498611e+01°)
4.84172367584030e+03	(-3.08498925068624e+01dB,1.31162247538439e+01°)
4.85288500162052e+03	(-3.08486418461363e+01dB,1.31429751825909e+01°)
4.86407205691392e+03	(-3.08473861558978e+01dB,1.31697791851453e+01°)
4.87528490103316e+03	(-3.08461254181636e+01dB,1.31966368103467e+01°)
4.88652359342764e+03	(-3.08448596149098e+01dB,1.32235481068474e+01°)
4.89778819368376e+03	(-3.08435887280700e+01dB,1.32505131231085e+01°)
4.90907876152533e+03	(-3.08423127395404e+01dB,1.32775319074050e+01°)
4.92039535681380e+03	(-3.08410316311535e+01dB,1.33046045077845e+01°)
4.93173803954865e+03	(-3.08397453847322e+01dB,1.33317309721497e+01°)
4.94310686986764e+03	(-3.08384539820291e+01dB,1.33589113481613e+01°)
4.95450190804719e+03	(-3.08371574047694e+01dB,1.33861456833043e+01°)
4.96592321450265e+03	(-3.08358556346259e+01dB,1.34134340248464e+01°)
4.97737084978864e+03	(-3.08345486532375e+01dB,1.34407764198661e+01°)
4.98884487459940e+03	(-3.08332364421939e+01dB,1.34681729152272e+01°)
5.00034534976906e+03	(-3.08319189830527e+01dB,1.34956235576024e+01°)
5.01187233627200e+03	(-3.08305962573240e+01dB,1.35231283934504e+01°)
5.02342589522315e+03	(-3.08292682464659e+01dB,1.35506874690040e+01°)
5.03500608787832e+03	(-3.08279349319008e+01dB,1.35783008302960e+01°)
5.04661297563456e+03	(-3.08265962950188e+01dB,1.36059685231621e+01°)
5.05824662003041e+03	(-3.08252523171544e+01dB,1.36336905932037e+01°)
5.06990708274631e+03	(-3.08239029796115e+01dB,1.36614670858245e+01°)
5.08159442560487e+03	(-3.08225482636437e+01dB,1.36892980461974e+01°)
5.09330871057122e+03	(-3.08211881504671e+01dB,1.37171835192851e+01°)
5.10504999975333e+03	(-3.08198226212495e+01dB,1.37451235498179e+01°)
5.11681835540234e+03	(-3.08184516571228e+01dB,1.37731181823155e+01°)
5.12861383991291e+03	(-3.08170752391850e+01dB,1.38011674610865e+01°)
5.14043651582352e+03	(-3.08156933484741e+01dB,1.38292714301848e+01°)
5.15228644581682e+03	(-3.08143059659942e+01dB,1.38574301334502e+01°)
5.16416369271996e+03	(-3.08129130727254e+01dB,1.38856436145231e+01°)
5.17606831950493e+03	(-3.08115146495746e+01dB,1.39139119167634e+01°)
5.18800038928886e+03	(-3.08101106774315e+01dB,1.39422350833375e+01°)
5.19995996533441e+03	(-3.08087011371419e+01dB,1.39706131571763e+01°)
5.21194711105005e+03	(-3.08072860094968e+01dB,1.39990461809537e+01°)
5.22396188999044e+03	(-3.08058652752616e+01dB,1.40275341971329e+01°)
5.23600436585674e+03	(-3.08044389151533e+01dB,1.40560772479280e+01°)
5.24807460249696e+03	(-3.08030069098455e+01dB,1.40846753753095e+01°)
5.26017266390630e+03	(-3.08015692399813e+01dB,1.41133286210250e+01°)
5.27229861422746e+03	(-3.08001258861476e+01dB,1.41420370265540e+01°)
5.28445251775104e+03	(-3.07986768289023e+01dB,1.41708006331517e+01°)
5.29663443891581e+03	(-3.07972220487668e+01dB,1.41996194818349e+01°)
5.30884444230911e+03	(-3.07957615262043e+01dB,1.42284936133439e+01°)
5.32108259266717e+03	(-3.07942952416626e+01dB,1.42574230682121e+01°)
5.33334895487543e+03	(-3.07928231755155e+01dB,1.42864078866668e+01°)
5.34564359396894e+03	(-3.07913453081388e+01dB,1.43154481087541e+01°)
5.35796657513264e+03	(-3.07898616198201e+01dB,1.43445437741865e+01°)
5.37031796370174e+03	(-3.07883720908605e+01dB,1.43736949225113e+01°)
5.38269782516210e+03	(-3.07868767014775e+01dB,1.44029015929464e+01°)
5.39510622515049e+03	(-3.07853754318637e+01dB,1.44321638244760e+01°)
5.40754322945502e+03	(-3.07838682621782e+01dB,1.44614816558364e+01°)
5.42000890401545e+03	(-3.07823551725326e+01dB,1.44908551254883e+01°)
5.43250331492354e+03	(-3.07808361430036e+01dB,1.45202842716382e+01°)
5.44502652842342e+03	(-3.07793111536299e+01dB,1.45497691322307e+01°)
5.45757861091191e+03	(-3.07777801844013e+01dB,1.45793097449281e+01°)
5.47015962893892e+03	(-3.07762432152775e+01dB,1.46089061471402e+01°)
5.48276964920774e+03	(-3.07747002261790e+01dB,1.46385583760082e+01°)
5.49540873857544e+03	(-3.07731511969836e+01dB,1.46682664683965e+01°)
5.50807696405323e+03	(-3.07715961075332e+01dB,1.46980304609013e+01°)
5.52077439280677e+03	(-3.07700349376239e+01dB,1.47278503898339e+01°)
5.53350109215656e+03	(-3.07684676670222e+01dB,1.47577262912454e+01°)
5.54625712957830e+03	(-3.07668942754573e+01dB,1.47876582009121e+01°)
5.55904257270322e+03	(-3.07653147426094e+01dB,1.48176461543134e+01°)
5.57185748931848e+03	(-3.07637290481344e+01dB,1.48476901866730e+01°)
5.58470194736749e+03	(-3.07621371716314e+01dB,1.48777903329003e+01°)
5.59757601495028e+03	(-3.07605390926816e+01dB,1.49079466276565e+01°)
5.61047976032388e+03	(-3.07589347908176e+01dB,1.49381591053000e+01°)
5.62341325190267e+03	(-3.07573242455335e+01dB,1.49684277999000e+01°)
5.63637655825872e+03	(-3.07557074362843e+01dB,1.49987527452372e+01°)
5.64936974812220e+03	(-3.07540843425058e+01dB,1.50291339748339e+01°)
5.66239289038170e+03	(-3.07524549435698e+01dB,1.50595715218740e+01°)
5.67544605408464e+03	(-3.07508192188316e+01dB,1.50900654192866e+01°)
5.68852930843758e+03	(-3.07491771475908e+01dB,1.51206156996727e+01°)
5.70164272280664e+03	(-3.07475287091292e+01dB,1.51512223953721e+01°)
5.71478636671783e+03	(-3.07458738826791e+01dB,1.51818855384050e+01°)
5.72796030985745e+03	(-3.07442126474477e+01dB,1.52126051605122e+01°)
5.74116462207243e+03	(-3.07425449825859e+01dB,1.52433812931010e+01°)
5.75439937337072e+03	(-3.07408708672294e+01dB,1.52742139673126e+01°)
5.76766463392166e+03	(-3.07391902804677e+01dB,1.53051032139680e+01°)
5.78096047405633e+03	(-3.07375032013554e+01dB,1.53360490635851e+01°)
5.79428696426796e+03	(-3.07358096089063e+01dB,1.53670515463667e+01°)
5.80764417521226e+03	(-3.07341094821138e+01dB,1.53981106922353e+01°)
5.82103217770786e+03	(-3.07324027999162e+01dB,1.54292265307683e+01°)
5.83445104273659e+03	(-3.07306895412268e+01dB,1.54603990912513e+01°)
5.84790084144394e+03	(-3.07289696849262e+01dB,1.54916284026619e+01°)
5.86138164513942e+03	(-3.07272432098527e+01dB,1.55229144936506e+01°)
5.87489352529690e+03	(-3.07255100948122e+01dB,1.55542573925570e+01°)
5.88843655355502e+03	(-3.07237703185842e+01dB,1.55856571274187e+01°)
5.90201080171757e+03	(-3.07220238598967e+01dB,1.56171137259248e+01°)
5.91561634175386e+03	(-3.07202706974518e+01dB,1.56486272154589e+01°)
5.92925324579912e+03	(-3.07185108099211e+01dB,1.56801976230897e+01°)
5.94292158615485e+03	(-3.07167441759436e+01dB,1.57118249755669e+01°)
5.95662143528922e+03	(-3.07149707741122e+01dB,1.57435092992921e+01°)
5.97035286583748e+03	(-3.07131905829974e+01dB,1.57752506203622e+01°)
5.98411595060231e+03	(-3.07114035811311e+01dB,1.58070489645380e+01°)
5.99791076255421e+03	(-3.07096097470057e+01dB,1.58389043572386e+01°)
6.01173737483189e+03	(-3.07078090590946e+01dB,1.58708168235795e+01°)
6.02559586074268e+03	(-3.07060014958283e+01dB,1.59027863883267e+01°)
6.03948629376290e+03	(-3.07041870356075e+01dB,1.59348130759174e+01°)
6.05340874753824e+03	(-3.07023656567996e+01dB,1.59668969104536e+01°)
6.06736329588415e+03	(-3.07005373377347e+01dB,1.59990379156910e+01°)
6.08135001278628e+03	(-3.06987020567192e+01dB,1.60312361150646e+01°)
6.09536897240079e+03	(-3.06968597920191e+01dB,1.60634915316538e+01°)
6.10942024905481e+03	(-3.06950105218692e+01dB,1.60958041881993e+01°)
6.12350391724682e+03	(-3.06931542244893e+01dB,1.61281741071302e+01°)
6.13762005164703e+03	(-3.06912908780413e+01dB,1.61606013104838e+01°)
6.15176872709777e+03	(-3.06894204606659e+01dB,1.61930858199699e+01°)
6.16595001861390e+03	(-3.06875429504780e+01dB,1.62256276569628e+01°)
6.18016400138324e+03	(-3.06856583255602e+01dB,1.62582268424867e+01°)
6.19441075076689e+03	(-3.06837665639616e+01dB,1.62908833972108e+01°)
6.20869034229971e+03	(-3.06818676436979e+01dB,1.63235973414475e+01°)
6.22300285169067e+03	(-3.06799615427576e+01dB,1.63563686951644e+01°)
6.23734835482326e+03	(-3.06780482390959e+01dB,1.63891974779691e+01°)
6.25172692775593e+03	(-3.06761277106430e+01dB,1.64220837091228e+01°)
6.26613864672242e+03	(-3.06741999352972e+01dB,1.64550274075279e+01°)
6.28058358813224e+03	(-3.06722648909306e+01dB,1.64880285917342e+01°)
6.29506182857104e+03	(-3.06703225553697e+01dB,1.65210872799013e+01°)
6.30957344480099e+03	(-3.06683729064318e+01dB,1.65542034898675e+01°)
6.32411851376125e+03	(-3.06664159218923e+01dB,1.65873772390830e+01°)
6.33869711256832e+03	(-3.06644515795085e+01dB,1.66206085446558e+01°)
6.35330931851649e+03	(-3.06624798570049e+01dB,1.66538974233217e+01°)
6.36795520907821e+03	(-3.06605007320616e+01dB,1.66872438914179e+01°)
6.38263486190453e+03	(-3.06585141823499e+01dB,1.67206479649525e+01°)
6.39734835482552e+03	(-3.06565201855140e+01dB,1.67541096595664e+01°)
6.41209576585065e+03	(-3.06545187191631e+01dB,1.67876289905159e+01°)
6.42687717316923e+03	(-3.06525097608714e+01dB,1.68212059726713e+01°)
6.44169265515081e+03	(-3.06504932882036e+01dB,1.68548406205647e+01°)
6.45654229034559e+03	(-3.06484692786801e+01dB,1.68885329483208e+01°)
6.47142615748486e+03	(-3.06464377097967e+01dB,1.69222829696917e+01°)
6.48634433548141e+03	(-3.06443985590425e+01dB,1.69560906980943e+01°)
6.50129690342993e+03	(-3.06423518038508e+01dB,1.69899561465071e+01°)
6.51628394060745e+03	(-3.06402974216519e+01dB,1.70238793275767e+01°)
6.53130552647374e+03	(-3.06382353898378e+01dB,1.70578602535428e+01°)
6.54636174067177e+03	(-3.06361656857786e+01dB,1.70918989362732e+01°)
6.56145266302807e+03	(-3.06340882868081e+01dB,1.71259953872279e+01°)
6.57657837355322e+03	(-3.06320031702670e+01dB,1.71601496175491e+01°)
6.59173895244222e+03	(-3.06299103134327e+01dB,1.71943616379155e+01°)
6.60693448007497e+03	(-3.06278096935762e+01dB,1.72286314586554e+01°)
6.62216503701662e+03	(-3.06257012879444e+01dB,1.72629590897108e+01°)
6.63743070401809e+03	(-3.06235850737529e+01dB,1.72973445406189e+01°)
6.65273156201641e+03	(-3.06214610282016e+01dB,1.73317878205438e+01°)
6.66806769213522e+03	(-3.06193291284562e+01dB,1.73662889382359e+01°)
6.68343917568514e+03	(-3.06171893516698e+01dB,1.74008479020763e+01°)
6.69884609416425e+03	(-3.06150416749695e+01dB,1.74354647200450e+01°)
6.71428852925851e+03	(-3.06128860754533e+01dB,1.74701393997143e+01°)
6.72976656284216e+03	(-3.06107225301944e+01dB,1.75048719482566e+01°)
6.74528027697820e+03	(-3.06085510162580e+01dB,1.75396623724749e+01°)
6.76082975391880e+03	(-3.06063715106706e+01dB,1.75745106787410e+01°)
6.77641507610573e+03	(-3.06041839904444e+01dB,1.76094168730418e+01°)
6.79203632617082e+03	(-3.06019884325725e+01dB,1.76443809609684e+01°)
6.80769358693639e+03	(-3.05997848140257e+01dB,1.76794029477084e+01°)
6.82338694141566e+03	(-3.05975731117376e+01dB,1.77144828380122e+01°)
6.83911647281326e+03	(-3.05953533026477e+01dB,1.77496206362823e+01°)
6.85488226452558e+03	(-3.05931253636491e+01dB,1.77848163464610e+01°)
6.87068440014128e+03	(-3.05908892716306e+01dB,1.78200699721184e+01°)
6.88652296344172e+03	(-3.05886450034517e+01dB,1.78553815163971e+01°)
6.90239803840137e+03	(-3.05863925359602e+01dB,1.78907509820485e+01°)
6.91830970918832e+03	(-3.05841318459811e+01dB,1.79261783714073e+01°)
6.93425806016464e+03	(-3.05818629103125e+01dB,1.79616636863808e+01°)
6.95024317588691e+03	(-3.05795857057457e+01dB,1.79972069284907e+01°)
6.96626514110663e+03	(-3.05773002090372e+01dB,1.80328080988122e+01°)
6.98232404077065e+03	(-3.05750063969436e+01dB,1.80684671980447e+01°)
6.99841996002167e+03	(-3.05727042461887e+01dB,1.81041842264423e+01°)
7.01455298419865e+03	(-3.05703937334807e+01dB,1.81399591838482e+01°)
7.03072319883727e+03	(-3.05680748355111e+01dB,1.81757920696907e+01°)
7.04693068967040e+03	(-3.05657475289670e+01dB,1.82116828830074e+01°)
7.06317554262855e+03	(-3.05634117904897e+01dB,1.82476316223558e+01°)
7.07945784384030e+03	(-3.05610675967209e+01dB,1.82836382859099e+01°)
7.09577767963281e+03	(-3.05587149242909e+01dB,1.83197028714348e+01°)
7.11213513653221e+03	(-3.05563537498031e+01dB,1.83558253762504e+01°)
7.12853030126411e+03	(-3.05539840498527e+01dB,1.83920057972701e+01°)
7.14496326075405e+03	(-3.05516058010037e+01dB,1.84282441309505e+01°)
7.16143410212793e+03	(-3.05492189798216e+01dB,1.84645403733606e+01°)
7.17794291271252e+03	(-3.05468235628457e+01dB,1.85008945201185e+01°)
7.19448978003590e+03	(-3.05444195266152e+01dB,1.85373065664503e+01°)
7.21107479182790e+03	(-3.05420068476238e+01dB,1.85737765070852e+01°)
7.22769803602060e+03	(-3.05395855023932e+01dB,1.86103043364174e+01°)
7.24435960074879e+03	(-3.05371554673858e+01dB,1.86468900483124e+01°)
7.26105957435044e+03	(-3.05347167190878e+01dB,1.86835336362890e+01°)
7.27779804536713e+03	(-3.05322692339481e+01dB,1.87202350933814e+01°)
7.29457510254457e+03	(-3.05298129884088e+01dB,1.87569944122072e+01°)
7.31139083483306e+03	(-3.05273479589074e+01dB,1.87938115849695e+01°)
7.32824533138792e+03	(-3.05248741218505e+01dB,1.88306866033970e+01°)
7.34513868157003e+03	(-3.05223914536555e+01dB,1.88676194588364e+01°)
7.36207097494623e+03	(-3.05198999307049e+01dB,1.89046101421480e+01°)
7.37904230128988e+03	(-3.05173995293816e+01dB,1.89416586437833e+01°)
7.39605275058125e+03	(-3.05148902260522e+01dB,1.89787649537464e+01°)
7.41310241300804e+03	(-3.05123719970870e+01dB,1.90159290616383e+01°)
7.43019137896588e+03	(-3.05098448188131e+01dB,1.90531509565480e+01°)
7.44731973905875e+03	(-3.05073086675831e+01dB,1.90904306272075e+01°)
7.46448758409952e+03	(-3.05047635197124e+01dB,1.91277680618492e+01°)
7.48169500511040e+03	(-3.05022093515196e+01dB,1.91651632482940e+01°)
7.49894209332341e+03	(-3.04996461393036e+01dB,1.92026161738997e+01°)
7.51622894018090e+03	(-3.04970738593724e+01dB,1.92401268256246e+01°)
7.53355563733602e+03	(-3.04944924879997e+01dB,1.92776951899267e+01°)
7.55092227665318e+03	(-3.04919020014732e+01dB,1.93153212528736e+01°)
7.56832895020858e+03	(-3.04893023760527e+01dB,1.93530050000453e+01°)
7.58577575029067e+03	(-3.04866935880093e+01dB,1.93907464166214e+01°)
7.60326276940065e+03	(-3.04840756135850e+01dB,1.94285454872881e+01°)
7.62079010025295e+03	(-3.04814484290321e+01dB,1.94664021963280e+01°)
7.63835783577573e+03	(-3.04788120105803e+01dB,1.95043165275409e+01°)
7.65596606911139e+03	(-3.04761663344682e+01dB,1.95422884643181e+01°)
7.67361489361701e+03	(-3.04735113769136e+01dB,1.95803179895703e+01°)
7.69130440286491e+03	(-3.04708471141409e+01dB,1.96184050857901e+01°)
7.70903469064311e+03	(-3.04681735223493e+01dB,1.96565497349783e+01°)
7.72680585095583e+03	(-3.04654905777525e+01dB,1.96947519187333e+01°)
7.74461797802399e+03	(-3.04627982565456e+01dB,1.97330116181733e+01°)
7.76247116628572e+03	(-3.04600965349277e+01dB,1.97713288139887e+01°)
7.78036551039684e+03	(-3.04573853890846e+01dB,1.98097034863986e+01°)
7.79830110523138e+03	(-3.04546647952002e+01dB,1.98481356151785e+01°)
7.81627804588209e+03	(-3.04519347294542e+01dB,1.98866251796520e+01°)
7.83429642766091e+03	(-3.04491951680269e+01dB,1.99251721587015e+01°)
7.85235634609950e+03	(-3.04464460870900e+01dB,1.99637765307457e+01°)
7.87045789694977e+03	(-3.04436874628129e+01dB,2.00024382737526e+01°)
7.88860117618432e+03	(-3.04409192713572e+01dB,2.00411573652256e+01°)
7.90678627999703e+03	(-3.04381414888943e+01dB,2.00799337822448e+01°)
7.92501330480349e+03	(-3.04353540915792e+01dB,2.01187675014028e+01°)
7.94328234724159e+03	(-3.04325570555774e+01dB,2.01576584988670e+01°)
7.96159350417195e+03	(-3.04297503570349e+01dB,2.01966067503090e+01°)
7.97994687267853e+03	(-3.04269339721177e+01dB,2.02356122309959e+01°)
7.99834255006905e+03	(-3.04241078769834e+01dB,2.02746749157228e+01°)
8.01678063387555e+03	(-3.04212720477769e+01dB,2.03137947787993e+01°)
8.03526122185493e+03	(-3.04184264606545e+01dB,2.03529717941086e+01°)
8.05378441198942e+03	(-3.04155710917751e+01dB,2.03922059350846e+01°)
8.07235030248713e+03	(-3.04127059172856e+01dB,2.04314971746746e+01°)
8.09095899178257e+03	(-3.04098309133388e+01dB,2.04708454853824e+01°)
8.10961057853715e+03	(-3.04069460560966e+01dB,2.05102508392757e+01°)
8.12830516163973e+03	(-3.04040513217111e+01dB,2.05497132079377e+01°)
8.14704284020713e+03	(-3.04011466863453e+01dB,2.05892325625176e+01°)
8.16582371358465e+03	(-3.03982321261480e+01dB,2.06288088736678e+01°)
8.18464788134663e+03	(-3.03953076172885e+01dB,2.06684421116287e+01°)
8.20351544329691e+03	(-3.03923731359252e+01dB,2.07081322461495e+01°)
8.22242649946943e+03	(-3.03894286582301e+01dB,2.07478792465477e+01°)
8.24138115012874e+03	(-3.03864741603629e+01dB,2.07876830816455e+01°)
8.26037949577050e+03	(-3.03835096185152e+01dB,2.08275437198776e+01°)
8.27942163712205e+03	(-3.03805350088387e+01dB,2.08674611291106e+01°)
8.29850767514293e+03	(-3.03775503075349e+01dB,2.09074352768682e+01°)
8.31763771102541e+03	(-3.03745554907792e+01dB,2.09474661301387e+01°)
8.33681184619504e+03	(-3.03715505347617e+01dB,2.09875536554769e+01°)
8.35603018231118e+03	(-3.03685354156809e+01dB,2.10276978189872e+01°)
8.37529282126752e+03	(-3.03655101097294e+01dB,2.10678985862879e+01°)
8.39459986519266e+03	(-3.03624745931207e+01dB,2.11081559225759e+01°)
8.41395141645064e+03	(-3.03594288420583e+01dB,2.11484697925495e+01°)
8.43334757764144e+03	(-3.03563728327638e+01dB,2.11888401604790e+01°)
8.45278845160158e+03	(-3.03533065414597e+01dB,2.12292669901599e+01°)
8.47227414140464e+03	(-3.03502299443798e+01dB,2.12697502449408e+01°)
8.49180475036181e+03	(-3.03471430177647e+01dB,2.13102898877112e+01°)
8.51138038202243e+03	(-3.03440457378521e+01dB,2.13508858808742e+01°)
8.53100114017456e+03	(-3.03409380809060e+01dB,2.13915381864228e+01°)
8.55066712884550e+03	(-3.03378200231807e+01dB,2.14322467658437e+01°)
8.57037845230236e+03	(-3.03346915409498e+01dB,2.14730115801945e+01°)
8.59013521505261e+03	(-3.03315526104905e+01dB,2.15138325900607e+01°)
8.60993752184466e+03	(-3.03284032080940e+01dB,2.15547097555822e+01°)
8.62978547766835e+03	(-3.03252433100555e+01dB,2.15956430364271e+01°)
8.64967918775558e+03	(-3.03220728926819e+01dB,2.16366323918088e+01°)
8.66961875758081e+03	(-3.03188919322944e+01dB,2.16776777804969e+01°)
8.68960429286166e+03	(-3.03157004052262e+01dB,2.17187791608055e+01°)
8.70963589955944e+03	(-3.03124982878064e+01dB,2.17599364905532e+01°)
8.72971368387975e+03	(-3.03092855563851e+01dB,2.18011497271287e+01°)
8.74983775227299e+03	(-3.03060621873324e+01dB,2.18424188274845e+01°)
8.77000821143497e+03	(-3.03028281570161e+01dB,2.18837437480812e+01°)
8.79022516830746e+03	(-3.02995834418213e+01dB,2.19251244449368e+01°)
8.81048873007876e+03	(-3.02963280181387e+01dB,2.19665608735954e+01°)
8.83079900418424e+03	(-3.02930618623974e+01dB,2.20080529892134e+01°)
8.85115609830696e+03	(-3.02897849509984e+01dB,2.20496007463835e+01°)
8.87156012037821e+03	(-3.02864972603977e+01dB,2.20912040993533e+01°)
8.89201117857808e+03	(-3.02831987670297e+01dB,2.21328630018223e+01°)
8.91250938133605e+03	(-3.02798894473647e+01dB,2.21745774070950e+01°)
8.93305483733155e+03	(-3.02765692778856e+01dB,2.22163472680171e+01°)
8.95364765549453e+03	(-3.02732382350738e+01dB,2.22581725369366e+01°)
8.97428794500607e+03	(-3.02698962954440e+01dB,2.23000531657991e+01°)
8.99497581529893e+03	(-3.02665434355197e+01dB,2.23419891060800e+01°)
9.01571137605815e+03	(-3.02631796318379e+01dB,2.23839803087969e+01°)
9.03649473722159e+03	(-3.02598048609463e+01dB,2.24260267245015e+01°)
9.05732600898057e+03	(-3.02564190994194e+01dB,2.24681283033226e+01°)
9.07820530178042e+03	(-3.02530223238458e+01dB,2.25102849949327e+01°)
9.09913272632108e+03	(-3.02496145108252e+01dB,2.25524967485375e+01°)
