Freq.	V(5)/I(RDC_56)
5.14043651582352e+03	(-2.68557770251976e+00dB,8.28465776121981e+01°)
5.15228644581682e+03	(-2.66588428231855e+00dB,8.28627147730772e+01°)
5.16416369271996e+03	(-2.64618947407790e+00dB,8.28788156186968e+01°)
5.17606831950493e+03	(-2.62649328397620e+00dB,8.28948802241062e+01°)
5.18800038928886e+03	(-2.60679571816628e+00dB,8.29109086642360e+01°)
5.19995996533441e+03	(-2.58709678277354e+00dB,8.29269010138924e+01°)
5.21194711105005e+03	(-2.56739648389727e+00dB,8.29428573477564e+01°)
5.22396188999044e+03	(-2.54769482761021e+00dB,8.29587777403875e+01°)
5.23600436585674e+03	(-2.52799181995902e+00dB,8.29746622662206e+01°)
5.24807460249696e+03	(-2.50828746696444e+00dB,8.29905109995681e+01°)
5.26017266390630e+03	(-2.48858177462053e+00dB,8.30063240146177e+01°)
5.27229861422746e+03	(-2.46887474889629e+00dB,8.30221013854335e+01°)
5.28445251775104e+03	(-2.44916639573403e+00dB,8.30378431859574e+01°)
5.29663443891581e+03	(-2.42945672105087e+00dB,8.30535494900043e+01°)
5.30884444230911e+03	(-2.40974573073822e+00dB,8.30692203712702e+01°)
5.32108259266717e+03	(-2.39003343066186e+00dB,8.30848559033254e+01°)
5.33334895487543e+03	(-2.37031982666229e+00dB,8.31004561596121e+01°)
5.34564359396894e+03	(-2.35060492455493e+00dB,8.31160212134544e+01°)
5.35796657513264e+03	(-2.33088873012906e+00dB,8.31315511380516e+01°)
5.37031796370174e+03	(-2.31117124915014e+00dB,8.31470460064758e+01°)
5.38269782516210e+03	(-2.29145248735778e+00dB,8.31625058916785e+01°)
5.39510622515049e+03	(-2.27173245046683e+00dB,8.31779308664855e+01°)
5.40754322945502e+03	(-2.25201114416755e+00dB,8.31933210036023e+01°)
5.42000890401545e+03	(-2.23228857412550e+00dB,8.32086763756019e+01°)
5.43250331492354e+03	(-2.21256474598117e+00dB,8.32239970549446e+01°)
5.44502652842342e+03	(-2.19283966535142e+00dB,8.32392831139590e+01°)
5.45757861091191e+03	(-2.17311333782790e+00dB,8.32545346248507e+01°)
5.47015962893892e+03	(-2.15338576897814e+00dB,8.32697516597044e+01°)
5.48276964920774e+03	(-2.13365696434593e+00dB,8.32849342904762e+01°)
5.49540873857544e+03	(-2.11392692945028e+00dB,8.33000825890038e+01°)
5.50807696405323e+03	(-2.09419566978702e+00dB,8.33151966269945e+01°)
5.52077439280677e+03	(-2.07446319082719e+00dB,8.33302764760402e+01°)
5.53350109215656e+03	(-2.05472949801861e+00dB,8.33453222075980e+01°)
5.54625712957830e+03	(-2.03499459678531e+00dB,8.33603338930105e+01°)
5.55904257270322e+03	(-2.01525849252739e+00dB,8.33753116034891e+01°)
5.57185748931848e+03	(-1.99552119062180e+00dB,8.33902554101260e+01°)
5.58470194736749e+03	(-1.97578269642193e+00dB,8.34051653838885e+01°)
5.59757601495028e+03	(-1.95604301525795e+00dB,8.34200415956196e+01°)
5.61047976032388e+03	(-1.93630215243642e+00dB,8.34348841160380e+01°)
5.62341325190267e+03	(-1.91656011324148e+00dB,8.34496930157374e+01°)
5.63637655825872e+03	(-1.89681690293329e+00dB,8.34644683651885e+01°)
5.64936974812220e+03	(-1.87707252674986e+00dB,8.34792102347386e+01°)
5.66239289038170e+03	(-1.85732698990627e+00dB,8.34939186946129e+01°)
5.67544605408464e+03	(-1.83758029759406e+00dB,8.35085938149078e+01°)
5.68852930843758e+03	(-1.81783245498344e+00dB,8.35232356655986e+01°)
5.70164272280664e+03	(-1.79808346722078e+00dB,8.35378443165402e+01°)
5.71478636671783e+03	(-1.77833333943068e+00dB,8.35524198374554e+01°)
5.72796030985745e+03	(-1.75858207671513e+00dB,8.35669622979508e+01°)
5.74116462207243e+03	(-1.73882968415375e+00dB,8.35814717675063e+01°)
5.75439937337072e+03	(-1.71907616680428e+00dB,8.35959483154784e+01°)
5.76766463392166e+03	(-1.69932152970211e+00dB,8.36103920110983e+01°)
5.78096047405633e+03	(-1.67956577786077e+00dB,8.36248029234761e+01°)
5.79428696426796e+03	(-1.65980891627135e+00dB,8.36391811215962e+01°)
5.80764417521226e+03	(-1.64005094990400e+00dB,8.36535266743208e+01°)
5.82103217770786e+03	(-1.62029188370621e+00dB,8.36678396503898e+01°)
5.83445104273659e+03	(-1.60053172260437e+00dB,8.36821201184152e+01°)
5.84790084144394e+03	(-1.58077047150349e+00dB,8.36963681468887e+01°)
5.86138164513942e+03	(-1.56100813528626e+00dB,8.37105838041794e+01°)
5.87489352529690e+03	(-1.54124471881511e+00dB,8.37247671585288e+01°)
5.88843655355502e+03	(-1.52148022693000e+00dB,8.37389182780584e+01°)
5.90201080171757e+03	(-1.50171466445047e+00dB,8.37530372307672e+01°)
5.91561634175386e+03	(-1.48194803617479e+00dB,8.37671240845285e+01°)
5.92925324579912e+03	(-1.46218034687995e+00dB,8.37811789070926e+01°)
5.94292158615485e+03	(-1.44241160132229e+00dB,8.37952017660889e+01°)
5.95662143528922e+03	(-1.42264180423716e+00dB,8.38091927290211e+01°)
5.97035286583748e+03	(-1.40287096033896e+00dB,8.38231518632713e+01°)
5.98411595060231e+03	(-1.38309907432172e+00dB,8.38370792360967e+01°)
5.99791076255421e+03	(-1.36332615085884e+00dB,8.38509749146343e+01°)
6.01173737483189e+03	(-1.34355219460279e+00dB,8.38648389658956e+01°)
6.02559586074268e+03	(-1.32377721018633e+00dB,8.38786714567695e+01°)
6.03948629376290e+03	(-1.30400120222079e+00dB,8.38924724540271e+01°)
6.05340874753824e+03	(-1.28422417529865e+00dB,8.39062420243085e+01°)
6.06736329588415e+03	(-1.26444613399087e+00dB,8.39199802341358e+01°)
6.08135001278628e+03	(-1.24466708284933e+00dB,8.39336871499091e+01°)
6.09536897240079e+03	(-1.22488702640505e+00dB,8.39473628379048e+01°)
6.10942024905481e+03	(-1.20510596916990e+00dB,8.39610073642737e+01°)
6.12350391724682e+03	(-1.18532391563542e+00dB,8.39746207950511e+01°)
6.13762005164703e+03	(-1.16554087027358e+00dB,8.39882031961451e+01°)
6.15176872709777e+03	(-1.14575683753668e+00dB,8.40017546333393e+01°)
6.16595001861390e+03	(-1.12597182185701e+00dB,8.40152751723027e+01°)
6.18016400138324e+03	(-1.10618582764814e+00dB,8.40287648785746e+01°)
6.19441075076689e+03	(-1.08639885930353e+00dB,8.40422238175765e+01°)
6.20869034229971e+03	(-1.06661092119779e+00dB,8.40556520546037e+01°)
6.22300285169067e+03	(-1.04682201768590e+00dB,8.40690496548374e+01°)
6.23734835482326e+03	(-1.02703215310338e+00dB,8.40824166833277e+01°)
6.25172692775593e+03	(-1.00724133176743e+00dB,8.40957532050099e+01°)
6.26613864672242e+03	(-9.87449557975802e-01dB,8.41090592846925e+01°)
6.28058358813224e+03	(-9.67656836007177e-01dB,8.41223349870662e+01°)
6.29506182857104e+03	(-9.47863170121310e-01dB,8.41355803766987e+01°)
6.30957344480099e+03	(-9.28068564560015e-01dB,8.41487955180358e+01°)
6.32411851376125e+03	(-9.08273023544841e-01dB,8.41619804754018e+01°)
6.33869711256832e+03	(-8.88476551280443e-01dB,8.41751353130003e+01°)
6.35330931851649e+03	(-8.68679151951579e-01dB,8.41882600949133e+01°)
6.36795520907821e+03	(-8.48880829724952e-01dB,8.42013548851017e+01°)
6.38263486190453e+03	(-8.29081588749466e-01dB,8.42144197474064e+01°)
6.39734835482552e+03	(-8.09281433154900e-01dB,8.42274547455457e+01°)
6.41209576585065e+03	(-7.89480367052837e-01dB,8.42404599431178e+01°)
6.42687717316923e+03	(-7.69678394537282e-01dB,8.42534354036002e+01°)
6.44169265515081e+03	(-7.49875519683693e-01dB,8.42663811903497e+01°)
6.45654229034559e+03	(-7.30071746549475e-01dB,8.42792973665996e+01°)
6.47142615748486e+03	(-7.10267079174414e-01dB,8.42921839954687e+01°)
6.48634433548141e+03	(-6.90461521580544e-01dB,8.43050411399498e+01°)
6.50129690342993e+03	(-6.70655077771239e-01dB,8.43178688629182e+01°)
6.51628394060745e+03	(-6.50847751733130e-01dB,8.43306672271284e+01°)
6.53130552647374e+03	(-6.31039547434650e-01dB,8.43434362952146e+01°)
6.54636174067177e+03	(-6.11230468827012e-01dB,8.43561761296910e+01°)
6.56145266302807e+03	(-5.91420519843888e-01dB,8.43688867929495e+01°)
6.57657837355322e+03	(-5.71609704401207e-01dB,8.43815683472663e+01°)
6.59173895244222e+03	(-5.51798026397610e-01dB,8.43942208547957e+01°)
6.60693448007497e+03	(-5.31985489715433e-01dB,8.44068443775733e+01°)
6.62216503701662e+03	(-5.12172098218043e-01dB,8.44194389775134e+01°)
6.63743070401809e+03	(-4.92357855753453e-01dB,8.44320047164105e+01°)
6.65273156201641e+03	(-4.72542766151337e-01dB,8.44445416559428e+01°)
6.66806769213522e+03	(-4.52726833225265e-01dB,8.44570498576655e+01°)
6.68343917568514e+03	(-4.32910060771345e-01dB,8.44695293830175e+01°)
6.69884609416425e+03	(-4.13092452569087e-01dB,8.44819802933181e+01°)
6.71428852925851e+03	(-3.93274012381145e-01dB,8.44944026497672e+01°)
6.72976656284216e+03	(-3.73454743953852e-01dB,8.45067965134446e+01°)
6.74528027697820e+03	(-3.53634651016248e-01dB,8.45191619453133e+01°)
6.76082975391880e+03	(-3.33813737280987e-01dB,8.45314990062169e+01°)
6.77641507610573e+03	(-3.13992006445288e-01dB,8.45438077568796e+01°)
6.79203632617082e+03	(-2.94169462188443e-01dB,8.45560882579107e+01°)
6.80769358693639e+03	(-2.74346108174197e-01dB,8.45683405697945e+01°)
6.82338694141566e+03	(-2.54521948050289e-01dB,8.45805647529039e+01°)
6.83911647281326e+03	(-2.34696985447262e-01dB,8.45927608674919e+01°)
6.85488226452558e+03	(-2.14871223980465e-01dB,8.46049289736881e+01°)
6.87068440014128e+03	(-1.95044667248882e-01dB,8.46170691315131e+01°)
6.88652296344172e+03	(-1.75217318835462e-01dB,8.46291814008635e+01°)
6.90239803840137e+03	(-1.55389182307449e-01dB,8.46412658415211e+01°)
6.91830970918832e+03	(-1.35560261215682e-01dB,8.46533225131482e+01°)
6.93425806016464e+03	(-1.15730559095613e-01dB,8.46653514752903e+01°)
6.95024317588691e+03	(-9.59000794672518e-02dB,8.46773527873766e+01°)
6.96626514110663e+03	(-7.60688258342666e-02dB,8.46893265087196e+01°)
6.98232404077065e+03	(-5.62368016854016e-02dB,8.47012726985127e+01°)
6.99841996002167e+03	(-3.64040104931660e-02dB,8.47131914158319e+01°)
7.01455298419865e+03	(-1.65704557155881e-02dB,8.47250827196395e+01°)
7.03072319883727e+03	(3.26385920565397e-03dB,8.47369466687781e+01°)
7.04693068967040e+03	(2.30989308439464e-02dB,8.47487833219759e+01°)
7.06317554262855e+03	(4.29347557875454e-02dB,8.47605927378441e+01°)
7.07945784384030e+03	(6.27713306400905e-02dB,8.47723749748765e+01°)
7.09577767963281e+03	(8.26086520208816e-02dB,8.47841300914517e+01°)
7.11213513653221e+03	(1.02446716563180e-01dB,8.47958581458308e+01°)
7.12853030126411e+03	(1.22285520916455e-01dB,8.48075591961625e+01°)
7.14496326075405e+03	(1.42125061744108e-01dB,8.48192333004741e+01°)
7.16143410212793e+03	(1.61965335725002e-01dB,8.48308805166826e+01°)
7.17794291271252e+03	(1.81806339552925e-01dB,8.48425009025866e+01°)
7.19448978003590e+03	(2.01648069935705e-01dB,8.48540945158680e+01°)
7.21107479182790e+03	(2.21490523596606e-01dB,8.48656614140972e+01°)
7.22769803602060e+03	(2.41333697272983e-01dB,8.48772016547254e+01°)
7.24435960074879e+03	(2.61177587717021e-01dB,8.48887152950927e+01°)
7.26105957435044e+03	(2.81022191695450e-01dB,8.49002023924203e+01°)
7.27779804536713e+03	(3.00867505988924e-01dB,8.49116630038167e+01°)
7.29457510254457e+03	(3.20713527393263e-01dB,8.49230971862746e+01°)
7.31139083483306e+03	(3.40560252718234e-01dB,8.49345049966745e+01°)
7.32824533138792e+03	(3.60407678787503e-01dB,8.49458864917799e+01°)
7.34513868157003e+03	(3.80255802439206e-01dB,8.49572417282415e+01°)
7.36207097494623e+03	(4.00104620525822e-01dB,8.49685707625944e+01°)
7.37904230128988e+03	(4.19954129913605e-01dB,8.49798736512603e+01°)
7.39605275058125e+03	(4.39804327482913e-01dB,8.49911504505475e+01°)
7.41310241300804e+03	(4.59655210127895e-01dB,8.50024012166507e+01°)
7.43019137896588e+03	(4.79506774756791e-01dB,8.50136260056492e+01°)
7.44731973905875e+03	(4.99359018291532e-01dB,8.50248248735115e+01°)
7.46448758409952e+03	(5.19211937667901e-01dB,8.50359978760904e+01°)
7.48169500511040e+03	(5.39065529835435e-01dB,8.50471450691260e+01°)
7.49894209332341e+03	(5.58919791757060e-01dB,8.50582665082458e+01°)
7.51622894018090e+03	(5.78774720409779e-01dB,8.50693622489649e+01°)
7.53355563733602e+03	(5.98630312783376e-01dB,8.50804323466831e+01°)
7.55092227665318e+03	(6.18486565881833e-01dB,8.50914768566897e+01°)
7.56832895020858e+03	(6.38343476721944e-01dB,8.51024958341604e+01°)
7.58577575029067e+03	(6.58201042334457e-01dB,8.51134893341604e+01°)
7.60326276940065e+03	(6.78059259763022e-01dB,8.51244574116404e+01°)
7.62079010025295e+03	(6.97918126064528e-01dB,8.51354001214390e+01°)
7.63835783577573e+03	(7.17777638309071e-01dB,8.51463175182849e+01°)
7.65596606911139e+03	(7.37637793580180e-01dB,8.51572096567913e+01°)
7.67361489361701e+03	(7.57498588973915e-01dB,8.51680765914637e+01°)
7.69130440286491e+03	(7.77360021599901e-01dB,8.51789183766933e+01°)
7.70903469064311e+03	(7.97222088580295e-01dB,8.51897350667606e+01°)
7.72680585095583e+03	(8.17084787050501e-01dB,8.52005267158342e+01°)
7.74461797802399e+03	(8.36948114158145e-01dB,8.52112933779742e+01°)
7.76247116628572e+03	(8.56812067064245e-01dB,8.52220351071265e+01°)
7.78036551039684e+03	(8.76676642942639e-01dB,8.52327519571270e+01°)
7.79830110523138e+03	(8.96541838979615e-01dB,8.52434439817000e+01°)
7.81627804588209e+03	(9.16407652373798e-01dB,8.52541112344626e+01°)
7.83429642766091e+03	(9.36274080336383e-01dB,8.52647537689184e+01°)
7.85235634609950e+03	(9.56141120091847e-01dB,8.52753716384592e+01°)
7.87045789694977e+03	(9.76008768876204e-01dB,8.52859648963724e+01°)
7.88860117618432e+03	(9.95877023938496e-01dB,8.52965335958289e+01°)
7.90678627999703e+03	(1.01574588254010e+00dB,8.53070777898945e+01°)
7.92501330480349e+03	(1.03561534195402e+00dB,8.53175975315228e+01°)
7.94328234724159e+03	(1.05548539946640e+00dB,8.53280928735565e+01°)
7.96159350417195e+03	(1.07535605237485e+00dB,8.53385638687325e+01°)
7.97994687267853e+03	(1.09522729798965e+00dB,8.53490105696770e+01°)
7.99834255006905e+03	(1.11509913363268e+00dB,8.53594330289050e+01°)
8.01678063387555e+03	(1.13497155663817e+00dB,8.53698312988257e+01°)
8.03526122185493e+03	(1.15484456435226e+00dB,8.53802054317360e+01°)
8.05378441198942e+03	(1.17471815413310e+00dB,8.53905554798280e+01°)
8.07235030248713e+03	(1.19459232335086e+00dB,8.54008814951809e+01°)
8.09095899178257e+03	(1.21446706938706e+00dB,8.54111835297693e+01°)
8.10961057853715e+03	(1.23434238963541e+00dB,8.54214616354570e+01°)
8.12830516163973e+03	(1.25421828150091e+00dB,8.54317158640007e+01°)
8.14704284020713e+03	(1.27409474240087e+00dB,8.54419462670492e+01°)
8.16582371358465e+03	(1.29397176976360e+00dB,8.54521528961425e+01°)
8.18464788134663e+03	(1.31384936102935e+00dB,8.54623358027155e+01°)
8.20351544329691e+03	(1.33372751364992e+00dB,8.54724950380917e+01°)
8.22242649946943e+03	(1.35360622508833e+00dB,8.54826306534892e+01°)
8.24138115012874e+03	(1.37348549281898e+00dB,8.54927427000205e+01°)
8.26037949577050e+03	(1.39336531432824e+00dB,8.55028312286878e+01°)
8.27942163712205e+03	(1.41324568711276e+00dB,8.55128962903885e+01°)
8.29850767514293e+03	(1.43312660868190e+00dB,8.55229379359123e+01°)
8.31763771102541e+03	(1.45300807655456e+00dB,8.55329562159430e+01°)
8.33681184619504e+03	(1.47289008826228e+00dB,8.55429511810571e+01°)
8.35603018231118e+03	(1.49277264134670e+00dB,8.55529228817257e+01°)
8.37529282126752e+03	(1.51265573336132e+00dB,8.55628713683125e+01°)
8.39459986519266e+03	(1.53253936187003e+00dB,8.55727966910762e+01°)
8.41395141645064e+03	(1.55242352444797e+00dB,8.55826989001683e+01°)
8.43334757764144e+03	(1.57230821868166e+00dB,8.55925780456368e+01°)
8.45278845160158e+03	(1.59219344216766e+00dB,8.56024341774216e+01°)
8.47227414140464e+03	(1.61207919251371e+00dB,8.56122673453596e+01°)
8.49180475036181e+03	(1.63196546733891e+00dB,8.56220775991802e+01°)
8.51138038202243e+03	(1.65185226427216e+00dB,8.56318649885085e+01°)
8.53100114017456e+03	(1.67173958095331e+00dB,8.56416295628666e+01°)
8.55066712884550e+03	(1.69162741503367e+00dB,8.56513713716669e+01°)
8.57037845230236e+03	(1.71151576417430e+00dB,8.56610904642236e+01°)
8.59013521505261e+03	(1.73140462604693e+00dB,8.56707868897398e+01°)
8.60993752184466e+03	(1.75129399833384e+00dB,8.56804606973180e+01°)
8.62978547766835e+03	(1.77118387872798e+00dB,8.56901119359581e+01°)
8.64967918775558e+03	(1.79107426493286e+00dB,8.56997406545515e+01°)
8.66961875758081e+03	(1.81096515466216e+00dB,8.57093469018892e+01°)
8.68960429286166e+03	(1.83085654563899e+00dB,8.57189307266556e+01°)
8.70963589955944e+03	(1.85074843559849e+00dB,8.57284921774348e+01°)
8.72971368387975e+03	(1.87064082228503e+00dB,8.57380313027047e+01°)
8.74983775227299e+03	(1.89053370345290e+00dB,8.57475481508422e+01°)
8.77000821143497e+03	(1.91042707686725e+00dB,8.57570427701181e+01°)
8.79022516830746e+03	(1.93032094030294e+00dB,8.57665152087029e+01°)
8.81048873007876e+03	(1.95021529154469e+00dB,8.57759655146637e+01°)
8.83079900418424e+03	(1.97011012838804e+00dB,8.57853937359626e+01°)
8.85115609830696e+03	(1.99000544863780e+00dB,8.57947999204645e+01°)
8.87156012037821e+03	(2.00990125010886e+00dB,8.58041841159256e+01°)
8.89201117857808e+03	(2.02979753062609e+00dB,8.58135463700033e+01°)
8.91250938133605e+03	(2.04969428802385e+00dB,8.58228867302545e+01°)
8.93305483733155e+03	(2.06959152014722e+00dB,8.58322052441298e+01°)
8.95364765549453e+03	(2.08948922484969e+00dB,8.58415019589820e+01°)
8.97428794500607e+03	(2.10938739999550e+00dB,8.58507769220608e+01°)
8.99497581529893e+03	(2.12928604345846e+00dB,8.58600301805135e+01°)
9.01571137605815e+03	(2.14918515312166e+00dB,8.58692617813878e+01°)
9.03649473722159e+03	(2.16908472687780e+00dB,8.58784717716301e+01°)
9.05732600898057e+03	(2.18898476262959e+00dB,8.58876601980847e+01°)
9.07820530178042e+03	(2.20888525828835e+00dB,8.58968271074951e+01°)
9.09913272632108e+03	(2.22878621177604e+00dB,8.59059725465068e+01°)
9.12010839355766e+03	(2.24868762102302e+00dB,8.59150965616609e+01°)
9.14113241470106e+03	(2.26858948396964e+00dB,8.59241991994011e+01°)
9.16220490121855e+03	(2.28849179856530e+00dB,8.59332805060699e+01°)
9.18332596483436e+03	(2.30839456276883e+00dB,8.59423405279093e+01°)
9.20449571753026e+03	(2.32829777454786e+00dB,8.59513793110622e+01°)
9.22571427154617e+03	(2.34820143188021e+00dB,8.59603969015712e+01°)
9.24698173938076e+03	(2.36810553275233e+00dB,8.59693933453816e+01°)
9.26829823379203e+03	(2.38801007515934e+00dB,8.59783686883349e+01°)
9.28966386779789e+03	(2.40791505710640e+00dB,8.59873229761770e+01°)
9.31107875467683e+03	(2.42782047660676e+00dB,8.59962562545533e+01°)
9.33254300796843e+03	(2.44772633168341e+00dB,8.60051685690108e+01°)
9.35405674147404e+03	(2.46763262036799e+00dB,8.60140599649978e+01°)
9.37562006925731e+03	(2.48753934070117e+00dB,8.60229304878633e+01°)
9.39723310564489e+03	(2.50744649073273e+00dB,8.60317801828585e+01°)
9.41889596522692e+03	(2.52735406852071e+00dB,8.60406090951355e+01°)
9.44060876285774e+03	(2.54726207213257e+00dB,8.60494172697494e+01°)
9.46237161365643e+03	(2.56717049964442e+00dB,8.60582047516562e+01°)
9.48418463300746e+03	(2.58707934914064e+00dB,8.60669715857159e+01°)
9.50604793656130e+03	(2.60698861871469e+00dB,8.60757178166881e+01°)
9.52796164023500e+03	(2.62689830646951e+00dB,8.60844434892374e+01°)
9.54992586021284e+03	(2.64680841051477e+00dB,8.60931486479291e+01°)
9.57194071294692e+03	(2.66671892897083e+00dB,8.61018333372328e+01°)
9.59400631515781e+03	(2.68662985996467e+00dB,8.61104976015202e+01°)
9.61612278383512e+03	(2.70654120163335e+00dB,8.61191414850662e+01°)
9.63829023623817e+03	(2.72645295212168e+00dB,8.61277650320507e+01°)
9.66050878989660e+03	(2.74636510958284e+00dB,8.61363682865525e+01°)
9.68277856261095e+03	(2.76627767217851e+00dB,8.61449512925611e+01°)
9.70509967245335e+03	(2.78619063807877e+00dB,8.61535140939625e+01°)
9.72747223776810e+03	(2.80610400546240e+00dB,8.61620567345508e+01°)
9.74989637717231e+03	(2.82601777251595e+00dB,8.61705792580222e+01°)
9.77237220955655e+03	(2.84593193743435e+00dB,8.61790817079800e+01°)
9.79489985408543e+03	(2.86584649842091e+00dB,8.61875641279292e+01°)
9.81747943019828e+03	(2.88576145368665e+00dB,8.61960265612793e+01°)
9.84011105760977e+03	(2.90567680145213e+00dB,8.62044690513464e+01°)
9.86279485631053e+03	(2.92559253994372e+00dB,8.62128916413489e+01°)
9.88553094656781e+03	(2.94550866739811e+00dB,8.62212943744130e+01°)
9.90831944892609e+03	(2.96542518205835e+00dB,8.62296772935680e+01°)
9.93116048420775e+03	(2.98534208217689e+00dB,8.62380404417501e+01°)
9.95405417351368e+03	(3.00525936601323e+00dB,8.62463838617985e+01°)
9.97700063822394e+03	(3.02517703183498e+00dB,8.62547075964617e+01°)
9.99999999999840e+03	(3.04509507791764e+00dB,8.62630116883903e+01°)
1.00230523807774e+04	(3.06501350254489e+00dB,8.62712961801430e+01°)
1.00461579027823e+04	(3.08493230400791e+00dB,8.62795611141846e+01°)
1.00693166885164e+04	(3.10485148060605e+00dB,8.62878065328854e+01°)
1.00925288607652e+04	(3.12477103064573e+00dB,8.62960324785234e+01°)
1.01157945425974e+04	(3.14469095244183e+00dB,8.63042389932794e+01°)
1.01391138573652e+04	(3.16461124431648e+00dB,8.63124261192471e+01°)
1.01624869287053e+04	(3.18453190459973e+00dB,8.63205938984214e+01°)
1.01859138805395e+04	(3.20445293162902e+00dB,8.63287423727077e+01°)
1.02093948370752e+04	(3.22437432374981e+00dB,8.63368715839172e+01°)
1.02329299228059e+04	(3.24429607931429e+00dB,8.63449815737679e+01°)
1.02565192625124e+04	(3.26421819668317e+00dB,8.63530723838881e+01°)
1.02801629812631e+04	(3.28414067422408e+00dB,8.63611440558106e+01°)
1.03038612044145e+04	(3.30406351031205e+00dB,8.63691966309772e+01°)
1.03276140576123e+04	(3.32398670332992e+00dB,8.63772301507383e+01°)
1.03514216667918e+04	(3.34391025166768e+00dB,8.63852446563519e+01°)
1.03752841581785e+04	(3.36383415372236e+00dB,8.63932401889839e+01°)
1.03992016582889e+04	(3.38375840789936e+00dB,8.64012167897095e+01°)
1.04231742939314e+04	(3.40368301260991e+00dB,8.64091744995122e+01°)
1.04472021922063e+04	(3.42360796627401e+00dB,8.64171133592835e+01°)
1.04712854805073e+04	(3.44353326731793e+00dB,8.64250334098258e+01°)
1.04954242865215e+04	(3.46345891417526e+00dB,8.64329346918482e+01°)
1.05196187382305e+04	(3.48338490528693e+00dB,8.64408172459708e+01°)
1.05438689639109e+04	(3.50331123910108e+00dB,8.64486811127217e+01°)
1.05681750921349e+04	(3.52323791407264e+00dB,8.64565263325400e+01°)
1.05925372517712e+04	(3.54316492866390e+00dB,8.64643529457736e+01°)
1.06169555719855e+04	(3.56309228134422e+00dB,8.64721609926813e+01°)
1.06414301822414e+04	(3.58301997059000e+00dB,8.64799505134290e+01°)
1.06659612123009e+04	(3.60294799488424e+00dB,8.64877215480964e+01°)
1.06905487922249e+04	(3.62287635271721e+00dB,8.64954741366720e+01°)
1.07151930523743e+04	(3.64280504258595e+00dB,8.65032083190547e+01°)
1.07398941234107e+04	(3.66273406299465e+00dB,8.65109241350538e+01°)
1.07646521362966e+04	(3.68266341245411e+00dB,8.65186216243902e+01°)
1.07894672222965e+04	(3.70259308948221e+00dB,8.65263008266950e+01°)
1.08143395129776e+04	(3.72252309260326e+00dB,8.65339617815106e+01°)
1.08392691402103e+04	(3.74245342034841e+00dB,8.65416045282908e+01°)
1.08642562361689e+04	(3.76238407125586e+00dB,8.65492291064004e+01°)
1.08893009333326e+04	(3.78231504387072e+00dB,8.65568355551167e+01°)
1.09144033644858e+04	(3.80224633674370e+00dB,8.65644239136275e+01°)
1.09395636627192e+04	(3.82217794843333e+00dB,8.65719942210349e+01°)
1.09647819614301e+04	(3.84210987750405e+00dB,8.65795465163486e+01°)
1.09900583943234e+04	(3.86204212252745e+00dB,8.65870808384964e+01°)
1.10153930954124e+04	(3.88197468208100e+00dB,8.65945972263112e+01°)
1.10407861990189e+04	(3.90190755474954e+00dB,8.66020957185455e+01°)
1.10662378397749e+04	(3.92184073912344e+00dB,8.66095763538602e+01°)
1.10917481526222e+04	(3.94177423380042e+00dB,8.66170391708308e+01°)
1.11173172728141e+04	(3.96170803738440e+00dB,8.66244842079445e+01°)
1.11429453359155e+04	(3.98164214848532e+00dB,8.66319115036019e+01°)
1.11686324778038e+04	(4.00157656571991e+00dB,8.66393210961181e+01°)
1.11943788346697e+04	(4.02151128771109e+00dB,8.66467130237196e+01°)
1.12201845430178e+04	(4.04144631308865e+00dB,8.66540873245487e+01°)
1.12460497396674e+04	(4.06138164048759e+00dB,8.66614440366593e+01°)
1.12719745617533e+04	(4.08131726855023e+00dB,8.66687831980206e+01°)
1.12979591467261e+04	(4.10125319592456e+00dB,8.66761048465158e+01°)
1.13240036323537e+04	(4.12118942126507e+00dB,8.66834090199413e+01°)
1.13501081567213e+04	(4.14112594323239e+00dB,8.66906957560079e+01°)
1.13762728582325e+04	(4.16106276049333e+00dB,8.66979650923433e+01°)
1.14024978756098e+04	(4.18099987172076e+00dB,8.67052170664862e+01°)
1.14287833478959e+04	(4.20093727559355e+00dB,8.67124517158922e+01°)
1.14551294144535e+04	(4.22087497079703e+00dB,8.67196690779309e+01°)
1.14815362149670e+04	(4.24081295602247e+00dB,8.67268691898897e+01°)
1.15080038894425e+04	(4.26075122996677e+00dB,8.67340520889657e+01°)
1.15345325782090e+04	(4.28068979133360e+00dB,8.67412178122780e+01°)
1.15611224219191e+04	(4.30062863883166e+00dB,8.67483663968563e+01°)
1.15877735615494e+04	(4.32056777117647e+00dB,8.67554978796487e+01°)
1.16144861384015e+04	(4.34050718708916e+00dB,8.67626122975172e+01°)
1.16412602941030e+04	(4.36044688529635e+00dB,8.67697096872405e+01°)
1.16680961706077e+04	(4.38038686453140e+00dB,8.67767900855156e+01°)
1.16949939101968e+04	(4.40032712353296e+00dB,8.67838535289526e+01°)
1.17219536554794e+04	(4.42026766104545e+00dB,8.67909000540795e+01°)
1.17489755493934e+04	(4.44020847581921e+00dB,8.67979296973409e+01°)
1.17760597352061e+04	(4.46014956661051e+00dB,8.68049424950985e+01°)
1.18032063565154e+04	(4.48009093218121e+00dB,8.68119384836296e+01°)
1.18304155572497e+04	(4.50003257129873e+00dB,8.68189176991299e+01°)
1.18576874816697e+04	(4.51997448273680e+00dB,8.68258801777121e+01°)
