Freq.	V(7)/I(RDC_78)
5.34564359396894e+03	(-3.76822450575669e+01dB,3.17143979827856e+01°)
5.35796657513264e+03	(-3.76765758387715e+01dB,3.17710855264490e+01°)
5.37031796370174e+03	(-3.76708886334196e+01dB,3.18278267815846e+01°)
5.38269782516210e+03	(-3.76651834095001e+01dB,3.18846215489735e+01°)
5.39510622515049e+03	(-3.76594601350643e+01dB,3.19414696282203e+01°)
5.40754322945502e+03	(-3.76537187783174e+01dB,3.19983708181266e+01°)
5.42000890401545e+03	(-3.76479593075319e+01dB,3.20553249163342e+01°)
5.43250331492354e+03	(-3.76421816910925e+01dB,3.21123317195062e+01°)
5.44502652842342e+03	(-3.76363858974967e+01dB,3.21693910233300e+01°)
5.45757861091191e+03	(-3.76305718953279e+01dB,3.22265026224025e+01°)
5.47015962893892e+03	(-3.76247396532968e+01dB,3.22836663104005e+01°)
5.48276964920774e+03	(-3.76188891401956e+01dB,3.23408818798895e+01°)
5.49540873857544e+03	(-3.76130203249459e+01dB,3.23981491225187e+01°)
5.50807696405323e+03	(-3.76071331765804e+01dB,3.24554678289466e+01°)
5.52077439280677e+03	(-3.76012276641980e+01dB,3.25128377886491e+01°)
5.53350109215656e+03	(-3.75953037570818e+01dB,3.25702587904136e+01°)
5.54625712957830e+03	(-3.75893614245581e+01dB,3.26277306217457e+01°)
5.55904257270322e+03	(-3.75834006360842e+01dB,3.26852530692344e+01°)
5.57185748931848e+03	(-3.75774213612639e+01dB,3.27428259186199e+01°)
5.58470194736749e+03	(-3.75714235697782e+01dB,3.28004489544970e+01°)
5.59757601495028e+03	(-3.75654072314565e+01dB,3.28581219606174e+01°)
5.61047976032388e+03	(-3.75593723161862e+01dB,3.29158447195014e+01°)
5.62341325190267e+03	(-3.75533187940417e+01dB,3.29736170129871e+01°)
5.63637655825872e+03	(-3.75472466351570e+01dB,3.30314386216874e+01°)
5.64936974812220e+03	(-3.75411558098274e+01dB,3.30893093254210e+01°)
5.66239289038170e+03	(-3.75350462884586e+01dB,3.31472289029955e+01°)
5.67544605408464e+03	(-3.75289180415585e+01dB,3.32051971321697e+01°)
5.68852930843758e+03	(-3.75227710397778e+01dB,3.32632137898268e+01°)
5.70164272280664e+03	(-3.75166052538741e+01dB,3.33212786518207e+01°)
5.71478636671783e+03	(-3.75104206547436e+01dB,3.33793914931097e+01°)
5.72796030985745e+03	(-3.75042172134064e+01dB,3.34375520876938e+01°)
5.74116462207243e+03	(-3.74979949009927e+01dB,3.34957602085531e+01°)
5.75439937337072e+03	(-3.74917536887737e+01dB,3.35540156277813e+01°)
5.76766463392166e+03	(-3.74854935481385e+01dB,3.36123181164842e+01°)
5.78096047405633e+03	(-3.74792144506069e+01dB,3.36706674448355e+01°)
5.79428696426796e+03	(-3.74729163678455e+01dB,3.37290633821457e+01°)
5.80764417521226e+03	(-3.74665992716354e+01dB,3.37875056967217e+01°)
5.82103217770786e+03	(-3.74602631338822e+01dB,3.38459941559079e+01°)
5.83445104273659e+03	(-3.74539079266439e+01dB,3.39045285262100e+01°)
5.84790084144394e+03	(-3.74475336221017e+01dB,3.39631085731654e+01°)
5.86138164513942e+03	(-3.74411401925522e+01dB,3.40217340613077e+01°)
5.87489352529690e+03	(-3.74347276104646e+01dB,3.40804047544214e+01°)
5.88843655355502e+03	(-3.74282958484196e+01dB,3.41391204152673e+01°)
5.90201080171757e+03	(-3.74218448791362e+01dB,3.41978808057061e+01°)
5.91561634175386e+03	(-3.74153746754854e+01dB,3.42566856867541e+01°)
5.92925324579912e+03	(-3.74088852104459e+01dB,3.43155348183892e+01°)
5.94292158615485e+03	(-3.74023764571911e+01dB,3.43744279599383e+01°)
5.95662143528922e+03	(-3.73958483889600e+01dB,3.44333648694982e+01°)
5.97035286583748e+03	(-3.73893009792113e+01dB,3.44923453046293e+01°)
5.98411595060231e+03	(-3.73827342014861e+01dB,3.45513690217357e+01°)
5.99791076255421e+03	(-3.73761480295141e+01dB,3.46104357765472e+01°)
6.01173737483189e+03	(-3.73695424371094e+01dB,3.46695453236445e+01°)
6.02559586074268e+03	(-3.73629173983058e+01dB,3.47286974170762e+01°)
6.03948629376290e+03	(-3.73562728872261e+01dB,3.47878918097631e+01°)
6.05340874753824e+03	(-3.73496088781763e+01dB,3.48471282539286e+01°)
6.06736329588415e+03	(-3.73429253455708e+01dB,3.49064065007573e+01°)
6.08135001278628e+03	(-3.73362222640117e+01dB,3.49657263007575e+01°)
6.09536897240079e+03	(-3.73294996082432e+01dB,3.50250874035545e+01°)
6.10942024905481e+03	(-3.73227573531261e+01dB,3.50844895577726e+01°)
6.12350391724682e+03	(-3.73159954737176e+01dB,3.51439325114012e+01°)
6.13762005164703e+03	(-3.73092139451928e+01dB,3.52034160114386e+01°)
6.15176872709777e+03	(-3.73024127429102e+01dB,3.52629398041901e+01°)
6.16595001861390e+03	(-3.72955918423542e+01dB,3.53225036350051e+01°)
6.18016400138324e+03	(-3.72887512191878e+01dB,3.53821072485229e+01°)
6.19441075076689e+03	(-3.72818908492077e+01dB,3.54417503884629e+01°)
6.20869034229971e+03	(-3.72750107083649e+01dB,3.55014327977224e+01°)
6.22300285169067e+03	(-3.72681107728058e+01dB,3.55611542185706e+01°)
6.23734835482326e+03	(-3.72611910187928e+01dB,3.56209143922760e+01°)
6.25172692775593e+03	(-3.72542514227651e+01dB,3.56807130593942e+01°)
6.26613864672242e+03	(-3.72472919613251e+01dB,3.57405499597054e+01°)
6.28058358813224e+03	(-3.72403126112165e+01dB,3.58004248321110e+01°)
6.29506182857104e+03	(-3.72333133493708e+01dB,3.58603374148547e+01°)
6.30957344480099e+03	(-3.72262941528566e+01dB,3.59202874452847e+01°)
6.32411851376125e+03	(-3.72192549989316e+01dB,3.59802746601017e+01°)
6.33869711256832e+03	(-3.72121958650063e+01dB,3.60402987951877e+01°)
6.35330931851649e+03	(-3.72051167286226e+01dB,3.61003595855039e+01°)
6.36795520907821e+03	(-3.71980175675586e+01dB,3.61604567655957e+01°)
6.38263486190453e+03	(-3.71908983596772e+01dB,3.62205900688668e+01°)
6.39734835482552e+03	(-3.71837590830763e+01dB,3.62807592283031e+01°)
6.41209576585065e+03	(-3.71765997159852e+01dB,3.63409639759757e+01°)
6.42687717316923e+03	(-3.71694202368159e+01dB,3.64012040432906e+01°)
6.44169265515081e+03	(-3.71622206241305e+01dB,3.64614791608312e+01°)
6.45654229034559e+03	(-3.71550008566890e+01dB,3.65217890585947e+01°)
6.47142615748486e+03	(-3.71477609134057e+01dB,3.65821334657796e+01°)
6.48634433548141e+03	(-3.71405007733554e+01dB,3.66425121108188e+01°)
6.50129690342993e+03	(-3.71332204158103e+01dB,3.67029247215620e+01°)
6.51628394060745e+03	(-3.71259198201960e+01dB,3.67633710250630e+01°)
6.53130552647374e+03	(-3.71185989661286e+01dB,3.68238507477631e+01°)
6.54636174067177e+03	(-3.71112578333847e+01dB,3.68843636153456e+01°)
6.56145266302807e+03	(-3.71038964019189e+01dB,3.69449093528246e+01°)
6.57657837355322e+03	(-3.70965146518695e+01dB,3.70054876845772e+01°)
6.59173895244222e+03	(-3.70891125635379e+01dB,3.70660983342402e+01°)
6.60693448007497e+03	(-3.70816901174077e+01dB,3.71267410248114e+01°)
6.62216503701662e+03	(-3.70742472941514e+01dB,3.71874154786828e+01°)
6.63743070401809e+03	(-3.70667840746007e+01dB,3.72481214174963e+01°)
6.65273156201641e+03	(-3.70593004397939e+01dB,3.73088585623814e+01°)
6.66806769213522e+03	(-3.70517963709267e+01dB,3.73696266337161e+01°)
6.68343917568514e+03	(-3.70442718493781e+01dB,3.74304253512545e+01°)
6.69884609416425e+03	(-3.70367268567109e+01dB,3.74912544341337e+01°)
6.71428852925851e+03	(-3.70291613746801e+01dB,3.75521136009210e+01°)
6.72976656284216e+03	(-3.70215753852039e+01dB,3.76130025694687e+01°)
6.74528027697820e+03	(-3.70139688704133e+01dB,3.76739210571678e+01°)
6.76082975391880e+03	(-3.70063418125926e+01dB,3.77348687806510e+01°)
6.77641507610573e+03	(-3.69986941942105e+01dB,3.77958454559511e+01°)
6.79203632617082e+03	(-3.69910259979603e+01dB,3.78568507987128e+01°)
6.80769358693639e+03	(-3.69833372066777e+01dB,3.79178845237727e+01°)
6.82338694141566e+03	(-3.69756278034081e+01dB,3.79789463455099e+01°)
6.83911647281326e+03	(-3.69678977713673e+01dB,3.80400359776448e+01°)
6.85488226452558e+03	(-3.69601470939980e+01dB,3.81011531335362e+01°)
6.87068440014128e+03	(-3.69523757548608e+01dB,3.81622975256211e+01°)
6.88652296344172e+03	(-3.69445837377816e+01dB,3.82234688661805e+01°)
6.90239803840137e+03	(-3.69367710267298e+01dB,3.82846668667111e+01°)
6.91830970918832e+03	(-3.69289376058768e+01dB,3.83458912382349e+01°)
6.93425806016464e+03	(-3.69210834595732e+01dB,3.84071416911817e+01°)
6.95024317588691e+03	(-3.69132085723940e+01dB,3.84684179356309e+01°)
6.96626514110663e+03	(-3.69053129290679e+01dB,3.85297196809442e+01°)
6.98232404077065e+03	(-3.68973965145408e+01dB,3.85910466361044e+01°)
6.99841996002167e+03	(-3.68894593139428e+01dB,3.86523985095422e+01°)
7.01455298419865e+03	(-3.68815013125982e+01dB,3.87137750091982e+01°)
7.03072319883727e+03	(-3.68735224960086e+01dB,3.87751758424322e+01°)
7.04693068967040e+03	(-3.68655228499181e+01dB,3.88366007163772e+01°)
7.06317554262855e+03	(-3.68575023601992e+01dB,3.88980493373348e+01°)
7.07945784384030e+03	(-3.68494610129914e+01dB,3.89595214115190e+01°)
7.09577767963281e+03	(-3.68413987945583e+01dB,3.90210166442979e+01°)
7.11213513653221e+03	(-3.68333156914311e+01dB,3.90825347409648e+01°)
7.12853030126411e+03	(-3.68252116902691e+01dB,3.91440754059955e+01°)
7.14496326075405e+03	(-3.68170867779789e+01dB,3.92056383436936e+01°)
7.16143410212793e+03	(-3.68089409416508e+01dB,3.92672232578501e+01°)
7.17794291271252e+03	(-3.68007741685636e+01dB,3.93288298517785e+01°)
7.19448978003590e+03	(-3.67925864462088e+01dB,3.93904578284465e+01°)
7.21107479182790e+03	(-3.67843777622776e+01dB,3.94521068904134e+01°)
7.22769803602060e+03	(-3.67761481046312e+01dB,3.95137767396703e+01°)
7.24435960074879e+03	(-3.67678974613853e+01dB,3.95754670781067e+01°)
7.26105957435044e+03	(-3.67596258208154e+01dB,3.96371776070018e+01°)
7.27779804536713e+03	(-3.67513331713915e+01dB,3.96989080272127e+01°)
7.29457510254457e+03	(-3.67430195018232e+01dB,3.97606580394330e+01°)
7.31139083483306e+03	(-3.67346848009845e+01dB,3.98224273437807e+01°)
7.32824533138792e+03	(-3.67263290579748e+01dB,3.98842156401406e+01°)
7.34513868157003e+03	(-3.67179522620935e+01dB,3.99460226280324e+01°)
7.36207097494623e+03	(-3.67095544028336e+01dB,4.00078480065750e+01°)
7.37904230128988e+03	(-3.67011354699066e+01dB,4.00696914746338e+01°)
7.39605275058125e+03	(-3.66926954531975e+01dB,4.01315527305767e+01°)
7.41310241300804e+03	(-3.66842343428308e+01dB,4.01934314726442e+01°)
7.43019137896588e+03	(-3.66757521291181e+01dB,4.02553273986634e+01°)
7.44731973905875e+03	(-3.66672488025878e+01dB,4.03172402062232e+01°)
7.46448758409952e+03	(-3.66587243539462e+01dB,4.03791695924572e+01°)
7.48169500511040e+03	(-3.66501787741348e+01dB,4.04411152543736e+01°)
7.49894209332341e+03	(-3.66416120542730e+01dB,4.05030768885399e+01°)
7.51622894018090e+03	(-3.66330241857212e+01dB,4.05650541914407e+01°)
7.53355563733602e+03	(-3.66244151600233e+01dB,4.06270468591629e+01°)
7.55092227665318e+03	(-3.66157849689294e+01dB,4.06890545875289e+01°)
7.56832895020858e+03	(-3.66071336043988e+01dB,4.07510770721185e+01°)
7.58577575029067e+03	(-3.65984610586023e+01dB,4.08131140082896e+01°)
7.60326276940065e+03	(-3.65897673239179e+01dB,4.08751650911581e+01°)
7.62079010025295e+03	(-3.65810523929231e+01dB,4.09372300155632e+01°)
7.63835783577573e+03	(-3.65723162584274e+01dB,4.09993084762574e+01°)
7.65596606911139e+03	(-3.65635589134038e+01dB,4.10614001675203e+01°)
7.67361489361701e+03	(-3.65547803510819e+01dB,4.11235047837004e+01°)
7.69130440286491e+03	(-3.65459805648746e+01dB,4.11856220188010e+01°)
7.70903469064311e+03	(-3.65371595483957e+01dB,4.12477515665853e+01°)
7.72680585095583e+03	(-3.65283172954989e+01dB,4.13098931208100e+01°)
7.74461797802399e+03	(-3.65194538002120e+01dB,4.13720463748524e+01°)
7.76247116628572e+03	(-3.65105690568005e+01dB,4.14342110220843e+01°)
7.78036551039684e+03	(-3.65016630597239e+01dB,4.14963867556253e+01°)
7.79830110523138e+03	(-3.64927358036578e+01dB,4.15585732684775e+01°)
7.81627804588209e+03	(-3.64837872834720e+01dB,4.16207702534072e+01°)
7.83429642766091e+03	(-3.64748174942790e+01dB,4.16829774032319e+01°)
7.85235634609950e+03	(-3.64658264313762e+01dB,4.17451944104930e+01°)
7.87045789694977e+03	(-3.64568140902677e+01dB,4.18074209675872e+01°)
7.88860117618432e+03	(-3.64477804666909e+01dB,4.18696567669307e+01°)
7.90678627999703e+03	(-3.64387255565730e+01dB,4.19319015007129e+01°)
7.92501330480349e+03	(-3.64296493560650e+01dB,4.19941548611008e+01°)
7.94328234724159e+03	(-3.64205518615177e+01dB,4.20564165401064e+01°)
7.96159350417195e+03	(-3.64114330695008e+01dB,4.21186862297065e+01°)
7.97994687267853e+03	(-3.64022929767932e+01dB,4.21809636217944e+01°)
7.99834255006905e+03	(-3.63931315803999e+01dB,4.22432484082857e+01°)
8.01678063387555e+03	(-3.63839488774952e+01dB,4.23055402807880e+01°)
8.03526122185493e+03	(-3.63747448655054e+01dB,4.23678389311018e+01°)
8.05378441198942e+03	(-3.63655195420449e+01dB,4.24301440508472e+01°)
8.07235030248713e+03	(-3.63562729049655e+01dB,4.24924553317685e+01°)
8.09095899178257e+03	(-3.63470049522937e+01dB,4.25547724653601e+01°)
8.10961057853715e+03	(-3.63377156823094e+01dB,4.26170951433538e+01°)
8.12830516163973e+03	(-3.63284050934506e+01dB,4.26794230571492e+01°)
8.14704284020713e+03	(-3.63190731844229e+01dB,4.27417558984831e+01°)
8.16582371358465e+03	(-3.63097199541038e+01dB,4.28040933588589e+01°)
8.18464788134663e+03	(-3.63003454016054e+01dB,4.28664351299359e+01°)
8.20351544329691e+03	(-3.62909495262329e+01dB,4.29287809032823e+01°)
8.22242649946943e+03	(-3.62815323275187e+01dB,4.29911303705949e+01°)
8.24138115012874e+03	(-3.62720938051904e+01dB,4.30534832235086e+01°)
8.26037949577050e+03	(-3.62626339591960e+01dB,4.31158391537600e+01°)
8.27942163712205e+03	(-3.62531527897010e+01dB,4.31781978531807e+01°)
8.29850767514293e+03	(-3.62436502970730e+01dB,4.32405590136055e+01°)
8.31763771102541e+03	(-3.62341264818876e+01dB,4.33029223269233e+01°)
8.33681184619504e+03	(-3.62245813449383e+01dB,4.33652874851407e+01°)
8.35603018231118e+03	(-3.62150148872353e+01dB,4.34276541803894e+01°)
8.37529282126752e+03	(-3.62054271099701e+01dB,4.34900221047085e+01°)
8.39459986519266e+03	(-3.61958180145891e+01dB,4.35523909505172e+01°)
8.41395141645064e+03	(-3.61861876027128e+01dB,4.36147604101155e+01°)
8.43334757764144e+03	(-3.61765358761870e+01dB,4.36771301760147e+01°)
8.45278845160158e+03	(-3.61668628370582e+01dB,4.37394999407909e+01°)
8.47227414140464e+03	(-3.61571684876090e+01dB,4.38018693973187e+01°)
8.49180475036181e+03	(-3.61474528302954e+01dB,4.38642382383821e+01°)
8.51138038202243e+03	(-3.61377158678113e+01dB,4.39266061570929e+01°)
8.53100114017456e+03	(-3.61279576030347e+01dB,4.39889728465582e+01°)
8.55066712884550e+03	(-3.61181780390833e+01dB,4.40513380002423e+01°)
8.57037845230236e+03	(-3.61083771792673e+01dB,4.41137013116763e+01°)
8.59013521505261e+03	(-3.60985550270916e+01dB,4.41760624744805e+01°)
8.60993752184466e+03	(-3.60887115862975e+01dB,4.42384211826404e+01°)
8.62978547766835e+03	(-3.60788468608204e+01dB,4.43007771302447e+01°)
8.64967918775558e+03	(-3.60689608548006e+01dB,4.43631300115653e+01°)
8.66961875758081e+03	(-3.60590535725986e+01dB,4.44254795211616e+01°)
8.68960429286166e+03	(-3.60491250187680e+01dB,4.44878253537199e+01°)
8.70963589955944e+03	(-3.60391751980861e+01dB,4.45501672042578e+01°)
8.72971368387975e+03	(-3.60292041155145e+01dB,4.46125047678781e+01°)
8.74983775227299e+03	(-3.60192117762443e+01dB,4.46748377400718e+01°)
8.77000821143497e+03	(-3.60091981856607e+01dB,4.47371658165004e+01°)
8.79022516830746e+03	(-3.59991633493627e+01dB,4.47994886931302e+01°)
8.81048873007876e+03	(-3.59891072731560e+01dB,4.48618060661965e+01°)
8.83079900418424e+03	(-3.59790299630289e+01dB,4.49241176320572e+01°)
8.85115609830696e+03	(-3.59689314252165e+01dB,4.49864230876221e+01°)
8.87156012037821e+03	(-3.59588116661274e+01dB,4.50487221298808e+01°)
8.89201117857808e+03	(-3.59486706923796e+01dB,4.51110144561506e+01°)
8.91250938133605e+03	(-3.59385085108066e+01dB,4.51732997641250e+01°)
8.93305483733155e+03	(-3.59283251284336e+01dB,4.52355777517266e+01°)
8.95364765549453e+03	(-3.59181205525005e+01dB,4.52978481172689e+01°)
8.97428794500607e+03	(-3.59078947904399e+01dB,4.53601105593230e+01°)
8.99497581529893e+03	(-3.58976478498858e+01dB,4.54223647767807e+01°)
9.01571137605815e+03	(-3.58873797387042e+01dB,4.54846104690737e+01°)
9.03649473722159e+03	(-3.58770904649192e+01dB,4.55468473356868e+01°)
9.05732600898057e+03	(-3.58667800367946e+01dB,4.56090750767149e+01°)
9.07820530178042e+03	(-3.58564484627621e+01dB,4.56712933923911e+01°)
9.09913272632108e+03	(-3.58460957514792e+01dB,4.57335019834886e+01°)
9.12010839355766e+03	(-3.58357219117998e+01dB,4.57957005511297e+01°)
9.14113241470106e+03	(-3.58253269527610e+01dB,4.58578887967088e+01°)
9.16220490121855e+03	(-3.58149108836305e+01dB,4.59200664222235e+01°)
9.18332596483436e+03	(-3.58044737138420e+01dB,4.59822331298449e+01°)
9.20449571753026e+03	(-3.57940154530541e+01dB,4.60443886223326e+01°)
9.22571427154617e+03	(-3.57835361111134e+01dB,4.61065326027885e+01°)
9.24698173938076e+03	(-3.57730356980512e+01dB,4.61686647746499e+01°)
9.26829823379203e+03	(-3.57625142241248e+01dB,4.62307848419772e+01°)
9.28966386779789e+03	(-3.57519716997508e+01dB,4.62928925090106e+01°)
9.31107875467683e+03	(-3.57414081355864e+01dB,4.63549874807408e+01°)
9.33254300796843e+03	(-3.57308235424516e+01dB,4.64170694623796e+01°)
9.35405674147404e+03	(-3.57202179313670e+01dB,4.64791381596348e+01°)
9.37562006925731e+03	(-3.57095913135578e+01dB,4.65411932787451e+01°)
9.39723310564489e+03	(-3.56989437004383e+01dB,4.66032345263880e+01°)
9.41889596522692e+03	(-3.56882751036180e+01dB,4.66652616097294e+01°)
9.44060876285774e+03	(-3.56775855348967e+01dB,4.67272742364009e+01°)
9.46237161365643e+03	(-3.56668750062659e+01dB,4.67892721145218e+01°)
9.48418463300746e+03	(-3.56561435299144e+01dB,4.68512549527470e+01°)
9.50604793656130e+03	(-3.56453911182194e+01dB,4.69132224602176e+01°)
9.52796164023500e+03	(-3.56346177837443e+01dB,4.69751743465536e+01°)
9.54992586021284e+03	(-3.56238235392593e+01dB,4.70371103220147e+01°)
9.57194071294692e+03	(-3.56130083976960e+01dB,4.70990300971837e+01°)
9.59400631515781e+03	(-3.56021723722074e+01dB,4.71609333834082e+01°)
9.61612278383512e+03	(-3.55913154761141e+01dB,4.72228198924281e+01°)
9.63829023623817e+03	(-3.55804377229295e+01dB,4.72846893365647e+01°)
9.66050878989660e+03	(-3.55695391263453e+01dB,4.73465414286283e+01°)
9.68277856261095e+03	(-3.55586197002775e+01dB,4.74083758822613e+01°)
9.70509967245335e+03	(-3.55476794587705e+01dB,4.74701924112573e+01°)
9.72747223776810e+03	(-3.55367184160936e+01dB,4.75319907302689e+01°)
9.74989637717231e+03	(-3.55257365866955e+01dB,4.75937705544907e+01°)
9.77237220955655e+03	(-3.55147339852000e+01dB,4.76555315996377e+01°)
9.79489985408543e+03	(-3.55037106264186e+01dB,4.77172735820501e+01°)
9.81747943019828e+03	(-3.54926665253538e+01dB,4.77789962187262e+01°)
9.84011105760977e+03	(-3.54816016971732e+01dB,4.78406992271475e+01°)
9.86279485631053e+03	(-3.54705161572453e+01dB,4.79023823255505e+01°)
9.88553094656781e+03	(-3.54594099210913e+01dB,4.79640452325821e+01°)
9.90831944892609e+03	(-3.54482830044468e+01dB,4.80256876677683e+01°)
9.93116048420775e+03	(-3.54371354231984e+01dB,4.80873093510579e+01°)
9.95405417351368e+03	(-3.54259671934346e+01dB,4.81489100032058e+01°)
9.97700063822394e+03	(-3.54147783314084e+01dB,4.82104893455137e+01°)
9.99999999999840e+03	(-3.54035688535371e+01dB,4.82720470998358e+01°)
1.00230523807774e+04	(-3.53923387764448e+01dB,4.83335829889050e+01°)
1.00461579027823e+04	(-3.53810881169198e+01dB,4.83950967360333e+01°)
1.00693166885164e+04	(-3.53698168919033e+01dB,4.84565880650314e+01°)
1.00925288607652e+04	(-3.53585251185423e+01dB,4.85180567006209e+01°)
1.01157945425974e+04	(-3.53472128141387e+01dB,4.85795023680622e+01°)
1.01391138573652e+04	(-3.53358799961838e+01dB,4.86409247934254e+01°)
1.01624869287053e+04	(-3.53245266823110e+01dB,4.87023237032474e+01°)
1.01859138805395e+04	(-3.53131528903563e+01dB,4.87636988249969e+01°)
1.02093948370752e+04	(-3.53017586383150e+01dB,4.88250498867596e+01°)
1.02329299228059e+04	(-3.52903439443424e+01dB,4.88863766172577e+01°)
1.02565192625124e+04	(-3.52789088267774e+01dB,4.89476787460361e+01°)
1.02801629812631e+04	(-3.52674533041172e+01dB,4.90089560032866e+01°)
1.03038612044145e+04	(-3.52559773950355e+01dB,4.90702081199926e+01°)
1.03276140576123e+04	(-3.52444811183556e+01dB,4.91314348277395e+01°)
1.03514216667918e+04	(-3.52329644930877e+01dB,4.91926358590116e+01°)
1.03752841581785e+04	(-3.52214275383942e+01dB,4.92538109469340e+01°)
1.03992016582889e+04	(-3.52098702736081e+01dB,4.93149598254289e+01°)
1.04231742939314e+04	(-3.51982927182089e+01dB,4.93760822290425e+01°)
1.04472021922063e+04	(-3.51866948918687e+01dB,4.94371778933084e+01°)
1.04712854805073e+04	(-3.51750768143938e+01dB,4.94982465543103e+01°)
1.04954242865215e+04	(-3.51634385057667e+01dB,4.95592879490192e+01°)
1.05196187382305e+04	(-3.51517799861256e+01dB,4.96203018151458e+01°)
1.05438689639109e+04	(-3.51401012757600e+01dB,4.96812878911175e+01°)
1.05681750921349e+04	(-3.51284023951297e+01dB,4.97422459162359e+01°)
1.05925372517712e+04	(-3.51166833648492e+01dB,4.98031756305704e+01°)
1.06169555719855e+04	(-3.51049442056798e+01dB,4.98640767749078e+01°)
1.06414301822414e+04	(-3.50931849385522e+01dB,4.99249490909369e+01°)
1.06659612123009e+04	(-3.50814055845456e+01dB,4.99857923211004e+01°)
1.06905487922249e+04	(-3.50696061648975e+01dB,5.00466062086831e+01°)
1.07151930523743e+04	(-3.50577867009839e+01dB,5.01073904976642e+01°)
1.07398941234107e+04	(-3.50459472143492e+01dB,5.01681449329702e+01°)
1.07646521362966e+04	(-3.50340877266781e+01dB,5.02288692602589e+01°)
1.07894672222965e+04	(-3.50222082598237e+01dB,5.02895632261576e+01°)
1.08143395129776e+04	(-3.50103088357670e+01dB,5.03502265779508e+01°)
1.08392691402103e+04	(-3.49983894766468e+01dB,5.04108590638325e+01°)
1.08642562361689e+04	(-3.49864502047472e+01dB,5.04714604328143e+01°)
1.08893009333326e+04	(-3.49744910425047e+01dB,5.05320304347977e+01°)
1.09144033644858e+04	(-3.49625120125009e+01dB,5.05925688205237e+01°)
1.09395636627192e+04	(-3.49505131374526e+01dB,5.06530753415085e+01°)
1.09647819614301e+04	(-3.49384944402334e+01dB,5.07135497502252e+01°)
1.09900583943234e+04	(-3.49264559438522e+01dB,5.07739917999443e+01°)
1.10153930954124e+04	(-3.49143976714621e+01dB,5.08344012448184e+01°)
1.10407861990189e+04	(-3.49023196463517e+01dB,5.08947778398196e+01°)
1.10662378397749e+04	(-3.48902218919755e+01dB,5.09551213410017e+01°)
1.10917481526222e+04	(-3.48781044318895e+01dB,5.10154315049847e+01°)
1.11173172728141e+04	(-3.48659672898172e+01dB,5.10757080895061e+01°)
1.11429453359155e+04	(-3.48538104895930e+01dB,5.11359508529729e+01°)
1.11686324778038e+04	(-3.48416340552325e+01dB,5.11961595550394e+01°)
1.11943788346697e+04	(-3.48294380108317e+01dB,5.12563339558049e+01°)
1.12201845430178e+04	(-3.48172223806638e+01dB,5.13164738166093e+01°)
1.12460497396674e+04	(-3.48049871891128e+01dB,5.13765788995043e+01°)
1.12719745617533e+04	(-3.47927324607058e+01dB,5.14366489675297e+01°)
1.12979591467261e+04	(-3.47804582200990e+01dB,5.14966837846076e+01°)
1.13240036323537e+04	(-3.47681644920861e+01dB,5.15566831156281e+01°)
1.13501081567213e+04	(-3.47558513015751e+01dB,5.16166467262611e+01°)
1.13762728582325e+04	(-3.47435186736079e+01dB,5.16765743831374e+01°)
1.14024978756098e+04	(-3.47311666333711e+01dB,5.17364658539469e+01°)
1.14287833478959e+04	(-3.47187952061610e+01dB,5.17963209071556e+01°)
1.14551294144535e+04	(-3.47064044174063e+01dB,5.18561393122138e+01°)
1.14815362149670e+04	(-3.46939942926582e+01dB,5.19159208394768e+01°)
1.15080038894425e+04	(-3.46815648575872e+01dB,5.19756652601944e+01°)
1.15345325782090e+04	(-3.46691161380035e+01dB,5.20353723466912e+01°)
1.15611224219191e+04	(-3.46566481598250e+01dB,5.20950418721104e+01°)
1.15877735615494e+04	(-3.46441609490945e+01dB,5.21546736105672e+01°)
1.16144861384015e+04	(-3.46316545319734e+01dB,5.22142673371101e+01°)
1.16412602941030e+04	(-3.46191289347425e+01dB,5.22738228277380e+01°)
1.16680961706077e+04	(-3.46065841838124e+01dB,5.23333398594969e+01°)
1.16949939101968e+04	(-3.45940203056966e+01dB,5.23928182102669e+01°)
1.17219536554794e+04	(-3.45814373270361e+01dB,5.24522576589800e+01°)
1.17489755493934e+04	(-3.45688352745623e+01dB,5.25116579853138e+01°)
1.17760597352061e+04	(-3.45562141751540e+01dB,5.25710189701925e+01°)
1.18032063565154e+04	(-3.45435740557891e+01dB,5.26303403953842e+01°)
1.18304155572497e+04	(-3.45309149435474e+01dB,5.26896220435313e+01°)
1.18576874816697e+04	(-3.45182368656446e+01dB,5.27488636984625e+01°)
1.18850222743682e+04	(-3.45055398493824e+01dB,5.28080651447639e+01°)
1.19124200802718e+04	(-3.44928239221824e+01dB,5.28672261680914e+01°)
1.19398810446408e+04	(-3.44800891115795e+01dB,5.29263465551189e+01°)
1.19674053130705e+04	(-3.44673354452006e+01dB,5.29854260933656e+01°)
1.19949930314918e+04	(-3.44545629508020e+01dB,5.30444645715347e+01°)
1.20226443461722e+04	(-3.44417716562178e+01dB,5.31034617790715e+01°)
1.20503594037160e+04	(-3.44289615894065e+01dB,5.31624175065824e+01°)
1.20781383510658e+04	(-3.44161327784285e+01dB,5.32213315456486e+01°)
1.21059813355028e+04	(-3.44032852514403e+01dB,5.32802036887879e+01°)
1.21338885046478e+04	(-3.43904190367016e+01dB,5.33390337295236e+01°)
1.21618600064617e+04	(-3.43775341625708e+01dB,5.33978214623604e+01°)
