Freq.	V(4,3)/V(A)
1.46892627764362e+04	(3.24180260134836e+00dB,2.06773178064237e+00°)
1.47231250243247e+04	(3.24182874013179e+00dB,2.06295878531799e+00°)
1.47570653327564e+04	(3.24185475938523e+00dB,2.05819668956639e+00°)
1.47910838816796e+04	(3.24188065965839e+00dB,2.05344546839843e+00°)
1.48251808514570e+04	(3.24190644149838e+00dB,2.04870509688660e+00°)
1.48593564228676e+04	(3.24193210544990e+00dB,2.04397555015233e+00°)
1.48936107771066e+04	(3.24195765205512e+00dB,2.03925680337806e+00°)
1.49279440957874e+04	(3.24198308185377e+00dB,2.03454883179819e+00°)
1.49623565609418e+04	(3.24200839538309e+00dB,2.02985161070634e+00°)
1.49968483550212e+04	(3.24203359317789e+00dB,2.02516511544894e+00°)
1.50314196608977e+04	(3.24205867577055e+00dB,2.02048932142653e+00°)
1.50660706618649e+04	(3.24208364369104e+00dB,2.01582420409434e+00°)
1.51008015416389e+04	(3.24210849746688e+00dB,2.01116973896623e+00°)
1.51356124843595e+04	(3.24213323762319e+00dB,2.00652590160916e+00°)
1.51705036745908e+04	(3.24215786468273e+00dB,2.00189266764307e+00°)
1.52054752973224e+04	(3.24218237916586e+00dB,1.99727001274294e+00°)
1.52405275379703e+04	(3.24220678159055e+00dB,1.99265791264123e+00°)
1.52756605823781e+04	(3.24223107247248e+00dB,1.98805634311988e+00°)
1.53108746168177e+04	(3.24225525232489e+00dB,1.98346528001949e+00°)
1.53461698279903e+04	(3.24227932165872e+00dB,1.97888469923211e+00°)
1.53815464030277e+04	(3.24230328098264e+00dB,1.97431457670417e+00°)
1.54170045294930e+04	(3.24232713080290e+00dB,1.96975488843727e+00°)
1.54525443953815e+04	(3.24235087162353e+00dB,1.96520561048380e+00°)
1.54881661891222e+04	(3.24237450394623e+00dB,1.96066671895320e+00°)
1.55238700995782e+04	(3.24239802827039e+00dB,1.95613819000664e+00°)
1.55596563160481e+04	(3.24242144509319e+00dB,1.95161999985790e+00°)
1.55955250282669e+04	(3.24244475490948e+00dB,1.94711212477679e+00°)
1.56314764264069e+04	(3.24246795821191e+00dB,1.94261454108481e+00°)
1.56675107010788e+04	(3.24249105549086e+00dB,1.93812722515303e+00°)
1.57036280433328e+04	(3.24251404723447e+00dB,1.93365015341088e+00°)
1.57398286446595e+04	(3.24253693392865e+00dB,1.92918330233965e+00°)
1.57761126969908e+04	(3.24255971605716e+00dB,1.92472664846898e+00°)
1.58124803927011e+04	(3.24258239410148e+00dB,1.92028016838642e+00°)
1.58489319246084e+04	(3.24260496854094e+00dB,1.91584383872937e+00°)
1.58854674859751e+04	(3.24262743985266e+00dB,1.91141763618882e+00°)
1.59220872705090e+04	(3.24264980851164e+00dB,1.90700153750521e+00°)
1.59587914723646e+04	(3.24267207499066e+00dB,1.90259551947330e+00°)
1.59955802861440e+04	(3.24269423976038e+00dB,1.89819955894017e+00°)
1.60324539068977e+04	(3.24271630328929e+00dB,1.89381363280594e+00°)
1.60694125301260e+04	(3.24273826604378e+00dB,1.88943771801860e+00°)
1.61064563517799e+04	(3.24276012848810e+00dB,1.88507179158055e+00°)
1.61435855682621e+04	(3.24278189108440e+00dB,1.88071583054336e+00°)
1.61808003764279e+04	(3.24280355429269e+00dB,1.87636981201725e+00°)
1.62181009735865e+04	(3.24282511857093e+00dB,1.87203371315347e+00°)
1.62554875575021e+04	(3.24284658437498e+00dB,1.86770751116087e+00°)
1.62929603263944e+04	(3.24286795215861e+00dB,1.86339118329904e+00°)
1.63305194789405e+04	(3.24288922237353e+00dB,1.85908470687654e+00°)
1.63681652142753e+04	(3.24291039546942e+00dB,1.85478805925423e+00°)
1.64058977319926e+04	(3.24293147189387e+00dB,1.85050121784381e+00°)
1.64437172321465e+04	(3.24295245209247e+00dB,1.84622416010730e+00°)
1.64816239152523e+04	(3.24297333650877e+00dB,1.84195686355663e+00°)
1.65196179822873e+04	(3.24299412558429e+00dB,1.83769930575468e+00°)
1.65576996346924e+04	(3.24301481975857e+00dB,1.83345146431401e+00°)
1.65958690743728e+04	(3.24303541946911e+00dB,1.82921331690056e+00°)
1.66341265036988e+04	(3.24305592515147e+00dB,1.82498484122513e+00°)
1.66724721255078e+04	(3.24307633723914e+00dB,1.82076601505507e+00°)
1.67109061431042e+04	(3.24309665616374e+00dB,1.81655681620146e+00°)
1.67494287602615e+04	(3.24311688235488e+00dB,1.81235722252711e+00°)
1.67880401812227e+04	(3.24313701624020e+00dB,1.80816721194713e+00°)
1.68267406107018e+04	(3.24315705824542e+00dB,1.80398676242332e+00°)
1.68655302538845e+04	(3.24317700879432e+00dB,1.79981585196597e+00°)
1.69044093164297e+04	(3.24319686830872e+00dB,1.79565445864074e+00°)
1.69433780044704e+04	(3.24321663720857e+00dB,1.79150256055501e+00°)
1.69824365246145e+04	(3.24323631591190e+00dB,1.78736013586836e+00°)
1.70215850839466e+04	(3.24325590483479e+00dB,1.78322716279203e+00°)
1.70608238900283e+04	(3.24327540439148e+00dB,1.77910361958405e+00°)
1.71001531508999e+04	(3.24329481499431e+00dB,1.77498948454825e+00°)
1.71395730750813e+04	(3.24331413705374e+00dB,1.77088473604254e+00°)
1.71790838715729e+04	(3.24333337097836e+00dB,1.76678935247019e+00°)
1.72186857498571e+04	(3.24335251717490e+00dB,1.76270331228484e+00°)
1.72583789198991e+04	(3.24337157604828e+00dB,1.75862659398440e+00°)
1.72981635921480e+04	(3.24339054800151e+00dB,1.75455917612167e+00°)
1.73380399775384e+04	(3.24340943343583e+00dB,1.75050103729148e+00°)
1.73780082874907e+04	(3.24342823275062e+00dB,1.74645215614036e+00°)
1.74180687339131e+04	(3.24344694634344e+00dB,1.74241251136118e+00°)
1.74582215292020e+04	(3.24346557461007e+00dB,1.73838208169596e+00°)
1.74984668862435e+04	(3.24348411794447e+00dB,1.73436084593406e+00°)
1.75388050184146e+04	(3.24350257673882e+00dB,1.73034878291256e+00°)
1.75792361395839e+04	(3.24352095138349e+00dB,1.72634587151496e+00°)
1.76197604641132e+04	(3.24353924226713e+00dB,1.72235209067159e+00°)
1.76603782068586e+04	(3.24355744977657e+00dB,1.71836741936451e+00°)
1.77010895831711e+04	(3.24357557429689e+00dB,1.71439183661815e+00°)
1.77418948088986e+04	(3.24359361621147e+00dB,1.71042532150641e+00°)
1.77827941003861e+04	(3.24361157590188e+00dB,1.70646785314965e+00°)
1.78237876744778e+04	(3.24362945374798e+00dB,1.70251941071615e+00°)
1.78648757485174e+04	(3.24364725012792e+00dB,1.69857997341876e+00°)
1.79060585403498e+04	(3.24366496541813e+00dB,1.69464952051925e+00°)
1.79473362683221e+04	(3.24368259999328e+00dB,1.69072803132673e+00°)
1.79887091512848e+04	(3.24370015422642e+00dB,1.68681548519358e+00°)
1.80301774085926e+04	(3.24371762848884e+00dB,1.68291186152006e+00°)
1.80717412601061e+04	(3.24373502315018e+00dB,1.67901713975301e+00°)
1.81134009261929e+04	(3.24375233857837e+00dB,1.67513129938666e+00°)
1.81551566277282e+04	(3.24376957513967e+00dB,1.67125431996076e+00°)
1.81970085860967e+04	(3.24378673319871e+00dB,1.66738618105882e+00°)
1.82389570231932e+04	(3.24380381311845e+00dB,1.66352686231241e+00°)
1.82810021614242e+04	(3.24382081526017e+00dB,1.65967634339986e+00°)
1.83231442237089e+04	(3.24383773998356e+00dB,1.65583460404074e+00°)
1.83653834334803e+04	(3.24385458764663e+00dB,1.65200162400673e+00°)
1.84077200146864e+04	(3.24387135860579e+00dB,1.64817738310944e+00°)
1.84501541917915e+04	(3.24388805321583e+00dB,1.64436186120802e+00°)
1.84926861897776e+04	(3.24390467182994e+00dB,1.64055503820599e+00°)
1.85353162341449e+04	(3.24392121479965e+00dB,1.63675689405635e+00°)
1.85780445509137e+04	(3.24393768247495e+00dB,1.63296740875222e+00°)
1.86208713666254e+04	(3.24395407520424e+00dB,1.62918656233133e+00°)
1.86637969083434e+04	(3.24397039333432e+00dB,1.62541433487950e+00°)
1.87068214036547e+04	(3.24398663721041e+00dB,1.62165070652771e+00°)
1.87499450806709e+04	(3.24400280717618e+00dB,1.61789565744873e+00°)
1.87931681680294e+04	(3.24401890357374e+00dB,1.61414916786034e+00°)
1.88364908948947e+04	(3.24403492674362e+00dB,1.61041121802733e+00°)
1.88799134909596e+04	(3.24405087702484e+00dB,1.60668178825734e+00°)
1.89234361864464e+04	(3.24406675475486e+00dB,1.60296085890184e+00°)
1.89670592121081e+04	(3.24408256026962e+00dB,1.59924841035582e+00°)
1.90107827992297e+04	(3.24409829390352e+00dB,1.59554442306167e+00°)
1.90546071796291e+04	(3.24411395598946e+00dB,1.59184887750248e+00°)
1.90985325856590e+04	(3.24412954685883e+00dB,1.58816175420649e+00°)
1.91425592502075e+04	(3.24414506684151e+00dB,1.58448303374562e+00°)
1.91866874066995e+04	(3.24416051626586e+00dB,1.58081269673637e+00°)
1.92309172890982e+04	(3.24417589545881e+00dB,1.57715072383701e+00°)
1.92752491319060e+04	(3.24419120474575e+00dB,1.57349709575224e+00°)
1.93196831701659e+04	(3.24420644445061e+00dB,1.56985179322505e+00°)
1.93642196394627e+04	(3.24422161489586e+00dB,1.56621479704874e+00°)
1.94088587759244e+04	(3.24423671640253e+00dB,1.56258608805376e+00°)
1.94536008162232e+04	(3.24425174929014e+00dB,1.55896564711746e+00°)
1.94984459975770e+04	(3.24426671387681e+00dB,1.55535345515752e+00°)
1.95433945577505e+04	(3.24428161047918e+00dB,1.55174949313763e+00°)
1.95884467350565e+04	(3.24429643941248e+00dB,1.54815374206267e+00°)
1.96336027683570e+04	(3.24431120099053e+00dB,1.54456618297783e+00°)
1.96788628970650e+04	(3.24432589552566e+00dB,1.54098679697579e+00°)
1.97242273611451e+04	(3.24434052332886e+00dB,1.53741556518846e+00°)
1.97696964011151e+04	(3.24435508470966e+00dB,1.53385246879170e+00°)
1.98152702580475e+04	(3.24436957997622e+00dB,1.53029748900311e+00°)
1.98609491735702e+04	(3.24438400943528e+00dB,1.52675060708197e+00°)
1.99067333898684e+04	(3.24439837339220e+00dB,1.52321180433000e+00°)
1.99526231496853e+04	(3.24441267215096e+00dB,1.51968106209465e+00°)
1.99986186963239e+04	(3.24442690601416e+00dB,1.51615836175875e+00°)
2.00447202736481e+04	(3.24444107528302e+00dB,1.51264368475119e+00°)
2.00909281260837e+04	(3.24445518025743e+00dB,1.50913701254371e+00°)
2.01372424986203e+04	(3.24446922123586e+00dB,1.50563832664721e+00°)
2.01836636368120e+04	(3.24448319851550e+00dB,1.50214760861392e+00°)
2.02301917867791e+04	(3.24449711239215e+00dB,1.49866484004025e+00°)
2.02768271952092e+04	(3.24451096316028e+00dB,1.49519000256129e+00°)
2.03235701093586e+04	(3.24452475111304e+00dB,1.49172307785536e+00°)
2.03704207770536e+04	(3.24453847654223e+00dB,1.48826404764115e+00°)
2.04173794466917e+04	(3.24455213973834e+00dB,1.48481289368038e+00°)
2.04644463672431e+04	(3.24456574099057e+00dB,1.48136959777152e+00°)
2.05116217882520e+04	(3.24457928058675e+00dB,1.47793414175952e+00°)
2.05589059598378e+04	(3.24459275881348e+00dB,1.47450650752520e+00°)
2.06062991326964e+04	(3.24460617595603e+00dB,1.47108667699311e+00°)
2.06538015581016e+04	(3.24461953229837e+00dB,1.46767463212819e+00°)
2.07014134879068e+04	(3.24463282812320e+00dB,1.46427035493617e+00°)
2.07491351745454e+04	(3.24464606371194e+00dB,1.46087382746063e+00°)
2.07969668710333e+04	(3.24465923934473e+00dB,1.45748503178961e+00°)
2.08449088309692e+04	(3.24467235530045e+00dB,1.45410395005038e+00°)
2.08929613085367e+04	(3.24468541185673e+00dB,1.45073056440784e+00°)
2.09411245585052e+04	(3.24469840928991e+00dB,1.44736485706915e+00°)
2.09893988362315e+04	(3.24471134787513e+00dB,1.44400681028251e+00°)
2.10377843976610e+04	(3.24472422788626e+00dB,1.44065640633324e+00°)
2.10862814993292e+04	(3.24473704959592e+00dB,1.43731362754969e+00°)
2.11348903983627e+04	(3.24474981327552e+00dB,1.43397845629837e+00°)
2.11836113524813e+04	(3.24476251919524e+00dB,1.43065087498481e+00°)
2.12324446199984e+04	(3.24477516762403e+00dB,1.42733086605537e+00°)
2.12813904598233e+04	(3.24478775882965e+00dB,1.42401841199532e+00°)
2.13304491314620e+04	(3.24480029307860e+00dB,1.42071349533056e+00°)
2.13796208950185e+04	(3.24481277063623e+00dB,1.41741609862601e+00°)
2.14289060111968e+04	(3.24482519176668e+00dB,1.41412620448333e+00°)
2.14783047413015e+04	(3.24483755673287e+00dB,1.41084379554657e+00°)
2.15278173472399e+04	(3.24484986579657e+00dB,1.40756885449814e+00°)
2.15774440915228e+04	(3.24486211921833e+00dB,1.40430136405757e+00°)
2.16271852372664e+04	(3.24487431725758e+00dB,1.40104130698511e+00°)
2.16770410481931e+04	(3.24488646017251e+00dB,1.39778866608157e+00°)
2.17270117886336e+04	(3.24489854822020e+00dB,1.39454342418194e+00°)
2.17770977235277e+04	(3.24491058165654e+00dB,1.39130556416414e+00°)
2.18272991184261e+04	(3.24492256073629e+00dB,1.38807506894040e+00°)
2.18776162394916e+04	(3.24493448571306e+00dB,1.38485192146570e+00°)
2.19280493535006e+04	(3.24494635683927e+00dB,1.38163610473217e+00°)
2.19785987278443e+04	(3.24495817436628e+00dB,1.37842760176814e+00°)
2.20292646305306e+04	(3.24496993854424e+00dB,1.37522639564217e+00°)
2.20800473301851e+04	(3.24498164962223e+00dB,1.37203246946142e+00°)
2.21309470960524e+04	(3.24499330784817e+00dB,1.36884580636845e+00°)
2.21819641979982e+04	(3.24500491346889e+00dB,1.36566638954702e+00°)
2.22330989065101e+04	(3.24501646673008e+00dB,1.36249420221804e+00°)
2.22843514926991e+04	(3.24502796787636e+00dB,1.35932922763799e+00°)
2.23357222283013e+04	(3.24503941715123e+00dB,1.35617144910216e+00°)
2.23872113856794e+04	(3.24505081479708e+00dB,1.35302084994499e+00°)
2.24388192378236e+04	(3.24506216105523e+00dB,1.34987741353647e+00°)
2.24905460583538e+04	(3.24507345616588e+00dB,1.34674112328736e+00°)
2.25423921215203e+04	(3.24508470036821e+00dB,1.34361196264031e+00°)
2.25943577022057e+04	(3.24509589390029e+00dB,1.34048991507851e+00°)
2.26464430759265e+04	(3.24510703699908e+00dB,1.33737496412422e+00°)
2.26986485188342e+04	(3.24511812990053e+00dB,1.33426709333401e+00°)
2.27509743077166e+04	(3.24512917283952e+00dB,1.33116628630094e+00°)
2.28034207200001e+04	(3.24514016604986e+00dB,1.32807252665791e+00°)
2.28559880337502e+04	(3.24515110976430e+00dB,1.32498579807202e+00°)
2.29086765276736e+04	(3.24516200421458e+00dB,1.32190608424922e+00°)
2.29614864811195e+04	(3.24517284963135e+00dB,1.31883336893091e+00°)
2.30144181740810e+04	(3.24518364624427e+00dB,1.31576763589454e+00°)
2.30674718871966e+04	(3.24519439428193e+00dB,1.31270886895594e+00°)
2.31206479017518e+04	(3.24520509397193e+00dB,1.30965705196519e+00°)
2.31739464996806e+04	(3.24521574554080e+00dB,1.30661216881263e+00°)
2.32273679635669e+04	(3.24522634921411e+00dB,1.30357420341937e+00°)
2.32809125766459e+04	(3.24523690521638e+00dB,1.30054313974663e+00°)
2.33345806228058e+04	(3.24524741377113e+00dB,1.29751896179076e+00°)
2.33883723865893e+04	(3.24525787510087e+00dB,1.29450165358492e+00°)
2.34422881531950e+04	(3.24526828942713e+00dB,1.29149119919599e+00°)
2.34963282084788e+04	(3.24527865697043e+00dB,1.28848758272943e+00°)
2.35504928389559e+04	(3.24528897795031e+00dB,1.28549078832429e+00°)
2.36047823318015e+04	(3.24529925258531e+00dB,1.28250080015699e+00°)
2.36591969748533e+04	(3.24530948109302e+00dB,1.27951760243930e+00°)
2.37137370566123e+04	(3.24531966369003e+00dB,1.27654117941744e+00°)
2.37684028662445e+04	(3.24532980059197e+00dB,1.27357151537318e+00°)
2.38231946935826e+04	(3.24533989201349e+00dB,1.27060859462604e+00°)
2.38781128291275e+04	(3.24534993816831e+00dB,1.26765240152745e+00°)
2.39331575640496e+04	(3.24535993926915e+00dB,1.26470292046736e+00°)
2.39883291901906e+04	(3.24536989552780e+00dB,1.26176013586840e+00°)
2.40436280000650e+04	(3.24537980715510e+00dB,1.25882403218979e+00°)
2.40990542868616e+04	(3.24538967436097e+00dB,1.25589459392441e+00°)
2.41546083444450e+04	(3.24539949735434e+00dB,1.25297180560148e+00°)
2.42102904673574e+04	(3.24540927634326e+00dB,1.25005565178517e+00°)
2.42661009508198e+04	(3.24541901153480e+00dB,1.24714611707160e+00°)
2.43220400907338e+04	(3.24542870313512e+00dB,1.24424318609560e+00°)
2.43781081836831e+04	(3.24543835134950e+00dB,1.24134684352272e+00°)
2.44343055269353e+04	(3.24544795638223e+00dB,1.23845707405701e+00°)
2.44906324184430e+04	(3.24545751843676e+00dB,1.23557386243240e+00°)
2.45470891568459e+04	(3.24546703771557e+00dB,1.23269719342222e+00°)
2.46036760414718e+04	(3.24547651442025e+00dB,1.22982705183096e+00°)
2.46603933723389e+04	(3.24548594875153e+00dB,1.22696342249709e+00°)
2.47172414501568e+04	(3.24549534090920e+00dB,1.22410629029510e+00°)
2.47742205763284e+04	(3.24550469109217e+00dB,1.22125564013160e+00°)
2.48313310529512e+04	(3.24551399949846e+00dB,1.21841145694857e+00°)
2.48885731828194e+04	(3.24552326632523e+00dB,1.21557372572202e+00°)
2.49459472694250e+04	(3.24553249176873e+00dB,1.21274243145917e+00°)
2.50034536169598e+04	(3.24554167602434e+00dB,1.20991755920510e+00°)
2.50610925303166e+04	(3.24555081928659e+00dB,1.20709909403601e+00°)
2.51188643150912e+04	(3.24555992174912e+00dB,1.20428702106158e+00°)
2.51767692775840e+04	(3.24556898360472e+00dB,1.20148132542546e+00°)
2.52348077248012e+04	(3.24557800504531e+00dB,1.19868199230648e+00°)
2.52929799644569e+04	(3.24558698626196e+00dB,1.19588900691400e+00°)
2.53512863049745e+04	(3.24559592744491e+00dB,1.19310235449140e+00°)
2.54097270554884e+04	(3.24560482878351e+00dB,1.19032202031651e+00°)
2.54683025258458e+04	(3.24561369046630e+00dB,1.18754798970045e+00°)
2.55270130266078e+04	(3.24562251268099e+00dB,1.18478024798530e+00°)
2.55858588690518e+04	(3.24563129561442e+00dB,1.18201878054836e+00°)
2.56448403651725e+04	(3.24564003945263e+00dB,1.17926357279729e+00°)
2.57039578276840e+04	(3.24564874438080e+00dB,1.17651461017580e+00°)
2.57632115700211e+04	(3.24565741058333e+00dB,1.17377187815829e+00°)
2.58226019063413e+04	(3.24566603824375e+00dB,1.17103536225181e+00°)
2.58821291515262e+04	(3.24567462754485e+00dB,1.16830504799682e+00°)
2.59417936211834e+04	(3.24568317866851e+00dB,1.16558092096660e+00°)
2.60015956316480e+04	(3.24569169179588e+00dB,1.16286296676580e+00°)
2.60615354999842e+04	(3.24570016710729e+00dB,1.16015117103172e+00°)
2.61216135439873e+04	(3.24570860478224e+00dB,1.15744551943476e+00°)
2.61818300821851e+04	(3.24571700499946e+00dB,1.15474599767756e+00°)
2.62421854338396e+04	(3.24572536793688e+00dB,1.15205259149315e+00°)
2.63026799189490e+04	(3.24573369377165e+00dB,1.14936528664866e+00°)
2.63633138582490e+04	(3.24574198268014e+00dB,1.14668406894208e+00°)
2.64240875732146e+04	(3.24575023483789e+00dB,1.14400892420487e+00°)
2.64850013860622e+04	(3.24575845041974e+00dB,1.14133983829797e+00°)
2.65460556197505e+04	(3.24576662959967e+00dB,1.13867679711729e+00°)
2.66072505979832e+04	(3.24577477255099e+00dB,1.13601978658712e+00°)
2.66685866452099e+04	(3.24578287944615e+00dB,1.13336879266540e+00°)
2.67300640866282e+04	(3.24579095045690e+00dB,1.13072380134056e+00°)
2.67916832481854e+04	(3.24579898575419e+00dB,1.12808479863475e+00°)
2.68534444565802e+04	(3.24580698550824e+00dB,1.12545177059856e+00°)
2.69153480392642e+04	(3.24581494988851e+00dB,1.12282470331649e+00°)
2.69773943244443e+04	(3.24582287906370e+00dB,1.12020358290219e+00°)
2.70395836410835e+04	(3.24583077320180e+00dB,1.11758839550273e+00°)
2.71019163189035e+04	(3.24583863247002e+00dB,1.11497912729506e+00°)
2.71643926883858e+04	(3.24584645703484e+00dB,1.11237576448656e+00°)
2.72270130807741e+04	(3.24585424706203e+00dB,1.10977829331713e+00°)
2.72897778280754e+04	(3.24586200271659e+00dB,1.10718670005703e+00°)
2.73526872630621e+04	(3.24586972416284e+00dB,1.10460097100780e+00°)
2.74157417192738e+04	(3.24587741156435e+00dB,1.10202109250007e+00°)
2.74789415310189e+04	(3.24588506508396e+00dB,1.09944705089681e+00°)
2.75422870333766e+04	(3.24589268488380e+00dB,1.09687883259190e+00°)
2.76057785621984e+04	(3.24590027112530e+00dB,1.09431642400848e+00°)
2.76694164541100e+04	(3.24590782396916e+00dB,1.09175981160228e+00°)
2.77332010465133e+04	(3.24591534357540e+00dB,1.08920898185649e+00°)
2.77971326775878e+04	(3.24592283010333e+00dB,1.08666392128624e+00°)
2.78612116862926e+04	(3.24593028371151e+00dB,1.08412461643956e+00°)
2.79254384123682e+04	(3.24593770455788e+00dB,1.08159105388953e+00°)
2.79898131963385e+04	(3.24594509279964e+00dB,1.07906322024270e+00°)
2.80543363795120e+04	(3.24595244859331e+00dB,1.07654110213624e+00°)
2.81190083039842e+04	(3.24595977209471e+00dB,1.07402468623581e+00°)
2.81838293126394e+04	(3.24596706345902e+00dB,1.07151395923747e+00°)
2.82487997491519e+04	(3.24597432284070e+00dB,1.06900890786634e+00°)
2.83139199579886e+04	(3.24598155039353e+00dB,1.06650951887973e+00°)
2.83791902844103e+04	(3.24598874627064e+00dB,1.06401577906228e+00°)
2.84446110744739e+04	(3.24599591062449e+00dB,1.06152767522935e+00°)
2.85101826750338e+04	(3.24600304360686e+00dB,1.05904519422626e+00°)
2.85759054337442e+04	(3.24601014536887e+00dB,1.05656832292688e+00°)
2.86417796990605e+04	(3.24601721606096e+00dB,1.05409704823585e+00°)
2.87078058202416e+04	(3.24602425583294e+00dB,1.05163135708627e+00°)
2.87739841473514e+04	(3.24603126483396e+00dB,1.04917123644031e+00°)
2.88403150312607e+04	(3.24603824321254e+00dB,1.04671667329060e+00°)
2.89067988236494e+04	(3.24604519111649e+00dB,1.04426765465845e+00°)
2.89734358770079e+04	(3.24605210869302e+00dB,1.04182416759459e+00°)
2.90402265446391e+04	(3.24605899608871e+00dB,1.03938619917770e+00°)
2.91071711806607e+04	(3.24606585344945e+00dB,1.03695373651677e+00°)
2.91742701400063e+04	(3.24607268092057e+00dB,1.03452676674896e+00°)
2.92415237784279e+04	(3.24607947864670e+00dB,1.03210527704186e+00°)
2.93089324524978e+04	(3.24608624677185e+00dB,1.02968925458848e+00°)
2.93764965196099e+04	(3.24609298543944e+00dB,1.02727868661411e+00°)
2.94442163379822e+04	(3.24609969479223e+00dB,1.02487356037165e+00°)
2.95120922666584e+04	(3.24610637497239e+00dB,1.02247386314143e+00°)
2.95801246655100e+04	(3.24611302612144e+00dB,1.02007958223340e+00°)
2.96483138952379e+04	(3.24611964838031e+00dB,1.01769070498770e+00°)
2.97166603173748e+04	(3.24612624188931e+00dB,1.01530721876843e+00°)
2.97851642942864e+04	(3.24613280678814e+00dB,1.01292911097242e+00°)
2.98538261891741e+04	(3.24613934321590e+00dB,1.01055636902206e+00°)
2.99226463660763e+04	(3.24614585131108e+00dB,1.00818898036889e+00°)
2.99916251898709e+04	(3.24615233121157e+00dB,1.00582693249335e+00°)
3.00607630262767e+04	(3.24615878305467e+00dB,1.00347021290377e+00°)
3.01300602418556e+04	(3.24616520697710e+00dB,1.00111880913481e+00°)
3.01995172040146e+04	(3.24617160311496e+00dB,9.98772708750714e-01°)
3.02691342810074e+04	(3.24617797160377e+00dB,9.96431899343842e-01°)
3.03389118419371e+04	(3.24618431257846e+00dB,9.94096368533667e-01°)
3.04088502567571e+04	(3.24619062617341e+00dB,9.91766103966747e-01°)
3.04789498962742e+04	(3.24619691252239e+00dB,9.89441093318848e-01°)
3.05492111321495e+04	(3.24620317175858e+00dB,9.87121324293437e-01°)
3.06196343369011e+04	(3.24620940401464e+00dB,9.84806784619825e-01°)
3.06902198839059e+04	(3.24621560942262e+00dB,9.82497462055620e-01°)
3.07609681474014e+04	(3.24622178811398e+00dB,9.80193344387423e-01°)
3.08318795024878e+04	(3.24622794021964e+00dB,9.77894419427649e-01°)
3.09029543251302e+04	(3.24623406587000e+00dB,9.75600675015401e-01°)
3.09741929921600e+04	(3.24624016519484e+00dB,9.73312099018210e-01°)
3.10455958812778e+04	(3.24624623832337e+00dB,9.71028679332117e-01°)
3.11171633710544e+04	(3.24625228538433e+00dB,9.68750403876686e-01°)
3.11888958409336e+04	(3.24625830650582e+00dB,9.66477260601711e-01°)
3.12607936712337e+04	(3.24626430181543e+00dB,9.64209237483581e-01°)
3.13328572431500e+04	(3.24627027144021e+00dB,9.61946322524135e-01°)
3.14050869387563e+04	(3.24627621550665e+00dB,9.59688503752942e-01°)
3.14774831410073e+04	(3.24628213414070e+00dB,9.57435769227246e-01°)
3.15500462337404e+04	(3.24628802746779e+00dB,9.55188107029860e-01°)
3.16227766016779e+04	(3.24629389561278e+00dB,9.52945505270427e-01°)
3.16956746304290e+04	(3.24629973870004e+00dB,9.50707952086037e-01°)
3.17687407064918e+04	(3.24630555685337e+00dB,9.48475435638858e-01°)
3.18419752172553e+04	(3.24631135019607e+00dB,9.46247944119829e-01°)
3.19153785510016e+04	(3.24631711885090e+00dB,9.44025465744731e-01°)
3.19889510969080e+04	(3.24632286294010e+00dB,9.41807988755744e-01°)
3.20626932450487e+04	(3.24632858258540e+00dB,9.39595501421703e-01°)
3.21366053863972e+04	(3.24633427790797e+00dB,9.37387992038312e-01°)
3.22106879128283e+04	(3.24633994902855e+00dB,9.35185448926579e-01°)
3.22849412171203e+04	(3.24634559606730e+00dB,9.32987860433474e-01°)
3.23593656929568e+04	(3.24635121914385e+00dB,9.30795214934139e-01°)
3.24339617349288e+04	(3.24635681837740e+00dB,9.28607500827003e-01°)
3.25087297385373e+04	(3.24636239388659e+00dB,9.26424706538413e-01°)
3.25836701001948e+04	(3.24636794578957e+00dB,9.24246820519147e-01°)
3.26587832172275e+04	(3.24637347420401e+00dB,9.22073831246676e-01°)
3.27340694878777e+04	(3.24637897924703e+00dB,9.19905727225438e-01°)
3.28095293113057e+04	(3.24638446103534e+00dB,9.17742496982585e-01°)
3.28851630875921e+04	(3.24638991968506e+00dB,9.15584129073964e-01°)
3.29609712177396e+04	(3.24639535531188e+00dB,9.13430612079676e-01°)
3.30369541036753e+04	(3.24640076803100e+00dB,9.11281934605308e-01°)
3.31131121482529e+04	(3.24640615795712e+00dB,9.09138085282162e-01°)
3.31894457552548e+04	(3.24641152520448e+00dB,9.06999052766416e-01°)
3.32659553293942e+04	(3.24641686988679e+00dB,9.04864825740822e-01°)
3.33426412763172e+04	(3.24642219211735e+00dB,9.02735392913030e-01°)
3.34195040026051e+04	(3.24642749200892e+00dB,9.00610743014536e-01°)
3.34965439157765e+04	(3.24643276967384e+00dB,8.98490864804374e-01°)
3.35737614242892e+04	(3.24643802522393e+00dB,8.96375747065546e-01°)
3.36511569375427e+04	(3.24644325877059e+00dB,8.94265378605025e-01°)
3.37287308658805e+04	(3.24644847042473e+00dB,8.92159748257419e-01°)
3.38064836205918e+04	(3.24645366029679e+00dB,8.90058844879781e-01°)
3.38844156139139e+04	(3.24645882849674e+00dB,8.87962657355948e-01°)
3.39625272590344e+04	(3.24646397513415e+00dB,8.85871174592740e-01°)
3.40408189700937e+04	(3.24646910031805e+00dB,8.83784385523178e-01°)
3.41192911621864e+04	(3.24647420415709e+00dB,8.81702279104896e-01°)
