Freq.	V(A)/I(RDC_AB)
3.12607936712337e+04	(5.89208481036907e+00dB,8.88470171554722e+01°)
3.13328572431500e+04	(5.91208251572617e+00dB,8.88488448324516e+01°)
3.14050869387563e+04	(5.93208026360622e+00dB,8.88506664093254e+01°)
3.14774831410073e+04	(5.95207805396158e+00dB,8.88524818957192e+01°)
3.15500462337404e+04	(5.97207588674549e+00dB,8.88542913012263e+01°)
3.16227766016779e+04	(5.99207376191202e+00dB,8.88560946354083e+01°)
3.16956746304290e+04	(6.01207167941643e+00dB,8.88578919077952e+01°)
3.17687407064918e+04	(6.03206963921446e+00dB,8.88596831278840e+01°)
3.18419752172553e+04	(6.05206764126318e+00dB,8.88614683051362e+01°)
3.19153785510016e+04	(6.07206568552011e+00dB,8.88632474489897e+01°)
3.19889510969080e+04	(6.09206377194405e+00dB,8.88650205688453e+01°)
3.20626932450487e+04	(6.11206190049450e+00dB,8.88667876740700e+01°)
3.21366053863972e+04	(6.13206007113181e+00dB,8.88685487740034e+01°)
3.22106879128283e+04	(6.15205828381746e+00dB,8.88703038779525e+01°)
3.22849412171203e+04	(6.17205653851348e+00dB,8.88720529951917e+01°)
3.23593656929568e+04	(6.19205483518310e+00dB,8.88737961349621e+01°)
3.24339617349288e+04	(6.21205317379031e+00dB,8.88755333064766e+01°)
3.25087297385373e+04	(6.23205155429989e+00dB,8.88772645189172e+01°)
3.25836701001948e+04	(6.25204997667772e+00dB,8.88789897814285e+01°)
3.26587832172275e+04	(6.27204844089039e+00dB,8.88807091031280e+01°)
3.27340694878777e+04	(6.29204694690537e+00dB,8.88824224931033e+01°)
3.28095293113057e+04	(6.31204549469136e+00dB,8.88841299604081e+01°)
3.28851630875921e+04	(6.33204408421727e+00dB,8.88858315140655e+01°)
3.29609712177396e+04	(6.35204271545364e+00dB,8.88875271630674e+01°)
3.30369541036753e+04	(6.37204138837136e+00dB,8.88892169163717e+01°)
3.31131121482529e+04	(6.39204010294248e+00dB,8.88909007829130e+01°)
3.31894457552548e+04	(6.41203885913979e+00dB,8.88925787715869e+01°)
3.32659553293942e+04	(6.43203765693711e+00dB,8.88942508912576e+01°)
3.33426412763172e+04	(6.45203649630896e+00dB,8.88959171507686e+01°)
3.34195040026051e+04	(6.47203537723083e+00dB,8.88975775589193e+01°)
3.34965439157765e+04	(6.49203429967913e+00dB,8.88992321244873e+01°)
3.35737614242892e+04	(6.51203326363116e+00dB,8.89008808562141e+01°)
3.36511569375427e+04	(6.53203226906497e+00dB,8.89025237628141e+01°)
3.37287308658805e+04	(6.55203131595967e+00dB,8.89041608529695e+01°)
3.38064836205918e+04	(6.57203040429498e+00dB,8.89057921353306e+01°)
3.38844156139139e+04	(6.59202953405188e+00dB,8.89074176185175e+01°)
3.39625272590344e+04	(6.61202870521183e+00dB,8.89090373111211e+01°)
3.40408189700937e+04	(6.63202791775746e+00dB,8.89106512217020e+01°)
3.41192911621864e+04	(6.65202717167216e+00dB,8.89122593587888e+01°)
3.41979442513644e+04	(6.67202646694026e+00dB,8.89138617308758e+01°)
3.42767786546386e+04	(6.69202580354679e+00dB,8.89154583464353e+01°)
3.43557947899810e+04	(6.71202518147782e+00dB,8.89170492139041e+01°)
3.44349930763274e+04	(6.73202460072028e+00dB,8.89186343416874e+01°)
3.45143739335791e+04	(6.75202406126199e+00dB,8.89202137381624e+01°)
3.45939377826057e+04	(6.77202356309155e+00dB,8.89217874116776e+01°)
3.46736850452466e+04	(6.79202310619856e+00dB,8.89233553705457e+01°)
3.47536161443140e+04	(6.81202269057342e+00dB,8.89249176230561e+01°)
3.48337315035946e+04	(6.83202231620728e+00dB,8.89264741774627e+01°)
3.49140315478520e+04	(6.85202198309245e+00dB,8.89280250419906e+01°)
3.49945167028291e+04	(6.87202169122197e+00dB,8.89295702248378e+01°)
3.50751873952502e+04	(6.89202144058960e+00dB,8.89311097341674e+01°)
3.51560440528232e+04	(6.91202123119033e+00dB,8.89326435781167e+01°)
3.52370871042420e+04	(6.93202106301957e+00dB,8.89341717647904e+01°)
3.53183169791890e+04	(6.95202093607402e+00dB,8.89356943022649e+01°)
3.53997341083368e+04	(6.97202085035112e+00dB,8.89372111985851e+01°)
3.54813389233508e+04	(6.99202080584890e+00dB,8.89387224617672e+01°)
3.55631318568918e+04	(7.01202080256680e+00dB,8.89402280997975e+01°)
3.56451133426177e+04	(7.03202084050471e+00dB,8.89417281206330e+01°)
3.57272838151861e+04	(7.05202091966352e+00dB,8.89432225322013e+01°)
3.58096437102568e+04	(7.07202104004501e+00dB,8.89447113423962e+01°)
3.58921934644937e+04	(7.09202120165198e+00dB,8.89461945590885e+01°)
3.59749335155674e+04	(7.11202140448768e+00dB,8.89476721901148e+01°)
3.60578643021574e+04	(7.13202164855666e+00dB,8.89491442432834e+01°)
3.61409862639545e+04	(7.15202193386418e+00dB,8.89506107263740e+01°)
3.62242998416630e+04	(7.17202226041638e+00dB,8.89520716471338e+01°)
3.63078054770032e+04	(7.19202262822028e+00dB,8.89535270132868e+01°)
3.63915036127138e+04	(7.21202303728376e+00dB,8.89549768325206e+01°)
3.64753946925538e+04	(7.23202348761554e+00dB,8.89564211124958e+01°)
3.65594791613055e+04	(7.25202397922543e+00dB,8.89578598608443e+01°)
3.66437574647764e+04	(7.27202451212375e+00dB,8.89592930851709e+01°)
3.67282300498015e+04	(7.29202508632197e+00dB,8.89607207930495e+01°)
3.68128973642461e+04	(7.31202570183239e+00dB,8.89621429920215e+01°)
3.68977598570080e+04	(7.33202635866812e+00dB,8.89635596896037e+01°)
3.69828179780196e+04	(7.35202705684316e+00dB,8.89649708932824e+01°)
3.70680721782505e+04	(7.37202779637244e+00dB,8.89663766105126e+01°)
3.71535229097102e+04	(7.39202857727178e+00dB,8.89677768487249e+01°)
3.72391706254498e+04	(7.41202939955773e+00dB,8.89691716153156e+01°)
3.73250157795649e+04	(7.43203026324790e+00dB,8.89705609176573e+01°)
3.74110588271982e+04	(7.45203116836063e+00dB,8.89719447630892e+01°)
3.74973002245412e+04	(7.47203211491530e+00dB,8.89733231589248e+01°)
3.75837404288372e+04	(7.49203310293202e+00dB,8.89746961124449e+01°)
3.76703798983837e+04	(7.51203413243180e+00dB,8.89760636309066e+01°)
3.77572190925344e+04	(7.53203520343659e+00dB,8.89774257215347e+01°)
3.78442584717021e+04	(7.55203631596924e+00dB,8.89787823915238e+01°)
3.79314984973609e+04	(7.57203747005336e+00dB,8.89801336480463e+01°)
3.80189396320489e+04	(7.59203866571359e+00dB,8.89814794982402e+01°)
3.81065823393700e+04	(7.61203990297524e+00dB,8.89828199492161e+01°)
3.81944270839974e+04	(7.63204118186477e+00dB,8.89841550080574e+01°)
3.82824743316750e+04	(7.65204250240935e+00dB,8.89854846818173e+01°)
3.83707245492205e+04	(7.67204386463713e+00dB,8.89868089775205e+01°)
3.84591782045280e+04	(7.69204526857702e+00dB,8.89881279021641e+01°)
3.85478357665698e+04	(7.71204671425888e+00dB,8.89894414627180e+01°)
3.86366977053995e+04	(7.73204820171341e+00dB,8.89907496661211e+01°)
3.87257644921543e+04	(7.75204973097242e+00dB,8.89920525192857e+01°)
3.88150365990574e+04	(7.77205130206835e+00dB,8.89933500290936e+01°)
3.89045144994206e+04	(7.79205291503444e+00dB,8.89946422024025e+01°)
3.89941986676469e+04	(7.81205456990521e+00dB,8.89959290460366e+01°)
3.90840895792327e+04	(7.83205626671579e+00dB,8.89972105667954e+01°)
3.91741877107708e+04	(7.85205800550216e+00dB,8.89984867714500e+01°)
3.92644935399525e+04	(7.87205978630149e+00dB,8.89997576667432e+01°)
3.93550075455702e+04	(7.89206160915131e+00dB,8.90010232593873e+01°)
3.94457302075203e+04	(7.91206347409066e+00dB,8.90022835560690e+01°)
3.95366620068052e+04	(7.93206538115901e+00dB,8.90035385634453e+01°)
3.96278034255363e+04	(7.95206733039706e+00dB,8.90047882881484e+01°)
3.97191549469364e+04	(7.97206932184607e+00dB,8.90060327367785e+01°)
3.98107170553421e+04	(7.99207135554848e+00dB,8.90072719159108e+01°)
3.99024902362065e+04	(8.01207343154737e+00dB,8.90085058320888e+01°)
3.99944749761021e+04	(8.03207554988702e+00dB,8.90097344918349e+01°)
4.00866717627226e+04	(8.05207771061234e+00dB,8.90109579016352e+01°)
4.01790810848863e+04	(8.07207991376928e+00dB,8.90121760679545e+01°)
4.02717034325382e+04	(8.09208215940463e+00dB,8.90133889972278e+01°)
4.03645392967527e+04	(8.11208444756622e+00dB,8.90145966958615e+01°)
4.04575891697365e+04	(8.13208677830242e+00dB,8.90157991702341e+01°)
4.05508535448306e+04	(8.15208915166300e+00dB,8.90169964266982e+01°)
4.06443329165134e+04	(8.17209156769823e+00dB,8.90181884715767e+01°)
4.07380277804034e+04	(8.19209402645951e+00dB,8.90193753111686e+01°)
4.08319386332613e+04	(8.21209652799902e+00dB,8.90205569517383e+01°)
4.09260659729932e+04	(8.23209907237001e+00dB,8.90217333995300e+01°)
4.10204102986528e+04	(8.25210165962643e+00dB,8.90229046607562e+01°)
4.11149721104443e+04	(8.27210428982328e+00dB,8.90240707416054e+01°)
4.12097519097251e+04	(8.29210696301638e+00dB,8.90252316482334e+01°)
4.13047501990082e+04	(8.31210967926258e+00dB,8.90263873867715e+01°)
4.13999674819651e+04	(8.33211243861955e+00dB,8.90275379633253e+01°)
4.14954042634283e+04	(8.35211524114591e+00dB,8.90286833839697e+01°)
4.15910610493942e+04	(8.37211808690120e+00dB,8.90298236547545e+01°)
4.16869383470255e+04	(8.39212097594583e+00dB,8.90309587817034e+01°)
4.17830366646541e+04	(8.41212390834107e+00dB,8.90320887708075e+01°)
4.18793565117837e+04	(8.43212688414943e+00dB,8.90332136280358e+01°)
4.19758983990926e+04	(8.45212990343396e+00dB,8.90343333593283e+01°)
4.20726628384363e+04	(8.47213296625882e+00dB,8.90354479705988e+01°)
4.21696503428501e+04	(8.49213607268900e+00dB,8.90365574677332e+01°)
4.22668614265521e+04	(8.51213922279066e+00dB,8.90376618565860e+01°)
4.23642966049459e+04	(8.53214241663044e+00dB,8.90387611429943e+01°)
4.24619563946231e+04	(8.55214565427630e+00dB,8.90398553327593e+01°)
4.25598413133661e+04	(8.57214893579699e+00dB,8.90409444316606e+01°)
4.26579518801510e+04	(8.59215226126228e+00dB,8.90420284454467e+01°)
4.27562886151503e+04	(8.61215563074270e+00dB,8.90431073798418e+01°)
4.28548520397356e+04	(8.63215904430976e+00dB,8.90441812405417e+01°)
4.29536426764804e+04	(8.65216250203599e+00dB,8.90452500332179e+01°)
4.30526610491627e+04	(8.67216600399492e+00dB,8.90463137635122e+01°)
4.31519076827681e+04	(8.69216955026076e+00dB,8.90473724370399e+01°)
4.32513831034925e+04	(8.71217314090889e+00dB,8.90484260593890e+01°)
4.33510878387445e+04	(8.73217677601554e+00dB,8.90494746361240e+01°)
4.34510224171487e+04	(8.75218045565796e+00dB,8.90505181727786e+01°)
4.35511873685484e+04	(8.77218417991416e+00dB,8.90515566748643e+01°)
4.36515832240081e+04	(8.79218794886328e+00dB,8.90525901478608e+01°)
4.37522105158167e+04	(8.81219176258541e+00dB,8.90536185972238e+01°)
4.38530697774900e+04	(8.83219562116143e+00dB,8.90546420283809e+01°)
4.39541615437739e+04	(8.85219952467337e+00dB,8.90556604467355e+01°)
4.40554863506468e+04	(8.87220347320409e+00dB,8.90566738576625e+01°)
4.41570447353227e+04	(8.89220746683740e+00dB,8.90576822665109e+01°)
4.42588372362540e+04	(8.91221150565803e+00dB,8.90586856786031e+01°)
4.43608643931346e+04	(8.93221558975180e+00dB,8.90596840992343e+01°)
4.44631267469022e+04	(8.95221971920546e+00dB,8.90606775336736e+01°)
4.45656248397416e+04	(8.97222389410669e+00dB,8.90616659871663e+01°)
4.46683592150876e+04	(8.99222811454408e+00dB,8.90626494649250e+01°)
4.47713304176275e+04	(9.01223238060722e+00dB,8.90636279721430e+01°)
4.48745389933045e+04	(9.03223669238679e+00dB,8.90646015139803e+01°)
4.49779854893200e+04	(9.05224104997425e+00dB,8.90655700955762e+01°)
4.50816704541372e+04	(9.07224545346210e+00dB,8.90665337220420e+01°)
4.51855944374834e+04	(9.09224990294389e+00dB,8.90674923984616e+01°)
4.52897579903532e+04	(9.11225439851404e+00dB,8.90684461298919e+01°)
4.53941616650115e+04	(9.13225894026812e+00dB,8.90693949213681e+01°)
4.54988060149960e+04	(9.15226352830245e+00dB,8.90703387778914e+01°)
4.56036915951207e+04	(9.17226816271441e+00dB,8.90712777044457e+01°)
4.57088189614786e+04	(9.19227284360240e+00dB,8.90722117059817e+01°)
4.58141886714444e+04	(9.21227757106590e+00dB,8.90731407874264e+01°)
4.59198012836779e+04	(9.23228234520513e+00dB,8.90740649536821e+01°)
4.60256573581266e+04	(9.25228716612168e+00dB,8.90749842096234e+01°)
4.61317574560289e+04	(9.27229203391760e+00dB,8.90758985600990e+01°)
4.62381021399170e+04	(9.29229694869636e+00dB,8.90768080099308e+01°)
4.63446919736197e+04	(9.31230191056242e+00dB,8.90777125639181e+01°)
4.64515275222659e+04	(9.33230691962104e+00dB,8.90786122268284e+01°)
4.65586093522868e+04	(9.35231197597851e+00dB,8.90795070034086e+01°)
4.66659380314197e+04	(9.37231707974212e+00dB,8.90803968983752e+01°)
4.67735141287107e+04	(9.39232223102051e+00dB,8.90812819164252e+01°)
4.68813382145173e+04	(9.41232742992267e+00dB,8.90821620622213e+01°)
4.69894108605123e+04	(9.43233267655924e+00dB,8.90830373404070e+01°)
4.70977326396861e+04	(9.45233797104147e+00dB,8.90839077555957e+01°)
4.72063041263498e+04	(9.47234331348190e+00dB,8.90847733123781e+01°)
4.73151258961388e+04	(9.49234870399375e+00dB,8.90856340153153e+01°)
4.74241985260152e+04	(9.51235414269159e+00dB,8.90864898689496e+01°)
4.75335225942712e+04	(9.53235962969084e+00dB,8.90873408777876e+01°)
4.76430986805322e+04	(9.55236516510801e+00dB,8.90881870463185e+01°)
4.77529273657597e+04	(9.57237074906057e+00dB,8.90890283790028e+01°)
4.78630092322544e+04	(9.59237638166711e+00dB,8.90898648802728e+01°)
4.79733448636595e+04	(9.61238206304720e+00dB,8.90906965545415e+01°)
4.80839348449634e+04	(9.63238779332140e+00dB,8.90915234061879e+01°)
4.81947797625033e+04	(9.65239357261146e+00dB,8.90923454395721e+01°)
4.83058802039678e+04	(9.67239940103993e+00dB,8.90931626590245e+01°)
4.84172367584004e+04	(9.69240527873059e+00dB,8.90939750688542e+01°)
4.85288500162026e+04	(9.71241120580835e+00dB,8.90947826733391e+01°)
4.86407205691366e+04	(9.73241718239888e+00dB,8.90955854767366e+01°)
4.87528490103290e+04	(9.75242320862910e+00dB,8.90963834832753e+01°)
4.88652359342737e+04	(9.77242928462693e+00dB,8.90971766971628e+01°)
4.89778819368350e+04	(9.79243541052134e+00dB,8.90979651225718e+01°)
4.90907876152506e+04	(9.81244158644244e+00dB,8.90987487636612e+01°)
4.92039535681354e+04	(9.83244781252130e+00dB,8.90995276245550e+01°)
4.93173803954839e+04	(9.85245408889014e+00dB,8.91003017093574e+01°)
4.94310686986738e+04	(9.87246041568208e+00dB,8.91010710221455e+01°)
4.95450190804693e+04	(9.89246679303159e+00dB,8.91018355669705e+01°)
4.96592321450238e+04	(9.91247322107387e+00dB,8.91025953478580e+01°)
4.97737084978838e+04	(9.93247969994554e+00dB,8.91033503688104e+01°)
4.98884487459914e+04	(9.95248622978400e+00dB,8.91041006338026e+01°)
5.00034534976880e+04	(9.97249281072801e+00dB,8.91048461467836e+01°)
5.01187233627173e+04	(9.99249944291719e+00dB,8.91055869116799e+01°)
5.02342589522288e+04	(1.00125061264923e+01dB,8.91063229323911e+01°)
5.03500608787805e+04	(1.00325128615953e+01dB,8.91070542127897e+01°)
5.04661297563429e+04	(1.00525196483691e+01dB,8.91077807567264e+01°)
5.05824662003014e+04	(1.00725264869579e+01dB,8.91085025680254e+01°)
5.06990708274604e+04	(1.00925333775067e+01dB,8.91092196504874e+01°)
5.08159442560460e+04	(1.01125403201618e+01dB,8.91099320078810e+01°)
5.09330871057095e+04	(1.01325473150708e+01dB,8.91106396439593e+01°)
5.10504999975305e+04	(1.01525543623819e+01dB,8.91113425624433e+01°)
5.11681835540206e+04	(1.01725614622449e+01dB,8.91120407670309e+01°)
5.12861383991263e+04	(1.01925686148104e+01dB,8.91127342613967e+01°)
5.14043651582324e+04	(1.02125758202303e+01dB,8.91134230491872e+01°)
5.15228644581654e+04	(1.02325830786576e+01dB,8.91141071340260e+01°)
5.16416369271969e+04	(1.02525903902462e+01dB,8.91147865195117e+01°)
5.17606831950465e+04	(1.02725977551516e+01dB,8.91154612092154e+01°)
5.18800038928858e+04	(1.02926051735300e+01dB,8.91161312066863e+01°)
5.19995996533413e+04	(1.03126126455388e+01dB,8.91167965154468e+01°)
5.21194711104977e+04	(1.03326201713368e+01dB,8.91174571389952e+01°)
5.22396188999016e+04	(1.03526277510835e+01dB,8.91181130808039e+01°)
5.23600436585646e+04	(1.03726353849401e+01dB,8.91187643443203e+01°)
5.24807460249668e+04	(1.03926430730684e+01dB,8.91194109329680e+01°)
5.26017266390602e+04	(1.04126508156318e+01dB,8.91200528501456e+01°)
5.27229861422718e+04	(1.04326586127947e+01dB,8.91206900992260e+01°)
5.28445251775075e+04	(1.04526664647223e+01dB,8.91213226835572e+01°)
5.29663443891553e+04	(1.04726743715816e+01dB,8.91219506064620e+01°)
5.30884444230883e+04	(1.04926823335404e+01dB,8.91225738712409e+01°)
5.32108259266688e+04	(1.05126903507677e+01dB,8.91231924811660e+01°)
5.33334895487515e+04	(1.05326984234335e+01dB,8.91238064394864e+01°)
5.34564359396865e+04	(1.05527065517094e+01dB,8.91244157494270e+01°)
5.35796657513235e+04	(1.05727147357680e+01dB,8.91250204141877e+01°)
5.37031796370146e+04	(1.05927229757828e+01dB,8.91256204369424e+01°)
5.38269782516181e+04	(1.06127312719289e+01dB,8.91262158208394e+01°)
5.39510622515020e+04	(1.06327396243824e+01dB,8.91268065690062e+01°)
5.40754322945473e+04	(1.06527480333205e+01dB,8.91273926845430e+01°)
5.42000890401516e+04	(1.06727564989219e+01dB,8.91279741705234e+01°)
5.43250331492325e+04	(1.06927650213662e+01dB,8.91285510300008e+01°)
5.44502652842313e+04	(1.07127736008342e+01dB,8.91291232659994e+01°)
5.45757861091162e+04	(1.07327822375083e+01dB,8.91296908815233e+01°)
5.47015962893863e+04	(1.07527909315717e+01dB,8.91302538795468e+01°)
5.48276964920744e+04	(1.07727996832089e+01dB,8.91308122630241e+01°)
5.49540873857515e+04	(1.07928084926058e+01dB,8.91313660348846e+01°)
5.50807696405293e+04	(1.08128173599495e+01dB,8.91319151980267e+01°)
5.52077439280647e+04	(1.08328262854280e+01dB,8.91324597553311e+01°)
5.53350109215626e+04	(1.08528352692309e+01dB,8.91329997096561e+01°)
5.54625712957800e+04	(1.08728443115490e+01dB,8.91335350638247e+01°)
5.55904257270293e+04	(1.08928534125740e+01dB,8.91340658206451e+01°)
5.57185748931819e+04	(1.09128625724995e+01dB,8.91345919828970e+01°)
5.58470194736719e+04	(1.09328717915197e+01dB,8.91351135533358e+01°)
5.59757601494998e+04	(1.09528810698303e+01dB,8.91356305346944e+01°)
5.61047976032358e+04	(1.09728904076284e+01dB,8.91361429296761e+01°)
5.62341325190237e+04	(1.09928998051120e+01dB,8.91366507409663e+01°)
5.63637655825842e+04	(1.10129092624811e+01dB,8.91371539712230e+01°)
5.64936974812189e+04	(1.10329187799359e+01dB,8.91376526230761e+01°)
5.66239289038140e+04	(1.10529283576787e+01dB,8.91381466991401e+01°)
5.67544605408433e+04	(1.10729379959129e+01dB,8.91386362019919e+01°)
5.68852930843727e+04	(1.10929476948430e+01dB,8.91391211341996e+01°)
5.70164272280633e+04	(1.11129574546750e+01dB,8.91396014982956e+01°)
5.71478636671752e+04	(1.11329672756160e+01dB,8.91400772967884e+01°)
5.72796030985714e+04	(1.11529771578746e+01dB,8.91405485321679e+01°)
5.74116462207212e+04	(1.11729871016605e+01dB,8.91410152068941e+01°)
5.75439937337041e+04	(1.11929971071849e+01dB,8.91414773234073e+01°)
5.76766463392135e+04	(1.12130071746600e+01dB,8.91419348841241e+01°)
5.78096047405602e+04	(1.12330173042999e+01dB,8.91423878914281e+01°)
5.79428696426765e+04	(1.12530274963193e+01dB,8.91428363476855e+01°)
5.80764417521195e+04	(1.12730377509347e+01dB,8.91432802552399e+01°)
5.82103217770754e+04	(1.12930480683640e+01dB,8.91437196164064e+01°)
5.83445104273628e+04	(1.13130584488259e+01dB,8.91441544334755e+01°)
5.84790084144363e+04	(1.13330688925410e+01dB,8.91445847087167e+01°)
5.86138164513911e+04	(1.13530793997310e+01dB,8.91450104443719e+01°)
5.87489352529659e+04	(1.13730899706189e+01dB,8.91454316426633e+01°)
5.88843655355470e+04	(1.13931006054291e+01dB,8.91458483057868e+01°)
5.90201080171725e+04	(1.14131113043876e+01dB,8.91462604359059e+01°)
5.91561634175355e+04	(1.14331220677213e+01dB,8.91466680351736e+01°)
5.92925324579880e+04	(1.14531328956588e+01dB,8.91470711057099e+01°)
5.94292158615453e+04	(1.14731437884299e+01dB,8.91474696496142e+01°)
5.95662143528890e+04	(1.14931547462661e+01dB,8.91478636689612e+01°)
5.97035286583717e+04	(1.15131657693998e+01dB,8.91482531657946e+01°)
5.98411595060199e+04	(1.15331768580651e+01dB,8.91486381421477e+01°)
5.99791076255388e+04	(1.15531880124974e+01dB,8.91490186000165e+01°)
6.01173737483157e+04	(1.15731992329337e+01dB,8.91493945413797e+01°)
6.02559586074236e+04	(1.15932105196119e+01dB,8.91497659681905e+01°)
6.03948629376258e+04	(1.16132218727719e+01dB,8.91501328823764e+01°)
6.05340874753791e+04	(1.16332332926547e+01dB,8.91504952858436e+01°)
6.06736329588383e+04	(1.16532447795025e+01dB,8.91508531804706e+01°)
6.08135001278595e+04	(1.16732563335595e+01dB,8.91512065681175e+01°)
6.09536897240046e+04	(1.16932679550709e+01dB,8.91515554506116e+01°)
6.10942024905449e+04	(1.17132796442834e+01dB,8.91518998297638e+01°)
6.12350391724650e+04	(1.17332914014452e+01dB,8.91522397073593e+01°)
6.13762005164670e+04	(1.17533032268060e+01dB,8.91525750851557e+01°)
6.15176872709744e+04	(1.17733151206167e+01dB,8.91529059648883e+01°)
6.16595001861357e+04	(1.17933270831299e+01dB,8.91532323482689e+01°)
6.18016400138291e+04	(1.18133391145997e+01dB,8.91535542369873e+01°)
6.19441075076656e+04	(1.18333512152814e+01dB,8.91538716327052e+01°)
6.20869034229938e+04	(1.18533633854319e+01dB,8.91541845370618e+01°)
6.22300285169033e+04	(1.18733756253098e+01dB,8.91544929516719e+01°)
6.23734835482293e+04	(1.18933879351748e+01dB,8.91547968781289e+01°)
6.25172692775559e+04	(1.19134003152882e+01dB,8.91550963180002e+01°)
6.26613864672208e+04	(1.19334127659132e+01dB,8.91553912728262e+01°)
6.28058358813191e+04	(1.19534252873138e+01dB,8.91556817441275e+01°)
6.29506182857070e+04	(1.19734378797560e+01dB,8.91559677334000e+01°)
6.30957344480065e+04	(1.19934505435071e+01dB,8.91562492421122e+01°)
6.32411851376091e+04	(1.20134632788361e+01dB,8.91565262717144e+01°)
6.33869711256798e+04	(1.20334760860133e+01dB,8.91567988236298e+01°)
6.35330931851615e+04	(1.20534889653106e+01dB,8.91570668992530e+01°)
6.36795520907787e+04	(1.20735019170016e+01dB,8.91573304999628e+01°)
6.38263486190419e+04	(1.20935149413612e+01dB,8.91575896271102e+01°)
6.39734835482518e+04	(1.21135280386660e+01dB,8.91578442820215e+01°)
6.41209576585031e+04	(1.21335412091940e+01dB,8.91580944659995e+01°)
6.42687717316889e+04	(1.21535544532250e+01dB,8.91583401803229e+01°)
6.44169265515046e+04	(1.21735677710400e+01dB,8.91585814262471e+01°)
6.45654229034524e+04	(1.21935811629221e+01dB,8.91588182050024e+01°)
6.47142615748452e+04	(1.22135946291553e+01dB,8.91590505177980e+01°)
6.48634433548106e+04	(1.22336081700258e+01dB,8.91592783658172e+01°)
6.50129690342958e+04	(1.22536217858209e+01dB,8.91595017502159e+01°)
6.51628394060710e+04	(1.22736354768298e+01dB,8.91597206721328e+01°)
6.53130552647339e+04	(1.22936492433434e+01dB,8.91599351326756e+01°)
6.54636174067142e+04	(1.23136630856537e+01dB,8.91601451329356e+01°)
6.56145266302772e+04	(1.23336770040549e+01dB,8.91603506739735e+01°)
6.57657837355286e+04	(1.23536909988424e+01dB,8.91605517568286e+01°)
6.59173895244187e+04	(1.23737050703132e+01dB,8.91607483825193e+01°)
6.60693448007461e+04	(1.23937192187665e+01dB,8.91609405520329e+01°)
6.62216503701627e+04	(1.24137334445025e+01dB,8.91611282663403e+01°)
6.63743070401773e+04	(1.24337477478231e+01dB,8.91613115263829e+01°)
6.65273156201606e+04	(1.24537621290323e+01dB,8.91614903330815e+01°)
6.66806769213486e+04	(1.24737765884353e+01dB,8.91616646873329e+01°)
6.68343917568478e+04	(1.24937911263394e+01dB,8.91618345900072e+01°)
6.69884609416390e+04	(1.25138057430529e+01dB,8.91620000419519e+01°)
6.71428852925815e+04	(1.25338204388866e+01dB,8.91621610439943e+01°)
6.72976656284180e+04	(1.25538352141522e+01dB,8.91623175969303e+01°)
6.74528027697784e+04	(1.25738500691638e+01dB,8.91624697015373e+01°)
6.76082975391844e+04	(1.25938650042365e+01dB,8.91626173585709e+01°)
6.77641507610537e+04	(1.26138800196878e+01dB,8.91627605687557e+01°)
6.79203632617046e+04	(1.26338951158363e+01dB,8.91628993327971e+01°)
6.80769358693602e+04	(1.26539102930026e+01dB,8.91630336513750e+01°)
6.82338694141530e+04	(1.26739255515091e+01dB,8.91631635251474e+01°)
6.83911647281289e+04	(1.26939408916797e+01dB,8.91632889547436e+01°)
6.85488226452521e+04	(1.27139563138402e+01dB,8.91634099407766e+01°)
6.87068440014091e+04	(1.27339718183182e+01dB,8.91635264838292e+01°)
6.88652296344135e+04	(1.27539874054428e+01dB,8.91636385844660e+01°)
6.90239803840101e+04	(1.27740030755452e+01dB,8.91637462432139e+01°)
6.91830970918795e+04	(1.27940188289579e+01dB,8.91638494605973e+01°)
6.93425806016427e+04	(1.28140346660158e+01dB,8.91639482370997e+01°)
6.95024317588654e+04	(1.28340505870548e+01dB,8.91640425731869e+01°)
6.96626514110626e+04	(1.28540665924134e+01dB,8.91641324693020e+01°)
6.98232404077028e+04	(1.28740826824311e+01dB,8.91642179258593e+01°)
6.99841996002130e+04	(1.28940988574500e+01dB,8.91642989432551e+01°)
7.01455298419827e+04	(1.29141151178133e+01dB,8.91643755218564e+01°)
7.03072319883689e+04	(1.29341314638665e+01dB,8.91644476620132e+01°)
7.04693068967002e+04	(1.29541478959567e+01dB,8.91645153640430e+01°)
7.06317554262817e+04	(1.29741644144329e+01dB,8.91645786282463e+01°)
7.07945784383992e+04	(1.29941810196457e+01dB,8.91646374548935e+01°)
7.09577767963243e+04	(1.30141977119480e+01dB,8.91646918442395e+01°)
7.11213513653183e+04	(1.30342144916941e+01dB,8.91647417965069e+01°)
7.12853030126373e+04	(1.30542313592405e+01dB,8.91647873118989e+01°)
7.14496326075366e+04	(1.30742483149455e+01dB,8.91648283905937e+01°)
7.16143410212755e+04	(1.30942653591690e+01dB,8.91648650327460e+01°)
7.17794291271214e+04	(1.31142824922731e+01dB,8.91648972384825e+01°)
7.19448978003551e+04	(1.31342997146216e+01dB,8.91649250079185e+01°)
7.21107479182751e+04	(1.31543170265803e+01dB,8.91649483411272e+01°)
7.22769803602021e+04	(1.31743344285169e+01dB,8.91649672381720e+01°)
7.24435960074841e+04	(1.31943519208010e+01dB,8.91649816990866e+01°)
7.26105957435005e+04	(1.32143695038042e+01dB,8.91649917238784e+01°)
